Component	Factor	Correlation
34	0	0.9999999999999998
34	1	-0.0
34	2	0.0
34	3	0.0
34	4	0.0
34	5	0.0
34	6	0.0
34	7	0.0
34	8	0.0
34	9	0.0
34	10	0.0
34	11	0.0
34	12	0.0
34	13	0.0
34	14	0.0
34	15	0.0
35	0	0.9999999999999998
35	1	-0.0
35	2	0.0
35	3	0.0
35	4	0.0
35	5	0.0
35	6	0.0
35	7	0.0
35	8	0.0
35	9	0.0
35	10	0.0
35	11	0.0
35	12	0.0
35	13	0.0
35	14	0.0
35	15	0.0
36	0	0.9999999999999998
36	1	-0.0
36	2	0.0
36	3	0.0
36	4	0.0
36	5	0.0
36	6	0.0
36	7	0.0
36	8	0.0
36	9	0.0
36	10	0.0
36	11	0.0
36	12	0.0
36	13	0.0
36	14	0.0
36	15	0.0
37	0	0.9999999999999998
37	1	-0.0
37	2	0.0
37	3	0.0
37	4	0.0
37	5	0.0
37	6	0.0
37	7	0.0
37	8	0.0
37	9	0.0
37	10	0.0
37	11	0.0
37	12	0.0
37	13	0.0
37	14	0.0
37	15	0.0
38	0	0.9999999999999998
38	1	-0.0
38	2	0.0
38	3	0.0
38	4	0.0
38	5	0.0
38	6	0.0
38	7	0.0
38	8	0.0
38	9	0.0
38	10	0.0
38	11	0.0
38	12	0.0
38	13	0.0
38	14	0.0
38	15	0.0
39	0	0.9999999999999998
39	1	-0.0
39	2	0.0
39	3	0.0
39	4	0.0
39	5	0.0
39	6	0.0
39	7	0.0
39	8	0.0
39	9	0.0
39	10	0.0
39	11	0.0
39	12	0.0
39	13	0.0
39	14	0.0
39	15	0.0
40	0	0.04689820516797235
40	1	0.057384824578973544
40	2	0.0597905810873136
40	3	0.054863329975108406
40	4	0.04855774525180199
40	5	0.0416127768435461
40	6	0.035999884846064444
40	7	0.06166980413330756
40	8	0.318160113313671
40	9	0.38930194077021485
40	10	0.40562273088482864
40	11	0.3721959767783688
40	12	0.3294185284114069
40	13	0.2823034644592465
40	14	0.2442252832678751
40	15	0.41837148779596545
41	0	0.05043225630986905
41	1	0.06109846619218795
41	2	0.06254398013348172
41	3	0.056170228188019804
41	4	0.048256951828379656
41	5	0.040140653436972006
41	6	0.03423629109745464
41	7	0.053014945577601134
41	8	0.342135318926231
41	9	0.41449549843910294
41	10	0.42430194791219705
41	11	0.38106204920097153
41	12	0.3273779285774198
41	13	0.2723164948477275
41	14	0.2322609621411432
41	15	0.3596564310270583
42	0	0.05702517121987896
42	1	0.06780460003990121
42	2	0.0671025848904609
42	3	0.05770885627044261
42	4	0.04657496007656762
42	5	0.03621266046124179
42	6	0.029745613430381356
42	7	0.0349027855847751
42	8	0.3868620317572081
42	9	0.4599902950361845
42	10	0.45522778400417646
42	11	0.39150019034726735
42	12	0.31596720007656376
42	13	0.24566876524320327
42	14	0.20179594732247527
42	15	0.2367824989643398
43	0	0.06520450742585723
43	1	0.07548346243030328
43	2	0.07111163120612374
43	3	0.057078368302423604
43	4	0.04138771943905002
43	5	0.028133980772660404
43	6	0.02091963341902348
43	7	0.007727367413700833
43	8	0.4423511176359539
43	9	0.5120841378495732
43	10	0.4824253841149396
43	11	0.3872229238158645
43	12	0.2807766621208607
43	13	0.19086253895079025
43	14	0.1419199927851894
43	15	0.05242290367304735
44	0	0.0722978185549675
44	1	0.0808334850511389
44	2	0.07129260608863668
44	3	0.05152602930078991
44	4	0.030964302278212834
44	5	0.015190633954243572
44	6	0.007284700574389227
44	7	-0.022908253628140217
44	8	0.490472547113346
44	9	0.5483789981151042
44	10	0.4836531280962076
44	11	0.3495555376208361
44	12	0.21006360235386576
44	13	0.10305413187729441
44	14	0.049419826449704767
44	15	-0.1554109063245101
45	0	0.07676772467737845
45	1	0.08219753440356056
45	2	0.06653035676159273
45	3	0.04083610473476425
45	4	0.016385936032493234
45	5	-4.738920271084866E-4
45	6	-0.008713584981993585
45	7	-0.04666635300235734
45	8	0.5207966465818465
45	9	0.55763278714557
45	10	0.45134575556257844
45	11	0.2770344763337402
45	12	0.11116312972268938
45	13	-0.0032149106880159962
45	14	-0.05911346021260204
45	15	-0.31658721492619774
46	0	0.08005487814153095
46	1	0.08133683036119056
46	2	0.05885264558052508
46	3	0.027301829011196627
46	4	4.007952379311566E-4
46	5	-0.015781564980392616
46	6	-0.02372292737062656
46	7	-0.05674953404446614
46	8	0.5430968841898395
46	9	0.5517937215636534
46	10	0.3992597226193323
46	11	0.18521717367991855
46	12	0.0027190178783822686
46	13	-0.10706304184659403
46	14	-0.16093769971233332
46	15	-0.3849920933523437
47	0	0.08414444906614339
47	1	0.08030035442761403
47	2	0.05000378132025903
47	3	0.012457269351372278
47	4	-0.01545511578719965
47	5	-0.029115501371172005
47	6	-0.03563409333843363
47	7	-0.05220760486737819
47	8	0.5708407678655321
47	9	0.5447622093918655
47	10	0.33922852002511883
47	11	0.0845108296621596
47	12	-0.10484839179921097
47	13	-0.1975212309779942
47	14	-0.24174373270319638
47	15	-0.35417938535063465
48	0	0.08922743862302031
48	1	0.07906473442691499
48	2	0.039839961652450934
48	3	-0.0034637576924670403
48	4	-0.03042124189889566
48	5	-0.03929697493919489
48	6	-0.04242992702006395
48	7	-0.03440932248647166
48	8	0.6053240605117202
48	9	0.5363796924484768
48	10	0.27027658453787523
48	11	-0.02349833082053659
48	12	-0.20637944959789395
48	13	-0.2665929315366866
48	14	-0.2878470581175546
48	15	-0.23343481700700222
49	0	0.09365305176542502
49	1	0.07603503870987285
49	2	0.02757477679068578
49	3	-0.01979966623604411
49	4	-0.04281850262136968
49	5	-0.04429842878060135
49	6	-0.041392592701053506
49	7	-0.0072287322268455075
49	8	0.6353476738638051
49	9	0.5158260629612155
49	10	0.18706886706860903
49	11	-0.13432207118951067
49	12	-0.2904831772803149
49	13	-0.3005230812133245
49	14	-0.28080972260975756
49	15	-0.0490401339703719
50	0	0.09588612897718554
50	1	0.07020108751478957
50	2	0.013500271188378241
50	3	-0.034712954299606254
50	4	-0.05037195877474865
50	5	-0.04239920236942328
50	6	-0.031181900927489136
50	7	0.021191179752863415
50	8	0.6504969977278472
50	9	0.4762482034963141
50	10	0.09158661393705132
50	11	-0.23549467263956933
50	12	-0.3417262569901136
50	13	-0.28763862032565307
50	14	-0.211539804069106
50	15	0.1437621786862274
51	0	0.09660133658925077
51	1	0.06252623049392343
51	2	-0.0011069992285088301
51	3	-0.04673257997841671
51	4	-0.05226951673380773
51	5	-0.03404591142749952
51	6	-0.013771925686245207
51	7	0.04193558110996802
51	8	0.6553490071828459
51	9	0.4241815333395515
51	10	-0.007509946248882072
51	11	-0.31703650252967863
51	12	-0.35459939900292975
51	13	-0.2309694155425347
51	14	-0.09342953362905154
51	15	0.2844933871143905
52	0	0.09762771037096712
52	1	0.05443385479943813
52	2	-0.015532284420380042
52	3	-0.05574837097518456
52	4	-0.04916188195640246
52	5	-0.020936677228634303
52	6	0.00723831816602132
52	7	0.050149946430112384
52	8	0.66231198577709
52	9	0.36928239255766654
52	10	-0.10537190823206802
52	11	-0.37820014567700655
52	12	-0.3335170264606222
52	13	-0.14203561896699432
52	14	0.04910516553146194
52	15	0.34022011251244083
53	0	0.09960446795139807
53	1	0.04613886272454688
53	2	-0.02974811231463743
53	3	-0.06173404326337227
53	4	-0.04139611207258064
53	5	-0.004456187182386165
53	6	0.02817786159160211
53	7	0.044638750182589206
53	8	0.6757224225631245
53	9	0.31300869063174036
53	10	-0.20181289989657109
53	11	-0.4188072897382223
53	12	-0.2808335982280218
53	13	-0.03023102939263738
53	14	0.19116022894290796
53	15	0.30283184112069655
54	0	0.10134968521929179
54	1	0.03692372351398011
54	2	-0.04323462663102671
54	3	-0.06363366072175641
54	4	-0.02878617175948884
54	5	0.013721941432185985
54	6	0.04448478597923145
54	7	0.0267687366190051
54	8	0.6875620765908491
54	9	0.2504926577700517
54	10	-0.293306186425139
54	11	-0.43169440351256494
54	12	-0.19528704000639133
54	13	0.0930904375830851
54	14	0.3017873391357889
54	15	0.1816006443202376
55	0	0.10128555080516272
55	1	0.02642965806476811
55	2	-0.05463030975634781
55	3	-0.060262059253440095
55	4	-0.012118715901284108
55	5	0.030546765613424783
55	6	0.05108215404307593
55	7	0.001833518723551317
55	8	0.6871269850475048
55	9	0.17930031596328058
55	10	-0.37061515425137204
55	11	-0.408821265801516
55	12	-0.08221406364186111
55	13	0.20723100967562186
55	14	0.3465442624177531
55	15	0.012438696166696942
56	0	0.09959108062463518
56	1	0.015260222046676679
56	2	-0.06311619323217246
56	3	-0.05205935720310292
56	4	0.006282690196135404
56	5	0.04273095635213706
56	6	0.04559877053465888
56	7	-0.021823144490061494
56	8	0.6756316021706469
56	9	0.10352622148700338
56	10	-0.4281838743882094
56	11	-0.3531736646946869
56	12	0.042622130581709695
56	13	0.28988925836935714
56	14	0.3093446742430718
56	15	-0.14804946370442884
57	0	0.0979401660678564
57	1	0.00405993009376285
57	2	-0.06923596955901568
57	3	-0.040595960431044485
57	4	0.024179541436270113
57	5	0.0485612537789098
57	6	0.029578797660492633
57	7	-0.03738757901286706
57	8	0.664431703143069
57	9	0.02754279857940709
57	10	-0.469700787938079
57	11	-0.2754053236058382
57	12	0.16403539571893833
57	13	0.3294423304605085
57	14	0.20066425957322748
57	15	-0.2536394800750517
58	0	0.0972901364910102
58	1	-0.0071942573775097525
58	2	-0.07360881694223483
58	3	-0.026774832966974912
58	4	0.04016408280882982
58	5	0.04730885536032316
58	6	0.006367291054429046
58	7	-0.0414956771910602
58	8	0.660021865216737
58	9	-0.04880625461546162
58	10	-0.49936643535391056
58	11	-0.18164200229446986
58	12	0.2724754410500065
58	13	0.3209459877679846
58	14	0.043196067655948106
58	15	-0.2815090537015113
59	0	0.09683881343727598
59	1	-0.018629401065690766
59	2	-0.07563438328256107
59	3	-0.01077107862151956
59	4	0.052486543575531744
59	5	0.038205013719959525
59	6	-0.01945594268754735
59	7	-0.033340847275875864
59	8	0.6569600637383466
59	9	-0.12638292516306668
59	10	-0.5131079935660927
59	11	-0.0730716150534783
59	12	0.35607172154294403
59	13	0.2591850040050949
59	14	-0.13199023092512058
59	15	-0.22618621990486487
60	0	0.0949892338328672
60	1	-0.029744446342606628
60	2	-0.07399591947478978
60	3	0.006620957147251464
60	4	0.058637305978257385
60	5	0.021564523247197633
60	6	-0.04121420643747412
60	7	-0.015398040187212246
60	8	0.6444124096348752
60	9	-0.20178802973208296
60	10	-0.5019925611337901
60	11	0.04491695297655165
60	12	0.3977988464085472
60	13	0.14629496236178297
60	14	-0.2795995399677835
60	15	-0.10446118765580296
61	0	0.09147859408519256
61	1	-0.03983908304121817
61	2	-0.06856654320775232
61	3	0.02364406924754634
61	4	0.05721485357714879
61	5	3.2555728014276367E-4
61	6	-0.05235970763000032
61	7	0.005908431440317277
61	8	0.6205960282632822
61	9	-0.27027062398888674
61	10	-0.4651593611817614
61	11	0.16040272168310932
61	12	0.38814884774657105
61	13	0.0022085992581022795
61	14	-0.3552112592148445
61	15	0.04008313771976012
62	0	0.0877772583428245
62	1	-0.04905081265343515
62	2	-0.06073398639390198
62	3	0.039019669003362956
62	4	0.04904900154771591
62	5	-0.02138409773107183
62	6	-0.05029429281871338
62	7	0.023482153195282927
62	8	0.595485954327916
62	9	-0.3327635259398415
62	10	-0.4120228465858418
62	11	0.2647116721654411
62	12	0.33275123929478134
62	13	-0.14507094531358972
62	14	-0.3411993666904893
62	15	0.15930427389921392
63	0	0.0850949191723987
63	1	-0.05807826663610976
63	2	-0.051520533328008836
63	3	0.05241681778561595
63	4	0.03548448707208863
63	5	-0.04025621161736451
63	6	-0.036007573179079384
63	7	0.03276610116583978
63	8	0.577288811572628
63	9	-0.39400629145239385
63	10	-0.34951825262631375
63	11	0.35559869778561604
63	12	0.24072879521289633
63	13	-0.27310044817038276
63	14	-0.24427744135994847
63	15	0.22228710933462598
64	0	0.08301071154507507
64	1	-0.06692251333371543
64	2	-0.040642350455679356
64	3	0.06306795960448637
64	4	0.017281977489541838
64	5	-0.053112671494602595
64	6	-0.012302149714664949
64	7	0.031563552806870634
64	8	0.5631494275065753
64	9	-0.4540061682367178
64	10	-0.27572003619327284
64	11	0.42785665469195083
64	12	0.11724192635226745
64	13	-0.36031940925224853
64	14	-0.08345848915114824
64	15	0.21412895230528026
65	0	0.08000170944826714
65	1	-0.07436409957801389
65	2	-0.027531095354041323
65	3	0.06897986115111818
65	4	-0.0040491360193265265
65	5	-0.05623938442882177
65	6	0.015237793794549814
65	7	0.020200571138398113
65	8	0.5427361847256922
65	9	-0.5044903160679516
65	10	-0.18677252969742972
65	11	0.4679633338119476
65	12	-0.02746957095942725
65	13	-0.38153120910444965
65	14	0.10337406693839
65	15	0.13704183303762643
66	0	0.07543896161385225
66	1	-0.07937904045162658
66	2	-0.012778398990726483
66	3	0.06866172368307791
66	4	-0.025195394786141776
66	5	-0.04785322552526621
66	6	0.03824429256827895
66	7	0.002973007912650212
66	8	0.5117822417587974
66	9	-0.5385119625445125
66	10	-0.08668939155124201
66	11	0.4658050709846499
66	12	-0.17092700310023662
66	13	-0.3246390261847542
66	14	0.2594514739646036
66	15	0.020169056171411855
67	0	0.07056406595861717
67	1	-0.08283422928499361
67	2	0.002350332534722086
67	3	0.06294401585737248
67	4	-0.04302729364629267
67	5	-0.030097556188033146
67	6	0.05015300673243881
67	7	-0.013608359987339672
67	8	0.478710670074832
67	9	-0.5619521617335194
67	10	0.01594479069921125
67	11	0.42701581320377363
67	12	-0.2918996275668548
67	13	-0.20418354717311707
67	14	0.3402408737789213
67	15	-0.09231989454773433
68	0	0.06677177147170946
68	1	-0.08639687855640078
68	2	0.017451065297422932
68	3	0.05337600239750057
68	4	-0.0562153146634524
68	5	-0.006589432520714878
68	6	0.04879912390059968
68	7	-0.024589193869633905
68	8	0.452983526800331
68	9	-0.5861213786966849
68	10	0.11838902773754918
68	11	0.36210586119864896
68	12	-0.38136791843586376
68	13	-0.04470308810229627
68	14	0.3310560550071031
68	15	-0.16681450131906592
69	0	0.06396691188938419
69	1	-0.09028628802237873
69	2	0.03266857585971204
69	3	0.04019147681829396
69	4	-0.06360048562627961
69	5	0.019335332804039793
69	6	0.03442147208301545
69	7	-0.02713499010555058
69	8	0.4339551985445841
69	9	-0.6125073555584153
69	10	0.2216254920651075
69	11	0.2726612835811654
69	12	-0.4314693417623703
69	13	0.1311720065588346
69	14	0.23351724056669373
69	15	-0.1840853289763663
70	0	0.06066477833241112
70	1	-0.09253696479700893
70	2	0.047073218658967166
70	3	0.023063898503388726
70	4	-0.06278198223038581
70	5	0.04281349787867793
70	6	0.009670782797869324
70	7	-0.020168270318312097
70	8	0.41155333512783854
70	9	-0.627776075866241
70	10	0.31934741487301416
70	11	0.15646681008390548
70	12	-0.4259165677862132
70	13	0.29044922481888896
70	14	0.06560714508757463
70	15	-0.13682270242181963
71	0	0.05578776507041979
71	1	-0.09117749118448726
71	2	0.058608997356455
71	3	0.0034519994951826218
71	4	-0.05244373696132322
71	5	0.05729435646766012
71	6	-0.017943121293698044
71	7	-0.006205452507891451
71	8	0.37846739747820113
71	9	-0.61855332891766
71	10	0.3976067990948357
71	11	0.023418562535866074
71	12	-0.3557813190173382
71	13	0.38868819991502296
71	14	-0.12172716383403406
71	15	-0.042098145675341384
72	0	0.05032664450530768
72	1	-0.08741490715557552
72	2	0.06680158981545087
72	3	-0.015834121493607377
72	4	-0.03510835455898564
72	5	0.05943455295335091
72	6	-0.0391836361740399
72	7	0.00884667395363495
72	8	0.34141884238760534
72	9	-0.5930277430939985
72	10	0.45318581615425435
72	11	-0.10741958824618204
72	12	-0.23817709067407253
72	13	0.4032074156070111
72	14	-0.26582403485427863
72	15	0.06001634342842143
73	0	0.04592846997059855
73	1	-0.08412748156806618
73	2	0.07343513144073449
73	3	-0.03367192834845466
73	4	-0.01420843657827574
73	5	0.05042654819138127
73	6	-0.04909515642322241
73	7	0.01993908122329069
73	8	0.31158137412363895
73	9	-0.5707256593855473
73	10	0.49818814295145364
73	11	-0.2284322928876241
73	12	-0.09639084855301647
73	13	0.3420965947230685
73	14	-0.33306435661704414
73	15	0.13526787045797153
74	0	0.04289908715482846
74	1	-0.0822505365328427
74	2	0.07970107746239992
74	3	-0.050375343707024435
74	4	0.008904416168822359
74	5	0.031704036070687266
74	6	-0.04583920291218544
74	7	0.024184831588482288
74	8	0.29102986737655095
74	9	-0.5579923566301137
74	10	0.5406966800933369
74	11	-0.341749220564787
74	12	0.06040806992757442
74	13	0.2150819988232544
74	14	-0.3109757812801992
74	15	0.1640712844149181
75	0	0.03983102780445193
75	1	-0.07936605272159156
75	2	0.08353203812360917
75	3	-0.06437759905154891
75	4	0.032664216357784
75	5	0.004359050049979519
75	6	-0.028158478513290786
75	7	0.019482878660808327
75	8	0.27021597680072384
75	9	-0.5384238530391523
75	10	0.5666861369116745
75	11	-0.4367413238042354
75	12	0.2215959169540249
75	13	0.029572045515903242
75	14	-0.19102873302808968
75	15	0.13217296611241042
76	0	0.03489469912697619
76	1	-0.07175962355676792
76	2	0.08059574407715946
76	3	-0.07102096094735388
76	4	0.0516047924729792
76	5	-0.02556183830664026
76	6	9.376861589148159E-5
76	7	0.006541187983688427
76	8	0.23672763997090082
76	9	-0.4868214013818891
76	10	0.5467661497139834
76	11	-0.481810271879811
76	12	0.350089871497771
76	13	-0.17341297695760033
76	14	6.361316675221864E-4
76	15	0.04437579439644709
77	0	0.028776103541927566
77	1	-0.06065820314757526
77	2	0.07159241210401598
77	3	-0.0692118433691663
77	4	0.060966331892614266
77	5	-0.04810601185815967
77	6	0.027223239089671003
77	7	-0.008400675481437938
77	8	0.19521873664107728
77	9	-0.41150872869684735
77	10	0.4856870292974062
77	11	-0.46953711448258517
77	12	0.4135990917733379
77	13	-0.32635394316354843
77	14	0.18468401514542135
77	15	-0.05699066421652633
78	0	0.023787637309247326
78	1	-0.05104013569999361
78	2	0.06239359573713797
78	3	-0.06413862972035062
78	4	0.0632358847353084
78	5	-0.06039855258160114
78	6	0.04537014587881353
78	7	-0.019573155399039494
78	8	0.16137669564683368
78	9	-0.3462592075686722
78	10	0.42328173154336224
78	11	-0.4351201421572997
78	12	0.4289958684093883
78	13	-0.40974724436719334
78	14	0.30779367146696274
78	15	-0.1327854086816376
79	0	0.021007076321812666
79	1	-0.04553214709843419
79	2	0.056780004778590715
79	3	-0.06035422508043265
79	4	0.06304530716986152
79	5	-0.06556671764001679
79	6	0.05439228880905622
79	7	-0.02554782126086753
79	8	0.14251321045226728
79	9	-0.30889269703109373
79	10	0.38519880856003874
79	11	-0.40944652405723336
79	12	0.427702979276415
79	13	-0.4448083725003485
79	14	0.369000406495246
79	15	-0.17331788451524774
