Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
224.88	238.11	0.00	0.00	201.64	162.26	63.02	101.82	101.82	88.90	0.00	0.00	0.20	0.17	0.07	0.11	0.11	0.10	0.00	0.00	86.78	61.57	69.00	0.00	0.00	0.26	0.18	0.21	1.00	2.00	99.75	100.25	-0.50	99.75	-0.50	-0.22	-0.50	-0.22	0.50	
204.12	216.13	0.00	0.00	223.66	198.49	39.45	93.04	93.04	73.31	0.00	0.00	0.28	0.26	0.06	0.14	0.14	0.11	0.00	0.00	65.06	48.56	53.49	0.00	0.00	0.59	0.44	0.48	1.00	6.00	99.50	100.50	-0.51	99.50	-0.51	-0.24	-0.51	-0.24	1.00	
190.21	201.39	0.00	0.00	222.71	207.97	25.71	84.74	84.74	73.49	0.00	0.00	0.31	0.30	0.05	0.15	0.15	0.13	0.00	0.00	50.22	38.78	42.02	0.00	0.00	0.81	0.63	0.68	1.00	10.00	99.25	100.76	-0.50	99.25	-0.50	-0.21	-0.50	-0.25	1.50	
180.88	191.52	0.00	0.00	216.46	207.64	17.66	76.92	76.92	42.95	0.00	0.00	0.33	0.32	0.04	0.16	0.16	0.09	0.00	0.00	41.96	32.89	35.56	0.00	0.00	1.01	0.79	0.86	1.00	14.00	99.00	101.01	-0.49	99.00	-0.49	-0.30	-0.49	-0.26	2.00	
174.62	184.90	0.00	0.00	208.83	203.32	12.79	69.62	69.62	40.81	0.00	0.00	0.34	0.34	0.03	0.16	0.16	0.10	0.00	0.00	37.82	29.35	31.51	0.00	0.00	1.23	0.96	1.03	1.00	18.00	98.75	101.26	-0.48	98.75	-0.48	-0.28	-0.48	-0.25	2.50	
170.43	180.46	0.00	0.00	201.06	197.47	9.73	62.87	62.87	57.61	0.00	0.00	0.35	0.35	0.03	0.16	0.16	0.15	0.00	0.00	41.96	31.93	31.30	0.00	0.00	1.55	1.18	1.16	1.00	22.00	98.52	101.51	-0.46	98.52	-0.46	-0.16	-0.46	-0.24	3.00	
167.62	177.48	0.00	0.00	193.67	191.26	7.72	56.71	56.71	69.57	0.00	0.00	0.37	0.37	0.02	0.16	0.16	0.19	0.00	0.00	52.74	39.49	29.11	0.00	0.00	2.08	1.56	1.15	1.00	26.00	98.29	101.74	-0.43	98.29	-0.43	-0.05	-0.43	-0.23	3.50	
165.74	175.49	0.00	0.00	186.91	185.24	6.33	51.15	51.15	35.54	0.00	0.00	0.38	0.38	0.02	0.16	0.16	0.11	0.00	0.00	66.95	49.65	25.81	0.00	0.00	2.87	2.15	1.13	1.00	30.00	98.08	101.96	-0.40	98.08	-0.40	-0.17	-0.40	-0.20	4.00	
164.48	174.15	0.00	0.00	180.97	179.80	5.31	46.54	46.54	33.78	0.00	0.00	0.41	0.41	0.02	0.16	0.16	0.12	0.00	0.00	84.03	62.00	22.74	0.00	0.00	3.96	2.96	1.10	1.00	34.00	97.88	102.16	-0.35	97.88	-0.35	-0.10	-0.35	-0.15	4.50	
193.94	205.35	0.00	0.00	175.92	175.09	4.49	42.73	42.73	25.55	0.00	0.00	0.44	0.44	0.02	0.17	0.17	0.10	0.00	0.00	52.39	19.10	61.61	0.00	0.00	0.30	0.11	0.35	3.50	2.00	97.71	102.34	-0.30	97.71	-0.30	-0.09	-0.30	-0.10	5.00	
177.77	188.23	0.00	0.00	171.67	171.08	3.83	39.08	39.08	19.88	0.00	0.00	0.45	0.45	0.02	0.17	0.17	0.09	0.00	0.00	39.15	16.14	40.39	0.00	0.00	0.76	0.32	0.78	3.50	6.00	97.56	102.50	-0.27	97.56	-0.27	-0.09	-0.27	-0.07	5.50	
166.93	176.75	0.00	0.00	168.30	167.90	3.26	35.59	35.59	18.94	0.00	0.00	0.47	0.47	0.02	0.16	0.16	0.09	0.00	0.00	31.73	14.01	31.23	0.00	0.00	1.10	0.49	1.08	3.50	10.00	97.43	102.63	-0.24	97.43	-0.24	-0.06	-0.24	-0.05	6.00	
159.67	169.06	0.00	0.00	165.92	165.67	2.74	32.30	32.30	18.08	0.00	0.00	0.48	0.48	0.01	0.16	0.16	0.09	0.00	0.00	28.14	12.70	26.71	0.00	0.00	1.43	0.65	1.36	3.50	14.00	97.32	102.75	-0.21	97.32	-0.21	-0.03	-0.21	-0.03	6.50	
154.80	163.91	0.00	0.00	164.70	164.55	2.25	29.24	29.24	12.37	0.00	0.00	0.49	0.49	0.01	0.15	0.15	0.07	0.00	0.00	34.69	16.04	25.24	0.00	0.00	1.92	0.90	1.41	3.50	18.00	97.22	102.86	-0.18	97.22	-0.18	-0.05	-0.18	-0.02	7.00	
151.54	160.45	0.00	0.00	164.82	164.74	1.76	26.47	26.47	5.95	0.00	0.00	0.50	0.50	0.01	0.15	0.15	0.03	0.00	0.00	45.86	21.67	22.73	0.00	0.00	2.76	1.33	1.40	3.50	22.00	97.13	102.95	-0.15	97.13	-0.15	-0.08	-0.15	-0.00	7.50	
149.35	158.13	0.00	0.00	166.53	166.50	1.27	24.02	24.02	2.69	0.00	0.00	0.51	0.51	0.01	0.14	0.14	0.02	0.00	0.00	59.96	28.62	20.01	0.00	0.00	3.97	1.97	1.39	3.50	26.00	97.06	103.03	-0.12	97.06	-0.12	-0.09	-0.12	0.01	8.00	
147.88	156.58	0.00	0.00	170.10	170.09	0.80	21.95	21.95	1.93	0.00	0.00	0.52	0.52	0.00	0.13	0.13	0.01	0.00	0.00	77.34	36.94	17.54	0.00	0.00	5.62	2.86	1.38	3.50	30.00	97.00	103.09	-0.09	97.00	-0.09	-0.07	-0.09	0.03	8.50	
169.84	179.83	0.00	0.00	175.81	175.81	0.39	20.33	20.33	0.87	0.00	0.00	0.54	0.54	0.00	0.13	0.13	0.01	0.00	0.00	33.09	9.88	17.89	0.00	0.00	0.31	0.09	0.17	6.00	2.00	96.95	103.14	-0.07	96.95	-0.07	-0.05	-0.07	0.05	9.00	
157.25	166.50	0.00	0.00	183.94	183.94	0.11	19.24	19.24	1.78	0.00	0.00	0.55	0.55	0.00	0.13	0.13	0.01	0.00	0.00	25.57	8.82	12.64	0.00	0.00	0.75	0.26	0.38	6.00	6.00	96.92	103.18	-0.03	96.92	-0.03	-0.01	-0.03	0.07	9.50	
148.81	157.56	0.00	0.00	194.72	194.72	0.01	18.79	18.79	0.23	0.00	0.00	0.57	0.57	0.00	0.13	0.13	0.00	0.00	0.00	23.52	9.10	8.75	0.00	0.00	1.14	0.45	0.43	6.00	10.00	96.90	103.19	0.00	96.90	0.00	0.00	0.00	0.10	10.00	
143.15	151.57	0.00	0.00	210.92	210.92	0.00	33.82	33.82	0.04	0.00	0.00	0.33	0.33	0.00	0.14	0.14	0.00	0.00	0.00	32.81	13.93	7.93	0.00	0.00	1.73	0.75	0.43	6.00	14.00	96.90	103.19	0.04	96.90	0.04	0.04	0.04	0.13	10.50	
139.36	147.56	0.00	0.00	232.31	232.31	0.00	131.85	131.85	0.00	0.00	0.00	0.09	0.09	0.00	0.09	0.09	0.00	0.00	0.00	45.67	20.29	6.83	0.00	0.00	2.70	1.25	0.42	6.00	18.00	96.92	103.18	0.08	96.92	0.08	0.08	0.08	0.17	11.00	
136.82	144.87	0.00	0.00	250.11	250.11	0.00	115.13	115.13	0.00	0.00	0.00	0.11	0.11	0.00	0.10	0.10	0.00	0.00	0.00	60.64	27.17	5.78	0.00	0.00	4.05	1.95	0.42	6.00	22.00	96.96	103.14	0.12	96.96	0.12	0.12	0.12	0.21	11.50	
135.11	143.06	0.00	0.00	271.21	271.21	0.00	105.03	105.03	0.00	0.00	0.00	0.13	0.13	0.00	0.12	0.12	0.00	0.00	0.00	79.20	35.17	4.91	0.00	0.00	5.84	2.91	0.42	6.00	26.00	97.02	103.08	0.16	97.02	0.16	0.16	0.16	0.26	12.00	
151.07	159.96	0.00	0.00	295.55	295.55	0.00	99.10	99.10	0.00	0.00	0.00	0.16	0.16	0.00	0.14	0.14	0.00	0.00	0.00	20.84	6.93	1.63	0.00	0.00	0.26	0.09	0.02	8.50	2.00	97.09	102.99	0.20	97.09	0.20	0.20	0.20	0.30	12.50	
141.27	149.58	0.00	0.00	323.13	323.13	0.00	95.84	95.84	0.00	0.00	0.00	0.18	0.18	0.00	0.16	0.16	0.00	0.00	0.00	24.73	9.94	1.04	0.00	0.00	0.73	0.30	0.03	8.50	6.00	97.19	102.89	0.24	97.19	0.24	0.24	0.24	0.35	13.00	
134.70	142.62	0.00	0.00	353.93	353.93	0.00	94.30	94.30	0.00	0.00	0.00	0.20	0.20	0.00	0.18	0.18	0.00	0.00	0.00	40.19	17.80	0.84	0.00	0.00	1.41	0.65	0.03	8.50	10.00	97.31	102.76	0.29	97.31	0.29	0.29	0.29	0.39	13.50	
130.29	137.95	0.00	0.00	387.96	387.96	?	93.78	93.78	0.00	0.00	0.00	0.22	0.22	?	0.20	0.20	0.00	0.00	0.00	56.85	25.78	0.64	0.00	0.00	2.43	1.20	0.03	8.50	14.00	97.45	102.62	0.33	97.45	0.33	0.33	0.33	0.43	14.00	
127.34	134.83	0.00	0.00	426.79	426.79	0.00	93.73	93.73	0.00	0.00	0.00	0.24	0.24	0.00	0.22	0.22	0.00	0.00	0.00	73.48	33.00	0.50	0.00	0.00	3.76	1.94	0.03	8.50	18.00	97.61	102.45	0.36	97.61	0.36	0.36	0.36	0.47	14.50	
125.36	132.73	0.00	0.00	0.00	0.00	0.00	93.62	93.62	0.00	0.00	0.00	0.26	0.26	0.00	0.24	0.24	0.00	0.00	0.00	93.77	41.17	0.39	0.00	0.00	5.43	2.96	0.03	8.50	22.00	97.79	102.26	0.40	97.79	0.40	0.40	0.40	0.50	15.00	
136.46	144.49	0.00	0.00	0.00	0.00	0.00	94.14	94.14	0.00	0.00	0.00	0.27	0.27	0.00	0.25	0.25	0.00	0.00	0.00	122.22	51.45	0.00	0.00	0.00	0.19	0.12	0.00	11.00	2.00	97.98	102.06	0.43	97.98	0.43	0.43	0.43	0.53	15.50	
128.82	136.40	0.00	0.00	0.00	0.00	0.00	96.23	96.23	0.00	0.00	0.00	0.28	0.28	0.00	0.27	0.27	0.00	0.00	0.00	105.53	47.50	0.00	0.00	0.00	0.80	0.49	0.00	11.00	6.00	98.19	101.84	0.46	98.19	0.46	0.46	0.46	0.56	16.00	
