Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
30.24	31.29	30.32	30.37	0.00	0.00	0.00	32.51	32.51	29.34	0.03	0.03	0.00	-0.00	0.00	0.07	0.07	0.06	31.86	31.82	27.68	4.44	27.85	0.11	0.11	0.23	0.04	0.23	1.00	2.00	100.20	99.80	0.60	100.20	0.60	1.46	0.60	1.46	0.50	
31.12	32.19	31.10	31.20	0.00	0.00	0.00	34.07	34.07	30.43	0.05	0.05	0.00	0.00	0.00	0.13	0.13	0.11	32.14	32.04	26.32	4.91	26.40	0.42	0.42	0.80	0.15	0.80	1.00	6.00	100.50	99.50	0.79	100.50	0.79	1.88	0.79	1.88	1.00	
31.69	32.78	31.63	31.70	0.01	0.00	0.00	35.53	35.53	31.26	0.07	0.07	0.00	0.00	0.00	0.19	0.19	0.17	29.60	29.43	25.96	5.62	26.24	0.79	0.79	1.50	0.33	1.52	1.00	10.00	100.90	99.11	0.96	100.90	0.96	2.24	0.96	2.24	1.50	
32.00	33.10	31.93	31.96	0.18	0.12	0.05	36.83	36.83	31.21	0.10	0.10	0.00	0.00	0.00	0.26	0.26	0.22	25.44	25.23	26.04	6.37	26.31	1.12	1.11	2.33	0.57	2.36	1.00	14.00	101.38	98.64	1.10	101.38	1.10	2.49	1.10	2.50	2.00	
32.09	33.20	32.05	31.94	0.96	0.64	0.31	38.13	38.13	31.72	0.12	0.12	0.01	0.01	0.00	0.32	0.32	0.27	20.75	20.54	23.77	6.49	24.06	1.30	1.29	2.88	0.79	2.91	1.00	18.00	101.94	98.10	1.20	101.94	1.20	2.69	1.20	2.70	2.50	
32.01	33.11	32.00	31.95	2.69	1.85	0.99	39.31	39.31	32.73	0.14	0.14	0.03	0.02	0.01	0.38	0.38	0.32	16.24	16.07	19.09	5.71	19.55	1.33	1.32	2.89	0.87	2.96	1.00	22.00	102.56	97.51	1.30	102.56	1.30	2.90	1.30	2.90	3.00	
31.78	32.88	31.80	31.74	5.63	4.02	2.20	40.16	40.16	32.60	0.16	0.16	0.06	0.05	0.03	0.45	0.45	0.37	13.07	12.93	15.98	5.17	16.61	1.32	1.31	2.88	0.93	2.99	1.00	26.00	103.23	96.88	1.44	103.23	1.44	3.10	1.44	3.10	3.50	
31.44	32.52	31.48	31.40	9.42	6.94	3.88	40.81	40.81	32.16	0.19	0.19	0.12	0.09	0.05	0.51	0.51	0.41	10.93	10.81	13.96	4.86	14.70	1.32	1.30	2.88	1.00	3.03	1.00	30.00	103.99	96.19	1.59	103.99	1.59	3.29	1.59	3.30	4.00	
31.01	32.08	31.07	30.87	13.57	10.28	5.87	41.31	41.31	32.04	0.21	0.21	0.19	0.15	0.08	0.58	0.58	0.45	9.43	9.33	12.67	4.71	13.44	1.31	1.30	2.91	1.08	3.08	1.00	34.00	104.84	95.43	1.75	104.84	1.75	3.49	1.75	3.50	4.50	
30.50	31.55	30.57	30.32	17.66	13.70	8.00	41.71	41.71	31.82	0.24	0.24	0.28	0.22	0.13	0.64	0.64	0.50	31.95	31.65	29.03	6.57	29.04	0.34	0.34	0.67	0.15	0.67	3.50	2.00	105.79	94.60	1.91	105.79	1.91	3.69	1.91	3.70	5.00	
29.95	30.98	30.00	29.98	21.42	16.94	10.12	42.07	42.07	31.71	0.26	0.26	0.37	0.29	0.18	0.70	0.70	0.54	30.11	29.76	31.16	7.94	30.55	1.14	1.13	2.39	0.62	2.35	3.50	6.00	106.84	93.70	2.07	106.84	2.06	3.89	2.06	3.90	5.50	
29.35	30.36	29.39	29.38	24.71	19.87	12.11	42.46	42.46	31.43	0.28	0.28	0.46	0.37	0.23	0.77	0.77	0.58	26.61	26.23	30.50	8.63	29.68	1.88	1.86	4.15	1.19	4.04	3.50	10.00	108.00	92.75	2.20	108.00	2.20	4.09	2.20	4.10	6.00	
28.73	29.72	28.74	28.78	27.67	22.55	13.91	42.76	42.76	31.08	0.30	0.30	0.55	0.45	0.28	0.83	0.83	0.61	22.41	22.01	26.12	8.16	25.54	2.38	2.34	5.08	1.60	4.96	3.50	14.00	109.27	91.74	2.33	109.26	2.32	4.26	2.32	4.26	6.50	
28.09	29.06	28.07	28.13	30.40	25.01	15.50	42.81	42.81	30.51	0.32	0.32	0.63	0.52	0.33	0.87	0.87	0.63	18.15	17.79	20.99	7.12	21.21	2.58	2.53	5.26	1.79	5.31	3.50	18.00	110.64	90.68	2.45	110.63	2.44	4.36	2.44	4.37	7.00	
27.44	28.39	27.38	27.60	32.83	27.17	16.87	42.68	42.68	30.15	0.33	0.33	0.70	0.59	0.37	0.89	0.89	0.65	14.59	14.27	17.43	6.29	18.28	2.60	2.55	5.28	1.91	5.54	3.50	22.00	112.11	89.59	2.57	112.11	2.55	4.43	2.56	4.43	7.50	
26.80	27.72	26.69	26.90	34.96	29.00	18.01	42.43	42.43	29.68	0.34	0.34	0.76	0.64	0.40	0.91	0.91	0.65	12.12	11.84	15.19	5.79	16.40	2.59	2.54	5.33	2.04	5.75	3.50	26.00	113.70	88.46	2.67	113.70	2.65	4.47	2.66	4.46	8.00	
26.16	27.06	26.01	26.23	36.77	30.53	18.94	42.18	42.18	28.97	0.35	0.35	0.81	0.68	0.43	0.92	0.92	0.65	10.42	10.18	13.75	5.49	15.06	2.59	2.53	5.41	2.16	5.92	3.50	30.00	115.40	87.30	2.75	115.39	2.73	4.48	2.74	4.48	8.50	
25.53	26.41	25.35	25.74	38.30	31.85	19.68	42.04	42.04	28.44	0.35	0.36	0.85	0.72	0.46	0.93	0.93	0.65	29.30	28.97	32.48	9.97	31.48	0.58	0.57	1.22	0.38	1.18	6.00	2.00	117.20	86.12	2.82	117.19	2.79	4.50	2.80	4.50	9.00	
24.91	25.77	24.71	25.01	39.62	33.04	20.28	41.99	41.99	28.85	0.35	0.36	0.89	0.76	0.48	0.94	0.94	0.67	26.68	26.35	31.15	10.37	30.21	1.70	1.68	3.55	1.21	3.45	6.00	6.00	119.09	84.93	2.87	119.09	2.85	4.57	2.85	4.53	9.50	
24.31	25.15	24.10	24.44	40.79	34.09	20.75	41.87	41.87	27.48	0.36	0.36	0.93	0.79	0.50	0.95	0.95	0.65	23.15	22.81	24.65	9.30	25.03	2.55	2.51	4.68	1.79	4.75	6.00	10.00	121.08	83.74	2.92	121.07	2.90	4.55	2.90	4.55	10.00	
23.73	24.55	23.52	23.89	41.83	34.99	21.12	41.69	41.69	27.99	0.36	0.36	0.96	0.82	0.51	0.96	0.96	0.67	19.34	18.98	19.73	8.19	21.48	3.04	2.98	5.17	2.17	5.62	6.00	14.00	123.15	82.54	2.97	123.15	2.95	4.63	2.95	4.57	10.50	
23.18	23.98	22.98	23.26	42.76	35.75	21.39	41.43	41.43	26.26	0.36	0.36	0.98	0.84	0.52	0.96	0.96	0.64	15.80	15.46	16.30	7.20	18.82	3.23	3.16	5.37	2.39	6.19	6.00	18.00	125.32	81.34	3.02	125.32	3.00	4.57	3.00	4.59	11.00	
22.64	23.42	22.47	22.74	43.58	36.37	21.57	41.09	41.09	27.04	0.36	0.36	1.00	0.86	0.53	0.96	0.96	0.66	12.95	12.65	14.10	6.45	16.85	3.25	3.17	5.51	2.53	6.57	6.00	22.00	127.58	80.14	3.07	127.59	3.05	4.66	3.05	4.60	11.50	
22.13	22.89	22.00	22.15	44.29	36.84	21.67	40.64	40.64	25.72	0.36	0.36	1.02	0.87	0.54	0.95	0.95	0.63	11.01	10.74	12.70	5.95	15.40	3.25	3.17	5.64	2.65	6.83	6.00	26.00	129.93	78.93	3.11	129.96	3.10	4.61	3.10	4.60	12.00	
21.64	22.39	21.55	21.65	44.91	37.18	21.70	40.10	40.10	25.98	0.36	0.36	1.03	0.88	0.54	0.94	0.94	0.64	25.86	25.72	29.38	12.24	28.78	0.70	0.69	1.31	0.56	1.28	8.50	2.00	132.39	77.73	3.16	132.45	3.14	4.66	3.15	4.60	12.50	
21.18	21.91	21.14	21.18	45.44	37.39	21.67	39.49	39.49	24.92	0.36	0.36	1.04	0.88	0.54	0.93	0.93	0.61	23.18	23.03	20.07	10.41	23.61	1.89	1.88	2.67	1.40	3.13	8.50	6.00	134.96	76.52	3.21	135.05	3.19	4.62	3.20	4.59	13.00	
20.74	21.45	20.74	20.73	45.89	37.49	21.58	38.78	38.78	25.01	0.36	0.36	1.04	0.88	0.53	0.91	0.91	0.61	19.97	19.77	17.00	9.70	21.49	2.74	2.72	3.70	2.12	4.64	8.50	10.00	137.64	75.32	3.25	137.76	3.25	4.65	3.25	4.58	13.50	
20.32	21.02	20.37	20.30	46.24	37.47	21.44	37.96	37.96	23.71	0.36	0.36	1.04	0.88	0.53	0.89	0.89	0.58	16.70	16.46	14.61	8.78	19.29	3.23	3.18	4.32	2.60	5.67	8.50	14.00	140.44	74.11	3.30	140.62	3.31	4.59	3.30	4.56	14.00	
19.93	20.61	20.01	19.94	46.51	37.33	21.24	37.01	37.01	24.02	0.36	0.36	1.03	0.87	0.52	0.86	0.86	0.58	13.77	13.51	12.94	7.81	17.26	3.42	3.35	4.73	2.86	6.28	8.50	18.00	143.39	72.91	3.35	143.60	3.36	4.62	3.35	4.53	14.50	
19.55	20.23	19.68	19.66	46.68	37.07	21.00	35.87	35.87	23.36	0.36	0.36	1.02	0.85	0.51	0.83	0.83	0.56	11.48	11.24	11.63	6.95	15.55	3.44	3.37	4.97	2.98	6.62	8.50	22.00	146.54	71.71	3.40	146.71	3.40	4.58	3.40	4.50	15.00	
19.20	19.87	19.36	19.35	46.76	36.80	20.72	34.70	34.70	22.63	0.35	0.35	1.01	0.84	0.50	0.79	0.79	0.54	22.83	22.76	18.80	12.56	24.29	0.71	0.71	0.92	0.62	1.17	11.00	2.00	149.91	70.51	3.44	149.98	3.45	4.53	3.44	4.46	15.50	
18.87	19.52	19.05	19.01	46.80	36.63	20.45	33.64	33.64	21.88	0.35	0.35	0.99	0.82	0.49	0.76	0.76	0.52	20.43	20.28	17.07	12.01	22.61	1.92	1.90	2.42	1.72	3.18	11.00	6.00	153.54	69.32	3.46	153.36	3.48	4.47	3.47	4.42	16.00	
18.56	19.20	18.76	18.70	46.80	36.52	20.18	32.65	32.65	21.74	0.35	0.35	0.98	0.80	0.47	0.73	0.73	0.51	17.61	17.39	15.20	11.17	20.45	2.76	2.73	3.47	2.56	4.63	11.00	10.00	157.51	68.14	3.48	156.84	3.49	4.44	3.49	4.37	16.50	
18.27	18.90	18.48	18.31	46.75	36.44	19.90	31.69	31.69	21.23	0.34	0.34	0.96	0.79	0.46	0.70	0.70	0.49	14.82	14.55	13.78	10.02	18.24	3.23	3.18	4.21	3.07	5.53	11.00	14.00	161.74	66.97	3.48	160.42	3.50	4.38	3.49	4.32	17.00	
18.00	18.62	18.22	18.00	46.65	36.38	19.62	30.69	30.69	20.59	0.34	0.33	0.94	0.77	0.44	0.67	0.67	0.47	20.64	20.28	17.61	14.49	22.69	0.71	0.70	0.87	0.72	1.11	13.50	2.00	166.16	65.82	3.48	164.11	3.51	4.31	3.50	4.26	17.50	
17.75	18.36	17.96	17.72	46.47	36.30	19.31	29.57	29.57	20.38	0.33	0.33	0.91	0.76	0.43	0.63	0.63	0.45	18.47	18.06	18.48	13.96	21.38	1.91	1.87	2.61	1.98	3.00	13.50	6.00	170.77	64.69	3.48	167.90	3.51	4.26	3.50	4.20	18.00	
17.51	18.12	17.72	17.48	46.18	36.22	18.99	28.29	28.29	20.11	0.32	0.32	0.89	0.74	0.41	0.60	0.60	0.44	16.01	15.57	17.24	12.74	19.21	2.72	2.64	3.85	2.86	4.27	13.50	10.00	175.41	63.58	3.49	171.81	3.51	4.20	3.50	4.14	18.50	
17.29	17.89	17.48	17.26	45.76	36.15	18.65	26.86	26.86	19.56	0.32	0.32	0.86	0.72	0.40	0.56	0.56	0.42	18.98	18.60	20.62	16.22	21.48	0.69	0.68	0.96	0.77	1.00	16.00	2.00	179.98	62.48	3.49	175.81	3.51	4.13	3.50	4.07	19.00	
17.08	17.67	17.26	17.16	45.21	36.14	18.30	25.29	25.29	18.94	0.31	0.31	0.83	0.70	0.38	0.52	0.52	0.39	17.02	16.63	18.69	14.87	19.46	1.82	1.78	2.48	1.99	2.58	16.00	6.00	184.55	61.41	3.50	179.93	3.51	4.04	3.50	4.00	19.50	
