Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.596952846472458E-4	0.0	0.0	0.0	0.0	0.0	7.574377921134847E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0018032649192167892	0.0	0.0	0.002327180673462287	0.0	0.0	0.0	0.0	0.0016211914035387577	0.0	0.0016282788111845084	0.00222202746835894	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.891039960187276E-4	0.0	0.0	0.0	0.0	0.0	0.0011591108525570507	0.0	0.0	0.0	0.0	0.0	0.0	0.005049856871423524	0.0	0.0	0.0062973568884922325	0.0	0.0	8.071870773733177E-4	0.0	0.0024134091348698107	8.107408677340447E-4	0.0024069172660044903	0.0032096427314125785	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001184519625491075	0.0	0.0	0.0	0.0	0.0	0.0015073475575908886	0.0	0.0	0.0	0.0	0.0	0.0	0.007353064650185157	0.0	0.0	0.008956375275537392	0.0	0.0	0.0018564713638871493	0.0	0.003079022903179613	0.001858228951884526	0.0030735257515462837	0.004004003947743727	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014461199900949677	0.0	0.0	0.0	0.0	0.0	0.0018253674689168915	0.0	0.0	0.0	0.0	0.0	0.0	0.008735410180256984	0.0	0.0	0.010480075710295812	0.0	0.0	0.003173430933175678	0.0	0.0036573593678583295	0.0031722147530159205	0.003683488431697534	0.004696655426122978	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017051400259177115	0.0	0.0	0.0	0.0	0.0	0.002095821203097592	0.0	0.0	0.0	0.0	0.0	0.0	0.009443692430334398	0.0	0.0	0.01122742590268606	0.0	0.0	0.00470901263877474	0.0	0.0042220760095312	0.004718056359574822	0.004236195558169803	0.005278369541576718	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019581901637222483	0.0	0.0	0.0	0.0	0.0	0.002401391549650411	0.0	0.0	0.0	0.0	0.0	0.0	0.009611912583084414	0.0	0.0	0.01141658536426961	0.0	0.0	0.006443532241819467	0.0	0.004773625914149099	0.006458841059361888	0.004856554054802699	0.005913587377363136	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002223130961181149	0.0	0.0	0.0	0.0	0.0	0.0026501656942294724	0.0	0.0	0.0	0.0	0.0	0.0	0.009623392399352584	0.0	0.0	0.011440093574555204	0.0	0.0	0.008359118377006381	0.0	0.005343702286560318	0.008411695917285352	0.005404494552926392	0.006448287861874415	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002523875182718568	0.0	0.0	0.0	0.0	0.0	0.002917273212069694	0.0	0.0	0.0	0.0	0.0	0.0	0.00962485193658713	0.0	0.0	0.01144700275777812	0.0	0.0	0.01045958462209558	0.0	0.005986767990694368	0.010550373021156594	0.0059980661158837685	0.007024116771300306	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002795664767049059	0.0	0.0	0.0	0.0	0.0	0.0032521354773767976	0.0	0.0	0.0	0.0	0.0	0.0	0.009616946383272606	0.0	0.0	0.011442892585259571	0.0	0.0	0.012783572385864125	0.0	0.0066179732627342025	0.012889447277813793	0.006716907877577961	0.007766052272012527	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031049440953049776	0.0	0.0	0.0	0.0	0.0	0.0035325946339592683	0.0	0.0	0.0	0.0	0.0	0.0	0.004403438322304571	0.0	0.0	0.005209440519416081	0.0	0.0	0.015336693798234604	0.0	0.007306862638445536	0.01549801460465188	0.007362279035285256	0.0084052106852319	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00334747953715617	0.0	0.0	0.0	0.0	0.0	0.003726441293880393	0.0	0.0	0.0	0.0	0.0	0.0	0.011902343567524162	0.0	0.0	0.01370443626669805	0.0	0.0	0.018148530821156805	0.0	0.007834076969329636	0.018370746391107792	0.00782322833385506	0.008835204867030778	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003531895981193957	0.0	0.0	0.0	0.0	0.0	0.0038840512578010617	0.0	0.0	0.0	0.0	0.0	0.0	0.01610091936837992	0.0	0.0	0.018223462583821945	0.0	0.0	0.02116458125271079	0.0	0.00824948567068148	0.02142018601529642	0.008210197701774112	0.009180357906445157	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036867644245796335	0.0	0.0	0.0	0.0	0.0	0.0040343156360928	0.0	0.0	0.0	0.0	0.0	0.0	0.018201773615839703	0.0	0.0	0.02041568946688701	0.0	0.0	0.02432580090772314	0.0	0.008605136517016073	0.024584197484800795	0.008613003225859324	0.009507240396110886	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003925312217370318	0.0	0.0	0.0	0.0	0.0	0.004234951536698032	0.0	0.0	0.0	0.0	0.0	0.0	0.01841751304718193	0.0	0.0	0.020688721350088257	0.0	0.0	0.027558153325670267	0.0	0.009098063232531282	0.027767774211728113	0.009077351474669001	0.009900720478702923	0.0	0.0	0.0	
