Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
30.24	31.29	30.32	29.88	31.30	31.30	92.43	31.30	31.30	31.29	0.03	0.03	0.06	0.06	0.19	0.06	0.06	0.06	31.86	30.61	33.16	33.17	32.79	0.11	0.11	0.27	0.27	0.27	1.00	2.00	100.20	99.80	0.60	100.20	0.61	1.46	0.60	1.46	0.50	
31.12	32.19	31.10	30.02	32.19	32.19	?	32.19	32.19	32.10	0.05	0.05	0.12	0.12	?	0.12	0.12	0.12	32.14	30.80	33.22	33.21	33.01	0.42	0.41	0.99	0.99	0.98	1.00	6.00	100.50	99.50	0.79	100.50	0.79	1.89	0.79	1.88	1.00	
31.69	32.78	31.63	30.79	32.78	32.77	?	32.77	32.77	32.58	0.07	0.07	0.18	0.18	?	0.18	0.18	0.17	29.60	28.31	30.42	30.38	30.64	0.79	0.76	1.72	1.72	1.73	1.00	10.00	100.90	99.11	0.95	100.90	0.96	2.24	0.96	2.24	1.50	
32.00	33.10	31.93	30.66	33.09	33.08	?	33.08	33.08	32.88	0.10	0.09	0.23	0.23	?	0.23	0.23	0.23	25.44	24.29	26.64	26.58	27.08	1.12	1.07	2.33	2.32	2.37	1.00	14.00	101.38	98.64	1.09	101.38	1.10	2.50	1.10	2.50	2.00	
32.09	33.20	32.05	30.21	33.20	33.19	?	33.19	33.19	33.07	0.12	0.11	0.27	0.27	?	0.27	0.27	0.27	20.75	19.77	22.78	22.70	23.33	1.30	1.24	2.69	2.68	2.75	1.00	18.00	101.94	98.10	1.19	101.94	1.20	2.70	1.20	2.70	2.50	
32.01	33.11	32.00	30.34	33.13	33.12	?	33.12	33.12	33.34	0.14	0.13	0.32	0.32	?	0.32	0.32	0.32	16.24	15.47	19.29	19.19	19.77	1.33	1.27	2.85	2.83	2.92	1.00	22.00	102.56	97.51	1.28	102.56	1.31	2.91	1.30	2.90	3.00	
31.78	32.88	31.80	30.41	32.89	32.88	?	32.88	32.88	33.40	0.16	0.16	0.36	0.36	?	0.36	0.36	0.37	13.07	12.44	16.67	16.57	17.08	1.32	1.26	2.92	2.91	3.00	1.00	26.00	103.23	96.88	1.42	103.23	1.45	3.12	1.44	3.10	3.50	
31.44	32.52	31.48	30.47	32.53	32.52	?	32.52	32.52	32.83	0.19	0.18	0.40	0.40	?	0.40	0.40	0.41	10.93	10.40	14.76	14.67	15.14	1.32	1.25	2.97	2.95	3.04	1.00	30.00	103.99	96.19	1.58	103.99	1.60	3.32	1.59	3.30	4.00	
31.01	32.08	31.07	29.96	32.08	32.07	?	32.07	32.07	32.36	0.21	0.21	0.44	0.44	?	0.44	0.44	0.44	9.43	8.97	13.36	13.27	13.70	1.31	1.25	2.99	2.97	3.07	1.00	34.00	104.84	95.43	1.73	104.84	1.76	3.52	1.75	3.50	4.50	
30.50	31.55	30.57	29.64	31.56	31.55	?	31.55	31.55	31.91	0.24	0.23	0.48	0.48	?	0.48	0.48	0.48	31.95	30.33	33.15	33.12	33.32	0.34	0.32	0.75	0.75	0.75	3.50	2.00	105.78	94.60	1.89	105.79	1.92	3.72	1.91	3.70	5.00	
