Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
224.88	238.11	47.63	47.66	43.84	43.83	?	43.75	43.75	44.13	0.10	0.10	0.13	0.13	?	0.12	0.12	0.13	44.83	44.46	41.11	41.05	40.59	0.36	0.35	0.42	0.42	0.42	1.00	2.00	100.50	99.50	1.46	100.50	1.46	2.06	1.46	2.06	0.50	
204.12	216.13	46.15	46.27	42.61	42.57	?	42.47	42.47	42.31	0.17	0.17	0.20	0.20	?	0.20	0.20	0.20	36.29	35.81	32.97	32.83	32.53	1.04	1.03	1.17	1.17	1.16	1.00	6.00	101.23	98.78	1.88	101.23	1.88	2.48	1.88	2.48	1.00	
190.21	201.39	44.54	44.58	41.27	41.20	?	41.09	41.09	40.92	0.23	0.23	0.27	0.27	?	0.27	0.27	0.27	26.49	26.02	23.99	23.80	23.64	1.43	1.40	1.56	1.54	1.53	1.00	10.00	102.19	97.86	2.24	102.19	2.24	2.84	2.24	2.84	1.50	
180.88	191.52	42.83	42.74	39.77	39.68	?	39.56	39.56	39.34	0.28	0.28	0.33	0.33	?	0.33	0.33	0.32	17.89	17.54	16.46	16.27	16.19	1.46	1.43	1.59	1.57	1.56	1.00	14.00	103.34	96.78	2.50	103.34	2.50	3.10	2.50	3.10	2.00	
174.62	184.90	41.07	40.74	38.19	38.07	?	37.96	37.96	37.63	0.32	0.32	0.37	0.37	?	0.37	0.37	0.36	13.44	13.17	12.49	12.33	12.29	1.45	1.42	1.58	1.56	1.56	1.00	18.00	104.66	95.58	2.70	104.66	2.70	3.30	2.70	3.30	2.50	
170.43	180.46	39.29	39.09	36.59	36.45	0.16	36.34	36.34	36.19	0.36	0.36	0.40	0.40	0.00	0.40	0.40	0.40	10.90	10.68	10.20	10.06	10.03	1.45	1.42	1.58	1.56	1.55	1.00	22.00	106.11	94.31	2.90	106.11	2.90	3.50	2.90	3.50	3.00	
167.62	177.48	37.52	37.36	35.00	34.85	2.61	34.75	34.75	34.41	0.39	0.39	0.43	0.43	0.03	0.43	0.43	0.43	9.29	9.11	8.73	8.61	8.59	1.45	1.42	1.57	1.55	1.55	1.00	26.00	107.71	92.96	3.10	107.71	3.10	3.70	3.10	3.70	3.50	
165.74	175.49	35.80	35.63	33.45	33.30	4.13	33.20	33.20	32.81	0.42	0.41	0.46	0.46	0.06	0.46	0.46	0.45	8.21	8.04	7.73	7.62	7.60	1.44	1.42	1.57	1.55	1.55	1.00	30.00	109.47	91.54	3.30	109.47	3.29	3.89	3.30	3.90	4.00	
164.48	174.15	34.14	33.75	31.96	31.81	5.08	31.71	31.71	31.38	0.44	0.43	0.48	0.48	0.08	0.48	0.48	0.47	7.44	7.29	7.02	6.92	6.90	1.44	1.41	1.57	1.55	1.54	1.00	34.00	111.40	90.06	3.49	111.40	3.49	4.09	3.50	4.10	4.50	
193.94	205.35	32.57	32.11	30.56	30.42	5.42	30.32	30.32	30.04	0.46	0.45	0.50	0.50	0.09	0.50	0.50	0.49	36.15	35.42	33.47	33.16	32.54	0.77	0.75	0.85	0.84	0.83	3.50	2.00	113.51	88.51	3.69	113.50	3.69	4.30	3.70	4.30	5.00	
