Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
88.65	93.86	47.63	47.67	189.65	?	189.50	47.56	47.56	47.85	0.08	0.08	4.75	?	4.74	0.08	0.08	0.08	44.75	44.55	44.63	44.59	44.04	0.24	0.24	0.24	0.24	0.23	1.00	2.00	100.50	99.50	1.15	100.50	1.15	-15.50	1.15	-15.51	0.50	
91.21	96.58	46.15	46.28	136.53	?	136.40	46.09	46.09	45.81	0.12	0.12	4.57	?	4.57	0.12	0.12	0.12	36.36	36.08	35.71	35.59	35.20	0.67	0.67	0.66	0.66	0.65	1.00	6.00	101.08	98.93	1.30	101.08	1.30	-14.04	1.30	-14.04	1.00	
92.88	98.34	44.54	44.61	111.94	?	111.83	44.48	44.48	44.16	0.15	0.15	4.32	?	4.32	0.15	0.15	0.15	27.20	26.91	26.21	26.02	25.85	0.90	0.89	0.87	0.86	0.85	1.00	10.00	101.73	98.30	1.44	101.73	1.43	-12.64	1.44	-12.63	1.50	
93.78	99.30	42.83	42.78	96.64	?	96.54	42.78	42.78	42.40	0.18	0.18	4.04	?	4.04	0.18	0.18	0.18	19.49	19.25	18.50	18.30	18.28	0.92	0.91	0.87	0.86	0.86	1.00	14.00	102.47	97.60	1.57	102.47	1.57	-11.32	1.57	-11.32	2.00	
94.06	99.59	41.07	40.79	85.79	?	85.69	41.02	41.02	40.58	0.21	0.20	3.76	?	3.76	0.21	0.21	0.20	15.13	14.93	14.24	14.06	14.09	0.92	0.91	0.87	0.86	0.86	1.00	18.00	103.28	96.84	1.68	103.28	1.69	-10.13	1.69	-10.13	2.50	
93.81	99.33	39.29	39.14	77.53	?	77.44	39.25	39.25	38.99	0.23	0.23	3.50	?	3.50	0.23	0.23	0.23	12.45	12.29	11.65	11.49	11.54	0.92	0.91	0.86	0.85	0.85	1.00	22.00	104.17	96.03	1.79	104.17	1.79	-9.08	1.79	-9.08	3.00	
93.15	98.63	37.52	37.42	71.01	?	70.93	37.48	37.48	37.06	0.24	0.24	3.28	?	3.27	0.24	0.24	0.24	10.64	10.50	9.92	9.78	9.83	0.92	0.91	0.86	0.85	0.85	1.00	26.00	105.13	95.17	1.88	105.13	1.88	-8.22	1.88	-8.22	3.50	
92.15	97.57	35.80	35.69	65.78	?	65.71	35.76	35.76	35.35	0.25	0.25	3.09	?	3.09	0.25	0.25	0.25	9.34	9.21	8.68	8.56	8.61	0.92	0.91	0.85	0.84	0.85	1.00	30.00	106.15	94.29	1.94	106.15	1.94	-7.56	1.94	-7.56	4.00	
90.88	96.23	34.14	33.82	61.61	?	61.54	34.10	34.10	33.75	0.26	0.26	2.97	?	2.96	0.26	0.26	0.26	8.43	8.32	7.85	7.74	7.78	0.92	0.91	0.86	0.84	0.85	1.00	34.00	107.22	93.38	1.98	107.22	1.98	-7.15	1.99	-7.15	4.50	
89.40	94.66	32.57	32.17	58.34	?	58.27	32.53	32.53	32.25	0.26	0.26	2.91	?	2.90	0.26	0.26	0.26	35.95	35.50	35.90	35.73	35.15	0.47	0.47	0.47	0.47	0.46	3.50	2.00	108.34	92.46	2.00	108.33	2.00	-7.00	2.00	-7.00	5.00	
87.77	92.93	31.12	31.14	55.66	?	55.59	31.08	31.08	30.79	0.26	0.26	2.88	?	2.88	0.26	0.26	0.26	27.85	27.42	27.74	27.31	27.10	1.12	1.10	1.11	1.10	1.09	3.50	6.00	109.48	91.55	2.00	109.47	2.00	-7.00	2.00	-7.00	5.50	
86.02	91.08	29.80	29.85	53.29	?	53.23	29.77	29.77	29.43	0.26	0.26	2.85	?	2.85	0.26	0.26	0.25	20.29	19.89	20.18	19.58	19.64	1.34	1.32	1.34	1.30	1.30	3.50	10.00	110.64	90.64	2.01	110.63	2.00	-7.00	2.00	-7.00	6.00	
84.20	89.15	28.63	28.77	51.20	?	51.14	28.60	28.60	28.39	0.25	0.25	2.82	?	2.82	0.25	0.25	0.25	14.90	14.57	14.81	14.20	14.38	1.36	1.33	1.36	1.30	1.32	3.50	14.00	111.81	89.74	2.01	111.80	1.99	-7.01	2.00	-7.00	6.50	
82.33	87.17	27.59	27.84	49.34	?	49.28	27.56	27.56	27.31	0.25	0.25	2.79	?	2.79	0.25	0.25	0.25	11.80	11.52	11.72	11.18	11.36	1.36	1.33	1.36	1.30	1.32	3.50	18.00	112.99	88.85	2.01	112.99	2.00	-7.00	2.00	-7.00	7.00	
80.43	85.16	26.65	27.05	47.66	?	47.61	26.62	26.62	26.44	0.25	0.25	2.77	?	2.76	0.25	0.25	0.25	9.83	9.59	9.76	9.28	9.46	1.37	1.33	1.36	1.29	1.32	3.50	22.00	114.19	87.97	2.01	114.19	2.00	-7.00	2.00	-7.00	7.50	
78.54	83.16	25.81	26.14	46.15	?	46.10	25.78	25.78	25.58	0.25	0.25	2.74	?	2.74	0.25	0.25	0.24	8.48	8.28	8.42	8.00	8.16	1.37	1.33	1.36	1.29	1.32	3.50	26.00	115.40	87.10	2.01	115.40	2.00	-7.00	2.00	-7.00	8.00	
76.66	81.17	25.04	25.30	44.77	?	44.72	25.01	25.01	24.80	0.24	0.25	2.71	?	2.71	0.24	0.24	0.24	7.61	7.42	7.60	7.21	7.35	1.37	1.33	1.37	1.30	1.32	3.50	30.00	116.63	86.24	2.01	116.63	2.00	-7.00	2.00	-7.00	8.50	
74.82	79.22	24.33	24.81	43.51	?	43.46	24.30	24.30	24.11	0.24	0.25	2.69	?	2.68	0.24	0.24	0.24	28.38	28.15	28.36	28.21	27.74	0.49	0.48	0.49	0.48	0.48	6.00	2.00	117.87	85.39	2.02	117.87	2.00	-7.00	2.00	-7.00	9.00	
73.01	77.31	23.68	23.98	42.35	?	42.30	23.66	23.66	23.60	0.24	0.24	2.66	?	2.66	0.24	0.24	0.24	21.65	21.43	21.64	21.26	21.07	1.10	1.09	1.10	1.08	1.07	6.00	6.00	119.12	84.54	2.01	119.12	2.00	-7.00	2.00	-7.00	9.50	
71.26	75.45	23.08	23.40	41.28	?	41.23	23.06	23.06	23.10	0.24	0.24	2.63	?	2.63	0.24	0.24	0.24	15.76	15.53	15.75	15.24	15.26	1.31	1.29	1.32	1.27	1.28	6.00	10.00	120.39	83.71	2.01	120.39	2.00	-7.00	2.00	-7.00	10.00	
