Component	Factor	Correlation
9	14	0.0
9	15	0.0
10	0	0.8149409951582394
10	1	0.4138295798175115
10	2	-0.03687147756371112
10	3	-0.15879832905596492
10	4	-0.17666454138184876
10	5	-0.12343656641660668
10	6	-0.301193059290224
10	7	-0.029591097223285664
10	8	0.0
10	9	0.0
10	10	0.0
10	11	0.0
10	12	0.0
10	13	0.0
10	14	0.0
10	15	0.0
11	0	0.8302546898873298
11	1	0.36906493456042844
11	2	-0.11101899466487339
11	3	-0.21472598418962036
11	4	-0.20938540266889713
11	5	-0.130617637435116
11	6	-0.23426705255630922
11	7	-0.015858517018685285
11	8	0.0
11	9	0.0
11	10	0.0
11	11	0.0
11	12	0.0
11	13	0.0
11	14	0.0
11	15	0.0
12	0	0.8438539292861249
12	1	0.318094207342667
12	2	-0.18490690809130578
12	3	-0.2609238901866018
12	4	-0.22721159393379597
12	5	-0.12437661758938519
12	6	-0.1317433557836402
12	7	0.0019536988930072266
12	8	0.0
12	9	0.0
12	10	0.0
12	11	0.0
12	12	0.0
12	13	0.0
12	14	0.0
12	15	0.0
13	0	0.8495813876595583
13	1	0.2597617816927092
13	2	-0.25411582546386396
13	3	-0.29125036686805117
13	4	-0.2241856630486597
13	5	-0.10286133767295016
13	6	-0.00836880419252267
13	7	0.020590055227806537
13	8	0.0
13	9	0.0
13	10	0.0
13	11	0.0
13	12	0.0
13	13	0.0
13	14	0.0
13	15	0.0
14	0	0.8455305213126288
14	1	0.19584277908798076
14	2	-0.3139015573995978
14	3	-0.30105968312881254
14	4	-0.19705400756459385
14	5	-0.06691191570600132
14	6	0.11381195041348276
14	7	0.03594407387514678
14	8	0.0
14	9	0.0
14	10	0.0
14	11	0.0
14	12	0.0
14	13	0.0
14	14	0.0
14	15	0.0
15	0	0.8360334839398018
15	1	0.12984475103140564
15	2	-0.3621044527581076
15	3	-0.2894746420187827
15	4	-0.14685754111672186
15	5	-0.020129042569701
15	6	0.21288114953939652
15	7	0.0445247314992569
15	8	0.0
15	9	0.0
15	10	0.0
15	11	0.0
15	12	0.0
15	13	0.0
15	14	0.0
15	15	0.0
16	0	0.8280705463627678
16	1	0.0642558868996022
16	2	-0.3994643774581605
16	3	-0.25817109122129017
16	4	-0.07726089922733424
16	5	0.03277104730317939
16	6	0.27373211241809275
16	7	0.04442738553134338
16	8	0.0
16	9	0.0
16	10	0.0
16	11	0.0
16	12	0.0
16	13	0.0
16	14	0.0
16	15	0.0
17	0	0.8259513295254944
17	1	-6.120315847911525E-4
17	2	-0.4269995937041816
17	3	-0.20854084012034194
17	4	0.0074195052556225854
17	5	0.08683099739420393
17	6	0.2883558726095917
17	7	0.035246435502365
17	8	0.0
17	9	0.0
17	10	0.0
17	11	0.0
17	12	0.0
17	13	0.0
17	14	0.0
17	15	0.0
18	0	0.8283207453994338
18	1	-0.06539587611908568
18	2	-0.44320430172795766
18	3	-0.1408037465251247
18	4	0.10136098738030197
18	5	0.13578048165096235
18	6	0.25361561260899446
18	7	0.01791943366158506
18	8	0.0
18	9	0.0
18	10	0.0
18	11	0.0
18	12	0.0
18	13	0.0
18	14	0.0
18	15	0.0
19	0	0.8286162243391386
19	1	-0.12953001030054725
19	2	-0.4435744056364316
19	3	-0.05621515321154915
19	4	0.1942460002569702
19	5	0.1706886357368964
19	6	0.17265705750608532
19	7	-0.0047067945530159475
19	8	0.0
19	9	0.0
19	10	0.0
19	11	0.0
19	12	0.0
19	13	0.0
19	14	0.0
19	15	0.0
20	0	0.8198381757627666
20	1	-0.190368530319207
20	2	-0.4238218629874421
20	3	0.03966636045041265
20	4	0.27053622522857423
20	5	0.18143833175377894
20	6	0.05973777096063343
20	7	-0.02735832338961643
20	8	0.0
20	9	0.0
20	10	0.0
20	11	0.0
20	12	0.0
20	13	0.0
20	14	0.0
20	15	0.0
21	0	0.8014822436707838
21	1	-0.2452549379349007
21	2	-0.38456662906440264
21	3	0.13726747699328642
21	4	0.3148640757733182
21	5	0.16159453971077778
21	6	-0.059916741451991426
21	7	-0.04359103905374938
21	8	0.0
21	9	0.0
21	10	0.0
21	11	0.0
21	12	0.0
21	13	0.0
21	14	0.0
21	15	0.0
22	0	0.7808064755945746
22	1	-0.2944964014402477
22	2	-0.33139197187113795
22	3	0.22789987633661918
22	4	0.3186598773350207
22	5	0.11144871530145298
22	6	-0.1598228639955966
22	7	-0.04843390477926442
22	8	0.0
22	9	0.0
22	10	0.0
22	11	0.0
22	12	0.0
22	13	0.0
22	14	0.0
22	15	0.0
23	0	0.7661241362234291
23	1	-0.3410604208554815
23	2	-0.26966193208219785
23	3	0.30669040129119196
23	4	0.27966577642956886
23	5	0.035991151803921886
23	6	-0.22107124061011194
23	7	-0.03967662314649711
23	8	0.0
23	9	0.0
23	10	0.0
23	11	0.0
23	12	0.0
23	13	0.0
23	14	0.0
23	15	0.0
24	0	0.7595643824373928
24	1	-0.38698295658173315
24	2	-0.2008178146902797
24	3	0.36946490882235217
24	4	0.19746209136938653
24	5	-0.05680010658469567
24	6	-0.23226347866702776
24	7	-0.01761174440991756
24	8	0.0
24	9	0.0
24	10	0.0
24	11	0.0
24	12	0.0
24	13	0.0
24	14	0.0
24	15	0.0
25	0	0.7544827889596283
25	1	-0.42967416646480705
25	2	-0.1238406669887778
25	3	0.40787375439623663
25	4	0.07453129587083784
25	5	-0.15254866931641087
25	6	-0.18817323861644553
25	7	0.014252831479109392
25	8	0.0
25	9	0.0
25	10	0.0
25	11	0.0
25	12	0.0
25	13	0.0
25	14	0.0
25	15	0.0
26	0	0.7400221587092377
26	1	-0.4621989655762171
26	2	-0.040170111291864534
26	3	0.4105395748934385
26	4	-0.07527996205425594
26	5	-0.22678299524921994
26	6	-0.09614149648770433
26	7	0.04735138304965004
26	8	0.0
26	9	0.0
26	10	0.0
26	11	0.0
26	12	0.0
26	13	0.0
26	14	0.0
26	15	0.0
27	0	0.7131704219907985
27	1	-0.4806892108727687
27	2	0.04402714915272352
27	3	0.37315590950373767
27	4	-0.22410731567414025
27	5	-0.25253976809537854
27	6	0.017327711005261082
27	7	0.06958042907947987
27	8	0.0
27	9	0.0
27	10	0.0
27	11	0.0
27	12	0.0
27	13	0.0
27	14	0.0
27	15	0.0
28	0	0.6842562339580396
28	1	-0.49068477586335285
28	2	0.1232883229537291
28	3	0.3035649893510621
28	4	-0.34447971802541816
28	5	-0.21489892131796695
28	6	0.11703733028908966
28	7	0.0715862032331902
28	8	0.0
28	9	0.0
28	10	0.0
28	11	0.0
28	12	0.0
28	13	0.0
28	14	0.0
28	15	0.0
29	0	0.6655053335319611
29	1	-0.5012501292913433
29	2	0.1977800796812096
29	3	0.21145709927422188
29	4	-0.4198955855926813
29	5	-0.11166153954668215
29	6	0.175284352629786
29	7	0.05014666173088182
29	8	0.0
29	9	0.0
29	10	0.0
29	11	0.0
29	12	0.0
29	13	0.0
29	14	0.0
29	15	0.0
30	0	0.657121236808508
30	1	-0.5137183559402401
30	2	0.26870866501642826
30	3	0.09989286786875555
30	4	-0.43532110273241065
30	5	0.05163256216075102
30	6	0.17282486493535293
30	7	0.007961237340334241
30	8	0.0
30	9	0.0
30	10	0.0
30	11	0.0
30	12	0.0
30	13	0.0
30	14	0.0
30	15	0.0
31	0	0.6434873739435935
31	1	-0.5164973239168409
31	2	0.329256740861276
31	3	-0.02700781659724473
31	4	-0.37085813297578957
31	5	0.24643648053375616
31	6	0.10015352731667285
31	7	-0.041444754020936676
31	8	0.0
31	9	0.0
31	10	0.0
31	11	0.0
31	12	0.0
31	13	0.0
31	14	0.0
31	15	0.0
32	0	0.6107956168290003
32	1	-0.49840396992053376
32	2	0.3677030088808514
32	3	-0.1513193841586058
32	4	-0.227127991138847
32	5	0.40442787400392227
32	6	-0.021693890619907275
32	7	-0.06927830791403804
32	8	0.0
32	9	0.0
32	10	0.0
32	11	0.0
32	12	0.0
32	13	0.0
32	14	0.0
32	15	0.0
33	0	0.5732494571372574
33	1	-0.47136956439686956
33	2	0.38791713762851315
33	3	-0.2549486021188441
33	4	-0.0432444830907243
33	5	0.4581961205382216
33	6	-0.14033020791291317
33	7	-0.04702085512782912
33	8	0.0
33	9	0.0
33	10	0.0
33	11	0.0
33	12	0.0
33	13	0.0
33	14	0.0
33	15	0.0
34	0	0.5546303511459896
34	1	-0.4559662082160911
34	2	0.40633984649428734
34	3	-0.33841199112469916
34	4	0.14353290068983968
34	5	0.37347219373140034
34	6	-0.20790933647335358
34	7	0.039189012528509586
34	8	0.0
34	9	0.0
34	10	0.0
34	11	0.0
34	12	0.0
34	13	0.0
34	14	0.0
34	15	0.0
35	0	0.5466462209144136
35	1	-0.44588906607490075
35	2	0.4189536518951825
35	3	-0.39456448800840255
35	4	0.3041196336108723
35	5	0.11803588887272026
35	6	-0.18044320155139548
35	7	0.17937831721113717
35	8	0.0
35	9	0.0
35	10	0.0
35	11	0.0
35	12	0.0
35	13	0.0
35	14	0.0
35	15	0.0
36	0	0.5041391151879051
36	1	-0.4043038334015068
36	2	0.3900693091422688
36	3	-0.38408531026365594
36	4	0.37272597881443653
36	5	-0.2549809186842989
36	6	-0.03717622491678234
36	7	0.27818083230879964
36	8	0.0
36	9	0.0
36	10	0.0
36	11	0.0
36	12	0.0
36	13	0.0
36	14	0.0
36	15	0.0
37	0	0.44926633629754953
37	1	-0.34944984735080326
37	2	0.3364311782637999
37	3	-0.32404412051199055
37	4	0.337653586430732
37	5	-0.5390073819286959
37	6	0.13578301087414715
37	7	0.18675680781355583
37	8	0.0
37	9	0.0
37	10	0.0
37	11	0.0
37	12	0.0
37	13	0.0
37	14	0.0
37	15	0.0
38	0	0.4432368996594501
38	1	-0.3270890520624243
38	2	0.3038231266373175
38	3	-0.26804633572607267
38	4	0.2604212292610189
38	5	-0.583890663882444
38	6	0.23524383760475923
38	7	-0.26136045086320475
38	8	0.0
38	9	0.0
38	10	0.0
38	11	0.0
38	12	0.0
38	13	0.0
38	14	0.0
38	15	0.0
39	0	0.31360058934308993
39	1	-0.21320199305858528
39	2	0.18389584507789755
39	3	-0.13902320459500775
39	4	0.1020179761475643
39	5	-0.09512037650007318
39	6	0.08232776094404741
39	7	-0.8813745137919018
39	8	0.0
39	9	0.0
39	10	0.0
39	11	0.0
39	12	0.0
39	13	0.0
39	14	0.0
39	15	0.0
40	0	0.0
40	1	0.0
40	2	0.0
40	3	0.0
40	4	0.0
40	5	0.0
40	6	0.0
40	7	0.0
40	8	0.6418525418378386
40	9	0.5052888128267656
40	10	0.3587636979735061
40	11	0.2455040639307163
40	12	0.17116012527156713
40	13	0.11481807991612114
40	14	0.31612268883392275
40	15	0.03622650168190873
41	0	0.0
41	1	0.0
41	2	0.0
41	3	0.0
41	4	0.0
41	5	0.0
41	6	0.0
41	7	0.0
41	8	0.6464044568296875
41	9	0.5151724557629223
41	10	0.35615797751439615
41	11	0.24341542178185605
41	12	0.16638692172079983
41	13	0.11171394187333934
41	14	0.2987855096142475
41	15	0.03495215617790066
42	0	0.0
42	1	0.0
42	2	0.0
42	3	0.0
42	4	0.0
42	5	0.0
42	6	0.0
42	7	0.0
42	8	0.6653966971539218
42	9	0.5298709913875546
42	10	0.3498924907929263
42	11	0.2341204626781915
42	12	0.15436202554751333
42	13	0.10174919576243158
42	14	0.2533573204894858
42	15	0.02960331281543034
43	0	0.0
43	1	0.0
43	2	0.0
43	3	0.0
43	4	0.0
43	5	0.0
43	6	0.0
43	7	0.0
43	8	0.6950474595081624
43	9	0.5464883483076908
43	10	0.3376171712373109
43	11	0.21594848918407614
43	12	0.13400117417529764
43	13	0.08430016136479808
43	14	0.17936293671807726
43	15	0.02016221578571628
44	0	0.0
44	1	0.0
44	2	0.0
44	3	0.0
44	4	0.0
44	5	0.0
44	6	0.0
44	7	0.0
44	8	0.7291795227608835
44	9	0.5597213515738744
44	10	0.31560752776011936
44	11	0.1864824283074569
44	12	0.10393728385667061
44	13	0.05890980939830506
44	14	0.0793810235082064
44	15	0.00712411539548221
45	0	0.0
45	1	0.0
45	2	0.0
45	3	0.0
45	4	0.0
45	5	0.0
45	6	0.0
45	7	0.0
45	8	0.7598111521894609
45	9	0.5630415883937427
45	10	0.28044273762049804
45	11	0.1442322874645958
45	12	0.06391899766742018
45	13	0.02642732057643456
45	14	-0.037048750933123625
45	15	-0.007965515354566091
46	0	0.0
46	1	0.0
46	2	0.0
46	3	0.0
46	4	0.0
46	5	0.0
46	6	0.0
46	7	0.0
46	8	0.7806382089278225
46	9	0.5519944838726417
46	10	0.23144734660874886
46	11	0.09049577640272263
46	12	0.01607141567071415
46	13	-0.010221456577468436
46	14	-0.15258485502496766
46	15	-0.022445716249632597
47	0	0.0
47	1	0.0
47	2	0.0
47	3	0.0
47	4	0.0
47	5	0.0
47	6	0.0
47	7	0.0
47	8	0.7911513465947908
47	9	0.5271823460495556
47	10	0.17157210795102837
47	11	0.029390964451944626
47	12	-0.03550341531754262
47	13	-0.04677376231949855
47	14	-0.24757770916017097
47	15	-0.033384193311085206
48	0	0.0
48	1	0.0
48	2	0.0
48	3	0.0
48	4	0.0
48	5	0.0
48	6	0.0
48	7	0.0
48	8	0.7965407781213578
48	9	0.49324050765283367
48	10	0.10521487981358203
48	11	-0.03444080964352868
48	12	-0.08668822867811125
48	13	-0.07940932870855574
48	14	-0.3076734908361503
48	15	-0.03868569059114967
49	0	0.0
49	1	0.0
49	2	0.0
49	3	0.0
49	4	0.0
49	5	0.0
49	6	0.0
49	7	0.0
49	8	0.8032933820769534
49	9	0.45483782874863116
49	10	0.03539245350108184
49	11	-0.09783302717367633
49	12	-0.13456225712527908
49	13	-0.10559976972308589
49	14	-0.3261268197404146
49	15	-0.03743460855404987
50	0	0.0
50	1	0.0
50	2	0.0
50	3	0.0
50	4	0.0
50	5	0.0
50	6	0.0
50	7	0.0
50	8	0.8149409951582394
50	9	0.4138295798175115
50	10	-0.03687147756371112
50	11	-0.15879832905596492
50	12	-0.17666454138184876
50	13	-0.12343656641660668
50	14	-0.301193059290224
50	15	-0.029591097223285664
51	0	0.0
51	1	0.0
51	2	0.0
51	3	0.0
51	4	0.0
51	5	0.0
51	6	0.0
51	7	0.0
51	8	0.8302546898873298
51	9	0.36906493456042844
51	10	-0.11101899466487339
51	11	-0.21472598418962036
51	12	-0.20938540266889713
51	13	-0.130617637435116
51	14	-0.23426705255630922
51	15	-0.015858517018685285
52	0	0.0
52	1	0.0
52	2	0.0
52	3	0.0
52	4	0.0
52	5	0.0
52	6	0.0
52	7	0.0
52	8	0.8438539292861249
52	9	0.318094207342667
52	10	-0.18490690809130578
52	11	-0.2609238901866018
52	12	-0.22721159393379597
52	13	-0.12437661758938519
52	14	-0.1317433557836402
52	15	0.0019536988930072266
53	0	0.0
53	1	0.0
53	2	0.0
53	3	0.0
53	4	0.0
53	5	0.0
53	6	0.0
53	7	0.0
53	8	0.8495813876595583
53	9	0.2597617816927092
53	10	-0.25411582546386396
53	11	-0.29125036686805117
53	12	-0.2241856630486597
53	13	-0.10286133767295016
53	14	-0.00836880419252267
53	15	0.020590055227806537
54	0	0.0
54	1	0.0
54	2	0.0
54	3	0.0
54	4	0.0
54	5	0.0
54	6	0.0
54	7	0.0
54	8	0.8455305213126288
54	9	0.19584277908798076
54	10	-0.3139015573995978
54	11	-0.30105968312881254
54	12	-0.19705400756459385
54	13	-0.06691191570600132
54	14	0.11381195041348276
54	15	0.03594407387514678
55	0	0.0
55	1	0.0
55	2	0.0
55	3	0.0
55	4	0.0
55	5	0.0
55	6	0.0
55	7	0.0
55	8	0.8360334839398018
55	9	0.12984475103140564
55	10	-0.3621044527581076
55	11	-0.2894746420187827
55	12	-0.14685754111672186
55	13	-0.020129042569701
55	14	0.21288114953939652
55	15	0.0445247314992569
56	0	0.0
56	1	0.0
56	2	0.0
56	3	0.0
56	4	0.0
56	5	0.0
56	6	0.0
56	7	0.0
56	8	0.8280705463627678
56	9	0.0642558868996022
56	10	-0.3994643774581605
56	11	-0.25817109122129017
56	12	-0.07726089922733424
56	13	0.03277104730317939
56	14	0.27373211241809275
56	15	0.04442738553134338
57	0	0.0
57	1	0.0
57	2	0.0
57	3	0.0
57	4	0.0
57	5	0.0
57	6	0.0
57	7	0.0
57	8	0.8259513295254944
57	9	-6.120315847911525E-4
57	10	-0.4269995937041816
57	11	-0.20854084012034194
57	12	0.0074195052556225854
57	13	0.08683099739420393
57	14	0.2883558726095917
57	15	0.035246435502365
58	0	0.0
58	1	0.0
58	2	0.0
58	3	0.0
58	4	0.0
58	5	0.0
58	6	0.0
58	7	0.0
58	8	0.8283207453994338
58	9	-0.06539587611908568
58	10	-0.44320430172795766
58	11	-0.1408037465251247
58	12	0.10136098738030197
58	13	0.13578048165096235
58	14	0.25361561260899446
58	15	0.01791943366158506
59	0	0.0
59	1	0.0
59	2	0.0
59	3	0.0
59	4	0.0
59	5	0.0
59	6	0.0
59	7	0.0
59	8	0.8286162243391386
59	9	-0.12953001030054725
59	10	-0.4435744056364316
59	11	-0.05621515321154915
59	12	0.1942460002569702
59	13	0.1706886357368964
59	14	0.17265705750608532
59	15	-0.0047067945530159475
60	0	0.0
60	1	0.0
60	2	0.0
60	3	0.0
60	4	0.0
60	5	0.0
60	6	0.0
60	7	0.0
60	8	0.8198381757627666
60	9	-0.190368530319207
60	10	-0.4238218629874421
60	11	0.03966636045041265
60	12	0.27053622522857423
60	13	0.18143833175377894
60	14	0.05973777096063343
60	15	-0.02735832338961643
61	0	0.0
61	1	0.0
61	2	0.0
61	3	0.0
61	4	0.0
61	5	0.0
61	6	0.0
61	7	0.0
61	8	0.8014822436707838
61	9	-0.2452549379349007
61	10	-0.38456662906440264
61	11	0.13726747699328642
61	12	0.3148640757733182
61	13	0.16159453971077778
61	14	-0.059916741451991426
61	15	-0.04359103905374938
62	0	0.0
62	1	0.0
62	2	0.0
62	3	0.0
62	4	0.0
62	5	0.0
62	6	0.0
62	7	0.0
62	8	0.7808064755945746
62	9	-0.2944964014402477
62	10	-0.33139197187113795
62	11	0.22789987633661918
62	12	0.3186598773350207
62	13	0.11144871530145298
62	14	-0.1598228639955966
62	15	-0.04843390477926442
63	0	0.0
63	1	0.0
63	2	0.0
63	3	0.0
63	4	0.0
63	5	0.0
63	6	0.0
63	7	0.0
63	8	0.7661241362234291
63	9	-0.3410604208554815
63	10	-0.26966193208219785
63	11	0.30669040129119196
63	12	0.27966577642956886
63	13	0.035991151803921886
63	14	-0.22107124061011194
63	15	-0.03967662314649711
64	0	0.0
64	1	0.0
64	2	0.0
64	3	0.0
64	4	0.0
64	5	0.0
64	6	0.0
64	7	0.0
64	8	0.7595643824373928
64	9	-0.38698295658173315
64	10	-0.2008178146902797
64	11	0.36946490882235217
64	12	0.19746209136938653
64	13	-0.05680010658469567
64	14	-0.23226347866702776
64	15	-0.01761174440991756
65	0	0.0
65	1	0.0
65	2	0.0
65	3	0.0
65	4	0.0
65	5	0.0
65	6	0.0
65	7	0.0
65	8	0.7544827889596283
65	9	-0.42967416646480705
65	10	-0.1238406669887778
65	11	0.40787375439623663
65	12	0.07453129587083784
65	13	-0.15254866931641087
65	14	-0.18817323861644553
65	15	0.014252831479109392
66	0	0.0
66	1	0.0
66	2	0.0
66	3	0.0
66	4	0.0
66	5	0.0
66	6	0.0
66	7	0.0
66	8	0.7400221587092377
66	9	-0.4621989655762171
66	10	-0.040170111291864534
66	11	0.4105395748934385
66	12	-0.07527996205425594
66	13	-0.22678299524921994
66	14	-0.09614149648770433
66	15	0.04735138304965004
67	0	0.0
67	1	0.0
67	2	0.0
67	3	0.0
67	4	0.0
67	5	0.0
67	6	0.0
67	7	0.0
67	8	0.7131704219907985
67	9	-0.4806892108727687
67	10	0.04402714915272352
67	11	0.37315590950373767
67	12	-0.22410731567414025
67	13	-0.25253976809537854
67	14	0.017327711005261082
67	15	0.06958042907947987
68	0	0.0
68	1	0.0
68	2	0.0
68	3	0.0
68	4	0.0
68	5	0.0
68	6	0.0
68	7	0.0
68	8	0.6842562339580396
68	9	-0.49068477586335285
68	10	0.1232883229537291
68	11	0.3035649893510621
68	12	-0.34447971802541816
68	13	-0.21489892131796695
68	14	0.11703733028908966
68	15	0.0715862032331902
69	0	0.0
69	1	0.0
69	2	0.0
69	3	0.0
69	4	0.0
69	5	0.0
69	6	0.0
69	7	0.0
69	8	0.6655053335319611
69	9	-0.5012501292913433
69	10	0.1977800796812096
69	11	0.21145709927422188
69	12	-0.4198955855926813
69	13	-0.11166153954668215
69	14	0.175284352629786
69	15	0.05014666173088182
70	0	0.0
70	1	0.0
70	2	0.0
70	3	0.0
70	4	0.0
70	5	0.0
70	6	0.0
70	7	0.0
70	8	0.657121236808508
70	9	-0.5137183559402401
70	10	0.26870866501642826
70	11	0.09989286786875555
70	12	-0.43532110273241065
70	13	0.05163256216075102
70	14	0.17282486493535293
70	15	0.007961237340334241
71	0	0.0
71	1	0.0
71	2	0.0
71	3	0.0
71	4	0.0
71	5	0.0
71	6	0.0
71	7	0.0
71	8	0.6434873739435935
71	9	-0.5164973239168409
71	10	0.329256740861276
71	11	-0.02700781659724473
71	12	-0.37085813297578957
71	13	0.24643648053375616
71	14	0.10015352731667285
71	15	-0.041444754020936676
72	0	0.0
72	1	0.0
72	2	0.0
72	3	0.0
72	4	0.0
72	5	0.0
72	6	0.0
72	7	0.0
72	8	0.6107956168290003
72	9	-0.49840396992053376
72	10	0.3677030088808514
72	11	-0.1513193841586058
72	12	-0.227127991138847
72	13	0.40442787400392227
72	14	-0.021693890619907275
72	15	-0.06927830791403804
73	0	0.0
73	1	0.0
73	2	0.0
73	3	0.0
73	4	0.0
73	5	0.0
73	6	0.0
73	7	0.0
73	8	0.5732494571372574
73	9	-0.47136956439686956
73	10	0.38791713762851315
73	11	-0.2549486021188441
73	12	-0.0432444830907243
73	13	0.4581961205382216
73	14	-0.14033020791291317
73	15	-0.04702085512782912
74	0	0.0
74	1	0.0
74	2	0.0
74	3	0.0
74	4	0.0
74	5	0.0
74	6	0.0
74	7	0.0
74	8	0.5546303511459896
74	9	-0.4559662082160911
74	10	0.40633984649428734
74	11	-0.33841199112469916
74	12	0.14353290068983968
74	13	0.37347219373140034
74	14	-0.20790933647335358
74	15	0.039189012528509586
75	0	0.0
75	1	0.0
75	2	0.0
75	3	0.0
75	4	0.0
75	5	0.0
75	6	0.0
75	7	0.0
75	8	0.5466462209144136
75	9	-0.44588906607490075
75	10	0.4189536518951825
75	11	-0.39456448800840255
75	12	0.3041196336108723
75	13	0.11803588887272026
75	14	-0.18044320155139548
75	15	0.17937831721113717
76	0	0.0
76	1	0.0
76	2	0.0
76	3	0.0
76	4	0.0
76	5	0.0
76	6	0.0
76	7	0.0
76	8	0.5041391151879051
76	9	-0.4043038334015068
76	10	0.3900693091422688
76	11	-0.38408531026365594
76	12	0.37272597881443653
76	13	-0.2549809186842989
76	14	-0.03717622491678234
76	15	0.27818083230879964
77	0	0.0
77	1	0.0
77	2	0.0
77	3	0.0
77	4	0.0
77	5	0.0
77	6	0.0
77	7	0.0
77	8	0.44926633629754953
77	9	-0.34944984735080326
77	10	0.3364311782637999
77	11	-0.32404412051199055
77	12	0.337653586430732
77	13	-0.5390073819286959
77	14	0.13578301087414715
77	15	0.18675680781355583
78	0	0.0
78	1	0.0
78	2	0.0
78	3	0.0
78	4	0.0
78	5	0.0
78	6	0.0
78	7	0.0
78	8	0.4432368996594501
78	9	-0.3270890520624243
78	10	0.3038231266373175
78	11	-0.26804633572607267
78	12	0.2604212292610189
78	13	-0.583890663882444
78	14	0.23524383760475923
78	15	-0.26136045086320475
79	0	0.0
79	1	0.0
79	2	0.0
79	3	0.0
79	4	0.0
79	5	0.0
79	6	0.0
79	7	0.0
79	8	0.31360058934308993
79	9	-0.21320199305858528
79	10	0.18389584507789755
79	11	-0.13902320459500775
79	12	0.1020179761475643
79	13	-0.09512037650007318
79	14	0.08232776094404741
79	15	-0.8813745137919018
