Target (OIS)	Target (OIS) Error	Target (LIBOR)	Target (LIBOR) Error	Caplet Vola Analytic Single-Curve	Caplet Vola Analytic Single-Curve Error	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Monte-Carlo Single-Curve Error	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson Error	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ju Error	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Ho Error	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Drift-Freeze Error	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Analytic Multi-Curve Integrated-Expectation Error	Caplet Vola Monte-Carlo Multi-Curve	Caplet Vola Monte-Carlo Multi-Curve Error	Caplet Value Analytic Single-Curve	Caplet Value Analytic Single-Curve Error	Caplet Value Monte-Carlo Single-Curve	Caplet Value Monte-Carlo Single-Curve Error	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Fenton-Wilkinson Error	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ju Error	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Ho Error	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Drift-Freeze Error	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Analytic Multi-Curve Integrated-Expectation Error	Caplet Value Monte-Carlo Multi-Curve	Caplet Value Monte-Carlo Multi-Curve Error	Swaption Vola Analytic Single-Curve	Swaption Vola Analytic Single-Curve Error	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Monte-Carlo Single-Curve Error	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Drift-Freeze Error	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Analytic Multi-Curve Integrated-Expectation Error	Swaption Vola Monte-Carlo Multi-Curve	Swaption Vola Monte-Carlo Multi-Curve Error	Swaption Value Analytic Single-Curve	Swaption Value Analytic Single-Curve Error	Swaption Value Monte-Carlo Single-Curve	Swaption Value Monte-Carlo Single-Curve Error	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Drift-Freeze Error	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Analytic Multi-Curve Integrated-Expectation Error	Swaption Value Monte-Carlo Multi-Curve	Swaption Value Monte-Carlo Multi-Curve Error	Swaption Exercise Date	Swaption Exercise Date Error	Swaption Number Of Periods	Swaption Number Of Periods Error	Numeraire Single-Curve	Numeraire Single-Curve Error	Discount Single-Curve	Discount Single-Curve Error	OIS Spot Rate Single-Curve	OIS Spot Rate Single-Curve Error	Numeraire Multi-Curve	Numeraire Multi-Curve Error	OIS Spot Rate Multi-Curve	OIS Spot Rate Multi-Curve Error	LIBOR Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve Error	OIS Forward Rate Multi-Curve	OIS Forward Rate Multi-Curve Error	LIBOR Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve Error	Time	Time Error	
224.88072929100258	0.0	238.10900748459093	0.0	28.655576357729373	0.0	28.66235164146372	0.0	38.93341351081409	0.0	38.56388487471175	0.0	NaN	0.0	38.526703089306025	0.0	38.526703089306025	0.0	38.65484061714131	0.0	0.024270127995394197	0.0	0.02427584677638133	4.0098178846318533E-4	0.07936119755455287	0.0	0.07861263504003474	0.0	NaN	0.0	0.07853730765165173	0.0	0.07853730765165173	0.0	0.07879689856487807	0.0014103397381749216	33.151687810171936	0.0	33.26718471699909	0.0	40.512374044581165	0.0	40.3103622117525	0.0	39.83906306896844	0.0	0.11377898158266167	0.0	0.11417173933295009	0.002035377007817368	0.3269634679911401	0.0	0.3253551026817602	0.0	0.32160147186955956	0.006349154180593164	1.0	0.0	2.0	0.0	100.2	0.0	99.8003992015968	0.0	0.6045259194467293	0.001233291565728365	100.2	0.0	0.6047365359361708	0.0012372073675428702	1.4591595093005767	0.004078701627435285	0.60453125	0.0	1.4570312500000004	0.0	0.5	0.0	
204.12093135532638	0.0	216.12804496446324	0.0	31.180638757782937	0.0	31.420960519694642	0.0	40.35016441569345	0.0	39.670199569611995	0.0	NaN	0.0	39.54568713242604	0.0	39.54568713242604	0.0	39.208510094196576	0.0	0.048576820378866514	0.0	0.04894816310261491	8.62951924543673E-4	0.14905289446226058	0.0	0.14657416414673058	0.0	NaN	0.0	0.1461200870446383	0.0	0.1461200870446383	0.0	0.14489017572227342	0.002863134081652544	33.188026291168335	0.0	33.24298538167901	0.0	37.39053772324803	0.0	37.25575772642441	0.0	37.02637901701208	0.0	0.4363647558496272	0.0	0.4370807474913337	0.007749999513571371	1.108584071844595	0.0	1.1046340992522108	0.0	1.0979106004098464	0.020920402592194333	1.0	0.0	6.0	0.0	100.502908387277	6.199838641108014E-4	99.49964597481824	0.0	0.7924215639662214	0.0025175574586765075	100.5029086308769	6.219595078780657E-4	0.7910371765827189	0.0025112185588360585	1.8808537538963717	0.007838890893513126	0.7912500000000001	0.0	1.8812500000000003	0.0	1.0	0.0	
190.20522264739333	0.0	201.39376515606352	0.0	32.74655204249634	0.0	32.9259656003973	0.0	41.05141412572884	0.0	40.129341166935696	0.0	NaN	0.0	39.88675712937906	0.0	39.88675712937906	0.0	39.79295381747514	0.0	0.07503936547406169	0.0	0.07544496901502186	0.0014125347349459457	0.21925493771242882	0.0	0.21442963281831617	0.0	NaN	0.0	0.21315904587278853	0.0	0.21315904587278853	0.0	0.2126676067433303	0.004506673358597174	27.9470281389389	0.0	27.905735575458056	0.0	30.848201828511545	0.0	30.708056242826693	0.0	30.832890222805574	0.0	0.7506320591968766	0.0	0.7495301619955214	0.012841635376064284	1.7464315042293888	0.0	1.7385596356609814	0.0	1.7455715045725069	0.031781120613854255	1.0	0.0	10.0	0.0	100.90080169679342	0.0017899420392722507	99.10755172331285	0.0	0.9590238202602362	0.003968006776934753	100.90080151792604	0.0017894843700243255	0.9574695950147573	0.003960711960978263	2.240883974107777	0.011896763460136931	0.9573437500000002	0.0	2.239843750000001	0.0	1.5	0.0	
180.8772441456731	0.0	191.51708203659504	0.0	33.57509392087221	0.0	33.53728093987783	0.0	41.043899330924596	0.0	39.95221041515053	0.0	3.2416214593800707	0.0	39.57892645048247	0.0	39.57892645048247	0.0	39.87372259225285	0.0	0.10124912801209948	0.0	0.10113722188305999	0.001981881853969478	0.2800089055627417	0.0	0.2727599289763536	0.0	0.022423847617977274	0.0	0.27027761718462723	0.0	0.27027761718462723	0.0	0.2722381436328011	0.00614655082794836	22.108131185248673	0.0	21.98334932920899	0.0	24.799609967156794	0.0	24.642805063799077	0.0	24.919966846468736	0.0	0.9719980573928595	0.0	0.9665340646070506	0.01611102273312532	2.168876530451104	0.0	2.1552324676466466	0.0	2.179348242546133	0.03843806656900535	1.0	0.0	14.000000000000002	0.0	101.38477588320953	0.003649867503856445	98.63541174848244	0.0	1.1010307039815772	0.0054342825259801235	101.3847724050559	0.0036451675746175176	1.1001016937652224	0.005454030648574047	2.5068008732184524	0.015770335030632986	1.1	0.0	2.5	0.0	2.0	0.0	
174.62451316698053	0.0	184.8965433532735	0.0	33.854242447267936	0.0	33.825300783672944	0.0	40.89055989853215	0.0	39.6670304373058	0.0	12.964140974247442	0.0	39.17037433973544	0.0	39.17037433973544	0.0	39.20021971898732	0.0	0.12346306201637106	0.0	0.12336000768465398	0.0025020975815469057	0.3337168155315047	0.0	0.32405939645735604	0.0	0.10746093001603603	0.0	0.32013083102858164	0.0	0.32013083102858164	0.0	0.3203670444478437	0.0076250125864989055	17.342730418243686	0.0	17.205048241745633	0.0	20.19885336325232	0.0	20.035345997328676	0.0	20.394661447308373	0.0	1.089265841288886	0.0	1.0806396662666247	0.017720252397646123	2.386037065976924	0.0	2.366787160896615	0.0	2.409087678328356	0.041750026579106286	1.0	0.0	18.0	0.0	101.94483631815667	0.0062149671111342945	98.0958843843684	0.0	1.2008249560862392	0.006741806700968126	101.94483938873609	0.006218054054267513	1.1991762079289854	0.0067480015798344764	2.7023156442819305	0.01924590597866057	1.2	0.0	2.7	0.0	2.5	0.0	
170.43318224949488	0.0	180.4586635582887	0.0	33.734838306005166	0.0	33.74812655161138	0.0	40.455364243830225	0.0	39.13724564577125	0.0	15.483068576857628	0.0	38.531262306266306	0.0	38.531262306266306	0.0	38.74059357884499	0.0	0.14473005126126012	0.0	0.14478545630020312	0.003011945028274556	0.3848056866184161	0.0	0.3727487444299994	0.0	0.14984247090203184	0.0	0.36718999632168153	0.0	0.36718999632168153	0.0	0.3691113222247364	0.009194425281427467	13.934106559630413	0.0	13.817347622672	0.0	16.93592171812628	0.0	16.77480114468089	0.0	17.163003126326576	0.0	1.1423090447427051	0.0	1.1327525059271568	0.01842305199101112	2.500411931292993	0.0	2.4766801582463382	0.0	2.5338564560318266	0.04352043996463406	1.0	0.0	22.0	0.0	102.56124349102222	0.009409118185155703	97.51081946756302	0.0	1.3009461412315289	0.008022641617801975	102.56125650105179	0.009417330182875426	1.3007134235298201	0.008079109088416308	2.9053569706613076	0.022894703574324108	1.3	0.0	2.9	0.0	3.0	0.0	
167.62364911593528	0.0	177.4838637698138	0.0	33.33465190140072	0.0	33.26070946912569	0.0	39.46427427479945	0.0	38.114672346225845	0.0	15.945742681462448	0.0	37.412327032197354	0.0	37.412327032197354	0.0	37.3227102156597	0.0	0.169503541337342	0.0	0.16913954045666152	0.0035951562255415502	0.4293677514891443	0.0	0.4153067983278325	0.0	0.1767814714468266	0.0	0.40796413024789907	0.0	0.40796413024789907	0.0	0.4070260096699104	0.010495908134008147	11.48976661631769	0.0	11.394075511259324	0.0	14.596615680746854	0.0	14.442106609793951	0.0	14.829735199943956	0.0	1.1629603086774236	0.0	1.1532852551228805	0.018686310031203832	2.561223330902622	0.0	2.534159440496378	0.0	2.6020537758618736	0.044480378396571166	1.0	0.0	26.0	0.0	103.23592084063485	0.013224023895863518	96.88109236717638	0.0	1.4405903564082647	0.009502959094497951	103.23601098023964	0.013263912544719739	1.4384169219876262	0.009556637034670228	3.098664374423396	0.025999386878872294	1.4395833333333334	0.0	3.0999999999999996	0.0	3.5000000000000004	0.0	
165.74036273650896	0.0	175.48979583865653	0.0	32.74395425053473	0.0	32.69041923179783	0.0	38.290319353149876	0.0	36.946357363270224	0.0	15.66315649535264	0.0	36.16575449414016	0.0	36.16575449414016	0.0	35.96463777739153	0.0	0.19512843056911577	0.0	0.19482061615795712	0.004222477657508644	0.4695500997481826	0.0	0.45381908049581593	0.0	0.1959785060765035	0.0	0.44464604944344044	0.0	0.44464604944344044	0.0	0.4422784630023545	0.01154560384711706	9.705219654527728	0.0	9.624361200958212	0.0	12.887891662373798	0.0	12.741009648706203	0.0	13.114198697078717	0.0	1.1680996959979784	0.0	1.1583752850205404	0.018739573109510486	2.591687905303412	0.0	2.5621908630957195	0.0	2.637132448515245	0.044965553708539045	1.0	0.0	30.0	0.0	103.99182383318366	0.017782879792976235	96.18873387646143	0.0	1.5946910426410383	0.011094816010473522	103.9920534238459	0.017863552249324073	1.5905586037196742	0.0111078814976783	3.2931322004136696	0.028653733793563365	1.5933333333333337	0.0	3.2999999999999994	0.0	4.0	0.0	
164.4779581239536	0.0	174.153132131245	0.0	32.030861422983065	0.0	31.74530425985192	0.0	37.056939697419054	0.0	35.74223842806923	0.0	15.04504863121604	0.0	34.90180921639903	0.0	34.90180921639903	0.0	34.83380452840321	0.0	0.22060662573346346	0.0	0.2187134424954941	0.004759117150238384	0.5061075351687467	0.0	0.4890113948108174	0.0	0.20989123860061698	0.0	0.4780349453239363	0.0	0.4780349453239363	0.0	0.47714517143414936	0.012498608984691448	8.406833364357306	0.0	8.337206984256284	0.0	11.636939387018	0.0	11.497206241883761	0.0	11.851165633380683	0.0	1.1671784071906364	0.0	1.157517320147472	0.01871542893399471	2.607919300263378	0.0	2.576638817150446	0.0	2.655873239361845	0.04522739270356178	1.0	0.0	34.0	0.0	104.83985660281081	0.023205787358345848	95.42848693058113	0.0	1.7519199780517407	0.012540781442420022	104.8402298054794	0.023315584028865615	1.75003397673461	0.012625109561325265	3.4954351037265186	0.031142353720766618	1.7537500000000001	0.0	3.5000000000000004	0.0	4.5	0.0	
193.93922150843198	0.0	205.347411008928	0.0	31.24597048479933	0.0	30.90386564830654	0.0	35.85006509769388	0.0	34.57404442911783	0.0	14.318401844109182	0.0	33.6908319820621	0.0	33.6908319820621	0.0	33.57741182617346	0.0	0.24487207768708946	0.0	0.2422966161835179	0.0052974383061088	0.539887886079633	0.0	0.5216271615817936	0.0	0.22047582421415465	0.0	0.5089284638900513	0.0	0.5089284638900513	0.0	0.5072942746884225	0.013110769976787002	33.45931212087671	0.0	33.12384288364929	0.0	37.14858539266801	0.0	36.36571912205523	0.0	36.5684637245108	0.0	0.3569147119024499	0.0	0.3534498525124495	0.007459272449758451	0.8331378034821232	0.0	0.8162543887164109	0.0	0.8206308829964232	0.020629358815439057	3.5000000000000004	0.0	2.0	0.0	105.78744195988794	0.029509633133089977	94.59897219316234	0.0	1.9092789636940475	0.013994696632762722	105.78821262558824	0.029697226534780272	1.9066583211901948	0.014039384575273057	3.690193479224943	0.033017959534248256	1.9133333333333336	0.0	3.6999999999999997	0.0	5.0	0.0	
