Component	Factor	Correlation
34	0	0.9999999999999998
34	1	-0.0
34	2	0.0
34	3	0.0
34	4	0.0
34	5	0.0
34	6	0.0
34	7	0.0
34	8	0.0
34	9	0.0
34	10	0.0
34	11	0.0
34	12	0.0
34	13	0.0
34	14	0.0
34	15	0.0
35	0	0.9999999999999998
35	1	-0.0
35	2	0.0
35	3	0.0
35	4	0.0
35	5	0.0
35	6	0.0
35	7	0.0
35	8	0.0
35	9	0.0
35	10	0.0
35	11	0.0
35	12	0.0
35	13	0.0
35	14	0.0
35	15	0.0
36	0	0.9999999999999998
36	1	-0.0
36	2	0.0
36	3	0.0
36	4	0.0
36	5	0.0
36	6	0.0
36	7	0.0
36	8	0.0
36	9	0.0
36	10	0.0
36	11	0.0
36	12	0.0
36	13	0.0
36	14	0.0
36	15	0.0
37	0	0.9999999999999998
37	1	-0.0
37	2	0.0
37	3	0.0
37	4	0.0
37	5	0.0
37	6	0.0
37	7	0.0
37	8	0.0
37	9	0.0
37	10	0.0
37	11	0.0
37	12	0.0
37	13	0.0
37	14	0.0
37	15	0.0
38	0	0.9999999999999998
38	1	-0.0
38	2	0.0
38	3	0.0
38	4	0.0
38	5	0.0
38	6	0.0
38	7	0.0
38	8	0.0
38	9	0.0
38	10	0.0
38	11	0.0
38	12	0.0
38	13	0.0
38	14	0.0
38	15	0.0
39	0	0.9999999999999998
39	1	-0.0
39	2	0.0
39	3	0.0
39	4	0.0
39	5	0.0
39	6	0.0
39	7	0.0
39	8	0.0
39	9	0.0
39	10	0.0
39	11	0.0
39	12	0.0
39	13	0.0
39	14	0.0
39	15	0.0
40	0	0.0
40	1	0.0
40	2	0.0
40	3	0.0
40	4	0.0
40	5	0.0
40	6	0.0
40	7	0.0
40	8	0.9545358433750329
40	9	0.2422239613913957
40	10	0.08511474765159019
40	11	0.03488261040360603
40	12	0.12299470058419047
40	13	0.06926025019349528
40	14	0.03547687690506999
40	15	0.023329638664416626
41	0	0.0
41	1	0.0
41	2	0.0
41	3	0.0
41	4	0.0
41	5	0.0
41	6	0.0
41	7	0.0
41	8	0.22903405846151845
41	9	-0.4113837547212009
41	10	-0.18502563135757796
41	11	0.14271708298317745
41	12	-0.49981387493765517
41	13	0.6783482581102388
41	14	-0.10975575588317453
41	15	0.041079941221475284
42	0	0.0
42	1	0.0
42	2	0.0
42	3	0.0
42	4	0.0
42	5	0.0
42	6	0.0
42	7	0.0
42	8	0.7409193431871928
42	9	0.08451698948560742
42	10	-0.6154208808522172
42	11	0.048329934544794444
42	12	-0.13477990051724795
42	13	0.20193942294027498
42	14	-0.05193309881220983
42	15	0.03427190313064057
43	0	0.0
43	1	0.0
43	2	0.0
43	3	0.0
43	4	0.0
43	5	0.0
43	6	0.0
43	7	0.0
43	8	-0.0053353811754815106
43	9	0.08154739032799267
43	10	-0.22968709361776252
43	11	0.07277153851611824
43	12	-0.23389000800895518
43	13	0.8756703416184407
43	14	0.2932922462331758
43	15	-0.1665721294477003
44	0	0.0
44	1	0.0
44	2	0.0
44	3	0.0
44	4	0.0
44	5	0.0
44	6	0.0
44	7	0.0
44	8	0.11038472927802652
44	9	0.15350885406694184
44	10	-0.06180678390376985
44	11	0.03208076557346948
44	12	-0.13430365154426924
44	13	0.11647267713349056
44	14	-0.7460359833743235
44	15	0.6092847818408912
45	0	0.0
45	1	0.0
45	2	0.0
45	3	0.0
45	4	0.0
45	5	0.0
45	6	0.0
45	7	0.0
45	8	0.2955018444526185
45	9	0.2563217985622495
45	10	0.0595594727737143
45	11	-0.008701108636580903
45	12	0.36492705435411205
45	13	-0.19895594008890158
45	14	0.673878447352162
45	15	-0.4652820354541286
46	0	0.0
46	1	0.0
46	2	0.0
46	3	0.0
46	4	0.0
46	5	0.0
46	6	0.0
46	7	0.0
46	8	0.8133385618203635
46	9	0.21618348731397363
46	10	-0.1901427583658994
46	11	0.11428481910049815
46	12	0.422933647509727
46	13	-0.1562695226349554
46	14	0.19282352832100766
46	15	-0.04534146290455664
47	0	0.0
47	1	0.0
47	2	0.0
47	3	0.0
47	4	0.0
47	5	0.0
47	6	0.0
47	7	0.0
47	8	0.8342719247400802
47	9	0.2819514203576724
47	10	0.19008398796074855
47	11	-0.05965198215899002
47	12	0.19341593503845658
47	13	-0.17839481703517174
47	14	-0.2568343730891791
47	15	0.2227221157009121
48	0	0.0
48	1	0.0
48	2	0.0
48	3	0.0
48	4	0.0
48	5	0.0
48	6	0.0
48	7	0.0
48	8	0.9489481031918447
48	9	0.18779865303236432
48	10	-0.02347440067445858
48	11	0.039746612838271904
48	12	-0.036791962467804376
48	13	0.11286471739419215
48	14	-0.15431296499600264
48	15	0.15554336549055642
49	0	0.0
49	1	0.0
49	2	0.0
49	3	0.0
49	4	0.0
49	5	0.0
49	6	0.0
49	7	0.0
49	8	0.8993528996997601
49	9	-0.22870988904458942
49	10	-0.06000648137239102
49	11	0.020286222078027414
49	12	-0.28818488140788023
49	13	0.22275689023822476
49	14	0.006962452594123309
49	15	0.04608911015790614
50	0	0.0
50	1	0.0
50	2	0.0
50	3	0.0
50	4	0.0
50	5	0.0
50	6	0.0
50	7	0.0
50	8	0.5919547957113781
50	9	-0.32501848352039714
50	10	-0.6483489866915368
50	11	-0.10831194449347983
50	12	-0.15343257869489274
50	13	-0.29072238426446506
50	14	0.061577189441601704
50	15	0.0034363008591755855
51	0	0.0
51	1	0.0
51	2	0.0
51	3	0.0
51	4	0.0
51	5	0.0
51	6	0.0
51	7	0.0
51	8	0.3673549005339344
51	9	0.2120722342594443
51	10	0.3217815066981216
51	11	0.6348116734740877
51	12	0.30613447172679614
51	13	0.46557912708641147
51	14	-0.054600659679548864
51	15	-0.009114564311815513
52	0	0.0
52	1	0.0
52	2	0.0
52	3	0.0
52	4	0.0
52	5	0.0
52	6	0.0
52	7	0.0
52	8	0.854970208481045
52	9	0.24161100945753328
52	10	-0.024727357050553404
52	11	-0.039401811186521155
52	12	-0.24441558637301114
52	13	0.3683031022621046
52	14	0.11325114478153218
52	15	0.016557234522296863
53	0	0.0
53	1	0.0
53	2	0.0
53	3	0.0
53	4	0.0
53	5	0.0
53	6	0.0
53	7	0.0
53	8	0.6728492416721483
53	9	-0.15425754230070104
53	10	-0.6850119321162986
53	11	-0.046615652990993225
53	12	-0.19837801112452974
53	13	0.001414713884152368
53	14	0.1123204045230759
53	15	-0.009614176707171788
54	0	0.0
54	1	0.0
54	2	0.0
54	3	0.0
54	4	0.0
54	5	0.0
54	6	0.0
54	7	0.0
54	8	0.02604935516315651
54	9	0.12020681857120871
54	10	0.860046861906435
54	11	0.11744146017963841
54	12	0.22392542883857897
54	13	0.3968132472713781
54	14	-0.13649207684423278
54	15	-0.07186941413766572
55	0	0.0
55	1	0.0
55	2	0.0
55	3	0.0
55	4	0.0
55	5	0.0
55	6	0.0
55	7	0.0
55	8	0.42734009480689694
55	9	0.2643026111960857
55	10	0.8294783959523376
55	11	0.04928049904486394
55	12	-0.09836724136127067
55	13	0.20645432913274064
55	14	-0.06871875993250659
55	15	-0.006310625187111848
56	0	0.0
56	1	0.0
56	2	0.0
56	3	0.0
56	4	0.0
56	5	0.0
56	6	0.0
56	7	0.0
56	8	0.8972023294503367
56	9	-0.1609936508299973
56	10	-0.3641731825842056
56	11	-0.07199136678516059
56	12	-0.167075237697711
56	13	-0.04437414746246756
56	14	0.03473792107169136
56	15	0.01463685215692719
57	0	0.0
57	1	0.0
57	2	0.0
57	3	0.0
57	4	0.0
57	5	0.0
57	6	0.0
57	7	0.0
57	8	0.6409171145896231
57	9	-0.6507019897878707
57	10	0.05608786363317314
57	11	-0.391108822293919
57	12	0.05339177422458746
57	13	0.029916585992568263
57	14	-0.06289379297544549
57	15	0.04470906532248329
58	0	0.0
58	1	0.0
58	2	0.0
58	3	0.0
58	4	0.0
58	5	0.0
58	6	0.0
58	7	0.0
58	8	0.793024145912593
58	9	-0.2836811876882206
58	10	-0.22620646718208623
58	11	0.47067927649154023
58	12	-0.027832470588019288
58	13	-0.09243608710043137
58	14	-0.04500885267910127
58	15	0.08114472996346118
59	0	0.0
59	1	0.0
59	2	0.0
59	3	0.0
59	4	0.0
59	5	0.0
59	6	0.0
59	7	0.0
59	8	0.9505194796089924
59	9	-0.24457873974426741
59	10	0.15387908765982147
59	11	-0.015101795373398305
59	12	0.019771374207066372
59	13	-0.10698230547566184
59	14	0.026480643620702963
59	15	0.015804293623796182
60	0	0.0
60	1	0.0
60	2	0.0
60	3	0.0
60	4	0.0
60	5	0.0
60	6	0.0
60	7	0.0
60	8	0.49832379165321344
60	9	-0.20368897036824044
60	10	0.7237456364951871
60	11	-0.09199563878432182
60	12	-0.3618565053721681
60	13	-0.14646282763960117
60	14	0.11784478712658471
60	15	0.10786275496331418
61	0	0.0
61	1	0.0
61	2	0.0
61	3	0.0
61	4	0.0
61	5	0.0
61	6	0.0
61	7	0.0
61	8	0.3014168433640757
61	9	-0.015240545366542964
61	10	-0.04605456376443781
61	11	0.08495512122225887
61	12	-0.04797518076134371
61	13	7.259379277090865E-4
61	14	-0.536106190026903
61	15	-0.7809386819128795
62	0	0.0
62	1	0.0
62	2	0.0
62	3	0.0
62	4	0.0
62	5	0.0
62	6	0.0
62	7	0.0
62	8	0.16654497230672005
62	9	-0.034588261262341095
62	10	0.14016576469759107
62	11	0.038186836455765115
62	12	-0.05863399260445765
62	13	0.018331871443052136
62	14	0.6124232002140608
62	15	0.7557285025395473
63	0	0.0
63	1	0.0
63	2	0.0
63	3	0.0
63	4	0.0
63	5	0.0
63	6	0.0
63	7	0.0
63	8	0.5238894418817504
63	9	0.7751390997825783
63	10	-0.20228958104120498
63	11	-0.22074072777280934
63	12	0.08627890514875554
63	13	-0.003853706057718441
63	14	-0.14717166826724087
63	15	-0.07702781778666491
64	0	0.0
64	1	0.0
64	2	0.0
64	3	0.0
64	4	0.0
64	5	0.0
64	6	0.0
64	7	0.0
64	8	0.8573371008286695
64	9	-0.33992203972626717
64	10	0.16574026461591676
64	11	-0.10990015643959147
64	12	-0.024875498487364332
64	13	-0.2344228821987306
64	14	-0.16635855411695283
64	15	-0.16318754884913172
65	0	0.0
65	1	0.0
65	2	0.0
65	3	0.0
65	4	0.0
65	5	0.0
65	6	0.0
65	7	0.0
65	8	0.23186845824920965
65	9	0.914273485636024
65	10	-0.21261183980136977
65	11	0.1353810939362481
65	12	-0.18982203647910773
65	13	-0.09933082982598886
65	14	0.010609581790036328
65	15	0.028241706751493942
66	0	0.0
66	1	0.0
66	2	0.0
66	3	0.0
66	4	0.0
66	5	0.0
66	6	0.0
66	7	0.0
66	8	0.30175535165564993
66	9	0.8716356370224193
66	10	-0.3103558281736525
66	11	-0.14743679997773942
66	12	0.13044980959226327
66	13	0.075481579543693
66	14	-0.009849208336328253
66	15	0.09124168659525107
67	0	0.0
67	1	0.0
67	2	0.0
67	3	0.0
67	4	0.0
67	5	0.0
67	6	0.0
67	7	0.0
67	8	0.8492861718880029
67	9	0.1148135097775678
67	10	0.025124197738013956
67	11	0.2508397627723345
67	12	-0.10066440469914932
67	13	-0.28391785011266657
67	14	-0.2231142119033551
67	15	-0.2479040636484818
68	0	0.0
68	1	0.0
68	2	0.0
68	3	0.0
68	4	0.0
68	5	0.0
68	6	0.0
68	7	0.0
68	8	0.6451047319256809
68	9	-0.6904832560107832
68	10	0.23052113008695052
68	11	-0.010633365746817475
68	12	0.22621107403569635
68	13	0.012868401018110714
68	14	0.042766757120630994
68	15	0.025566713836778353
69	0	0.0
69	1	0.0
69	2	0.0
69	3	0.0
69	4	0.0
69	5	0.0
69	6	0.0
69	7	0.0
69	8	0.29971524833257146
69	9	0.18525054005149896
69	10	0.23880229516727552
69	11	0.4677706476958379
69	12	-0.6601527967151646
69	13	-0.38368419102122625
69	14	0.057883348447614016
69	15	-0.11683893540535603
70	0	0.0
70	1	0.0
70	2	0.0
70	3	0.0
70	4	0.0
70	5	0.0
70	6	0.0
70	7	0.0
70	8	0.21817640411947178
70	9	-0.1804081936233029
70	10	-0.12397645685800898
70	11	-0.353127788284863
70	12	0.8325329387319452
70	13	0.22661519899175414
70	14	-0.13246699338253468
70	15	0.13330227613030127
71	0	0.0
71	1	0.0
71	2	0.0
71	3	0.0
71	4	0.0
71	5	0.0
71	6	0.0
71	7	0.0
71	8	0.7393855577599809
71	9	-0.0824396416548999
71	10	0.25821742419259985
71	11	-0.18095877418092599
71	12	0.22581294362228632
71	13	-0.4852563595906833
71	14	-0.09047384287368518
71	15	0.2289970525468701
72	0	0.0
72	1	0.0
72	2	0.0
72	3	0.0
72	4	0.0
72	5	0.0
72	6	0.0
72	7	0.0
72	8	0.06411242345561341
72	9	0.8673198319799679
72	10	-0.18197490844169623
72	11	-0.4341733444860848
72	12	0.042884968408083715
72	13	0.13884840679229976
72	14	0.018474313940078656
72	15	0.02377488146371865
73	0	0.0
73	1	0.0
73	2	0.0
73	3	0.0
73	4	0.0
73	5	0.0
73	6	0.0
73	7	0.0
73	8	0.2943004717593429
73	9	0.4310058685550042
73	10	0.23232401390429902
73	11	-0.7680505835074141
73	12	-0.28332019731078273
73	13	-0.04094759446061448
73	14	0.030518421574049538
73	15	-0.029438301224544695
74	0	0.0
74	1	0.0
74	2	0.0
74	3	0.0
74	4	0.0
74	5	0.0
74	6	0.0
74	7	0.0
74	8	0.7268402103690478
74	9	0.3208711703410696
74	10	0.3340342359376818
74	11	-0.3873623044421133
74	12	-0.2686569453374973
74	13	-0.020835962393943964
74	14	0.17874565412230284
74	15	-0.050555657239214284
75	0	0.0
75	1	0.0
75	2	0.0
75	3	0.0
75	4	0.0
75	5	0.0
75	6	0.0
75	7	0.0
75	8	0.0976219408557461
75	9	0.21918102597007388
75	10	-0.21923558558818815
75	11	0.8230794016911331
75	12	0.45662313497940965
75	13	0.015436560929327303
75	14	-0.007855738763782209
75	15	0.09000557537486285
76	0	0.0
76	1	0.0
76	2	0.0
76	3	0.0
76	4	0.0
76	5	0.0
76	6	0.0
76	7	0.0
76	8	0.6178532901511676
76	9	-0.4393374786877933
76	10	-0.43595354278310267
76	11	-0.2980530768549368
76	12	0.2495647268705875
76	13	0.24769831559950972
76	14	0.10523029009085327
76	15	-0.10788114376649562
77	0	0.0
77	1	0.0
77	2	0.0
77	3	0.0
77	4	0.0
77	5	0.0
77	6	0.0
77	7	0.0
77	8	0.6224361374636426
77	9	-0.1542353416046667
77	10	0.49913235943843637
77	11	-0.4038149447536611
77	12	0.08208526703874672
77	13	0.3565825449362325
77	14	0.08483671526753334
77	15	-0.18841104441895895
78	0	0.0
78	1	0.0
78	2	0.0
78	3	0.0
78	4	0.0
78	5	0.0
78	6	0.0
78	7	0.0
78	8	0.764623968313678
78	9	0.03725867251758012
78	10	0.0993204597830685
78	11	0.28487284304556904
78	12	0.5607315047077686
78	13	0.08156487129104208
78	14	0.043039883202720834
78	15	0.0044505976474723445
79	0	0.0
79	1	0.0
79	2	0.0
79	3	0.0
79	4	0.0
79	5	0.0
79	6	0.0
79	7	0.0
79	8	0.5893229249319473
79	9	0.0948883622714903
79	10	0.18317515788055666
79	11	0.6800098998567083
79	12	-0.27349418738453035
79	13	-0.1020534107950941
79	14	0.2500271832150849
79	15	-7.245363242325929E-4
