Component	Factor	Correlation
9	14	0.0
9	15	0.0
10	0	0.8149409951582394
10	1	0.4138295798175115
10	2	-0.03687147756371112
10	3	-0.15879832905596492
10	4	-0.17666454138184876
10	5	-0.12343656641660668
10	6	-0.301193059290224
10	7	-0.029591097223285664
10	8	0.0
10	9	0.0
10	10	0.0
10	11	0.0
10	12	0.0
10	13	0.0
10	14	0.0
10	15	0.0
11	0	0.8302546898873298
11	1	0.36906493456042844
11	2	-0.11101899466487339
11	3	-0.21472598418962036
11	4	-0.20938540266889713
11	5	-0.130617637435116
11	6	-0.23426705255630922
11	7	-0.015858517018685285
11	8	0.0
11	9	0.0
11	10	0.0
11	11	0.0
11	12	0.0
11	13	0.0
11	14	0.0
11	15	0.0
12	0	0.8438539292861249
12	1	0.318094207342667
12	2	-0.18490690809130578
12	3	-0.2609238901866018
12	4	-0.22721159393379597
12	5	-0.12437661758938519
12	6	-0.1317433557836402
12	7	0.0019536988930072266
12	8	0.0
12	9	0.0
12	10	0.0
12	11	0.0
12	12	0.0
12	13	0.0
12	14	0.0
12	15	0.0
13	0	0.8495813876595583
13	1	0.2597617816927092
13	2	-0.25411582546386396
13	3	-0.29125036686805117
13	4	-0.2241856630486597
13	5	-0.10286133767295016
13	6	-0.00836880419252267
13	7	0.020590055227806537
13	8	0.0
13	9	0.0
13	10	0.0
13	11	0.0
13	12	0.0
13	13	0.0
13	14	0.0
13	15	0.0
14	0	0.8455305213126288
14	1	0.19584277908798076
14	2	-0.3139015573995978
14	3	-0.30105968312881254
14	4	-0.19705400756459385
14	5	-0.06691191570600132
14	6	0.11381195041348276
14	7	0.03594407387514678
14	8	0.0
14	9	0.0
14	10	0.0
14	11	0.0
14	12	0.0
14	13	0.0
14	14	0.0
14	15	0.0
15	0	0.8360334839398018
15	1	0.12984475103140564
15	2	-0.3621044527581076
15	3	-0.2894746420187827
15	4	-0.14685754111672186
15	5	-0.020129042569701
15	6	0.21288114953939652
15	7	0.0445247314992569
15	8	0.0
15	9	0.0
15	10	0.0
15	11	0.0
15	12	0.0
15	13	0.0
15	14	0.0
15	15	0.0
16	0	0.8280705463627678
16	1	0.0642558868996022
16	2	-0.3994643774581605
16	3	-0.25817109122129017
16	4	-0.07726089922733424
16	5	0.03277104730317939
16	6	0.27373211241809275
16	7	0.04442738553134338
16	8	0.0
16	9	0.0
16	10	0.0
16	11	0.0
16	12	0.0
16	13	0.0
16	14	0.0
16	15	0.0
17	0	0.8259513295254944
17	1	-6.120315847911525E-4
17	2	-0.4269995937041816
17	3	-0.20854084012034194
17	4	0.0074195052556225854
17	5	0.08683099739420393
17	6	0.2883558726095917
17	7	0.035246435502365
17	8	0.0
17	9	0.0
17	10	0.0
17	11	0.0
17	12	0.0
17	13	0.0
17	14	0.0
17	15	0.0
18	0	0.8283207453994338
18	1	-0.06539587611908568
18	2	-0.44320430172795766
18	3	-0.1408037465251247
18	4	0.10136098738030197
18	5	0.13578048165096235
18	6	0.25361561260899446
18	7	0.01791943366158506
18	8	0.0
18	9	0.0
18	10	0.0
18	11	0.0
18	12	0.0
18	13	0.0
18	14	0.0
18	15	0.0
19	0	0.8286162243391386
19	1	-0.12953001030054725
19	2	-0.4435744056364316
19	3	-0.05621515321154915
19	4	0.1942460002569702
19	5	0.1706886357368964
19	6	0.17265705750608532
19	7	-0.0047067945530159475
19	8	0.0
19	9	0.0
19	10	0.0
19	11	0.0
19	12	0.0
19	13	0.0
19	14	0.0
19	15	0.0
20	0	0.8198381757627666
20	1	-0.190368530319207
20	2	-0.4238218629874421
20	3	0.03966636045041265
20	4	0.27053622522857423
20	5	0.18143833175377894
20	6	0.05973777096063343
20	7	-0.02735832338961643
20	8	0.0
20	9	0.0
20	10	0.0
20	11	0.0
20	12	0.0
20	13	0.0
20	14	0.0
20	15	0.0
21	0	0.8014822436707838
21	1	-0.2452549379349007
21	2	-0.38456662906440264
21	3	0.13726747699328642
21	4	0.3148640757733182
21	5	0.16159453971077778
21	6	-0.059916741451991426
21	7	-0.04359103905374938
21	8	0.0
21	9	0.0
21	10	0.0
21	11	0.0
21	12	0.0
21	13	0.0
21	14	0.0
21	15	0.0
22	0	0.7808064755945746
22	1	-0.2944964014402477
22	2	-0.33139197187113795
22	3	0.22789987633661918
22	4	0.3186598773350207
22	5	0.11144871530145298
22	6	-0.1598228639955966
22	7	-0.04843390477926442
22	8	0.0
22	9	0.0
22	10	0.0
22	11	0.0
22	12	0.0
22	13	0.0
22	14	0.0
22	15	0.0
23	0	0.7661241362234291
23	1	-0.3410604208554815
23	2	-0.26966193208219785
23	3	0.30669040129119196
23	4	0.27966577642956886
23	5	0.035991151803921886
23	6	-0.22107124061011194
23	7	-0.03967662314649711
23	8	0.0
23	9	0.0
23	10	0.0
23	11	0.0
23	12	0.0
23	13	0.0
23	14	0.0
23	15	0.0
24	0	0.7595643824373928
24	1	-0.38698295658173315
24	2	-0.2008178146902797
24	3	0.36946490882235217
24	4	0.19746209136938653
24	5	-0.05680010658469567
24	6	-0.23226347866702776
24	7	-0.01761174440991756
24	8	0.0
24	9	0.0
24	10	0.0
24	11	0.0
24	12	0.0
24	13	0.0
24	14	0.0
24	15	0.0
25	0	0.7544827889596283
25	1	-0.42967416646480705
25	2	-0.1238406669887778
25	3	0.40787375439623663
25	4	0.07453129587083784
25	5	-0.15254866931641087
25	6	-0.18817323861644553
25	7	0.014252831479109392
25	8	0.0
25	9	0.0
25	10	0.0
25	11	0.0
25	12	0.0
25	13	0.0
25	14	0.0
25	15	0.0
26	0	0.7400221587092377
26	1	-0.4621989655762171
26	2	-0.040170111291864534
26	3	0.4105395748934385
26	4	-0.07527996205425594
26	5	-0.22678299524921994
26	6	-0.09614149648770433
26	7	0.04735138304965004
26	8	0.0
26	9	0.0
26	10	0.0
26	11	0.0
26	12	0.0
26	13	0.0
26	14	0.0
26	15	0.0
27	0	0.7131704219907985
27	1	-0.4806892108727687
27	2	0.04402714915272352
27	3	0.37315590950373767
27	4	-0.22410731567414025
27	5	-0.25253976809537854
27	6	0.017327711005261082
27	7	0.06958042907947987
27	8	0.0
27	9	0.0
27	10	0.0
27	11	0.0
27	12	0.0
27	13	0.0
27	14	0.0
27	15	0.0
28	0	0.6842562339580396
28	1	-0.49068477586335285
28	2	0.1232883229537291
28	3	0.3035649893510621
28	4	-0.34447971802541816
28	5	-0.21489892131796695
28	6	0.11703733028908966
28	7	0.0715862032331902
28	8	0.0
28	9	0.0
28	10	0.0
28	11	0.0
28	12	0.0
28	13	0.0
28	14	0.0
28	15	0.0
29	0	0.6655053335319611
29	1	-0.5012501292913433
29	2	0.1977800796812096
29	3	0.21145709927422188
29	4	-0.4198955855926813
29	5	-0.11166153954668215
29	6	0.175284352629786
29	7	0.05014666173088182
29	8	0.0
29	9	0.0
29	10	0.0
29	11	0.0
29	12	0.0
29	13	0.0
29	14	0.0
29	15	0.0
30	0	0.657121236808508
30	1	-0.5137183559402401
30	2	0.26870866501642826
30	3	0.09989286786875555
30	4	-0.43532110273241065
30	5	0.05163256216075102
30	6	0.17282486493535293
30	7	0.007961237340334241
30	8	0.0
30	9	0.0
30	10	0.0
30	11	0.0
30	12	0.0
30	13	0.0
30	14	0.0
30	15	0.0
31	0	0.6434873739435935
31	1	-0.5164973239168409
31	2	0.329256740861276
31	3	-0.02700781659724473
31	4	-0.37085813297578957
31	5	0.24643648053375616
31	6	0.10015352731667285
31	7	-0.041444754020936676
31	8	0.0
31	9	0.0
31	10	0.0
31	11	0.0
31	12	0.0
31	13	0.0
31	14	0.0
31	15	0.0
32	0	0.6107956168290003
32	1	-0.49840396992053376
32	2	0.3677030088808514
32	3	-0.1513193841586058
32	4	-0.227127991138847
32	5	0.40442787400392227
32	6	-0.021693890619907275
32	7	-0.06927830791403804
32	8	0.0
32	9	0.0
32	10	0.0
32	11	0.0
32	12	0.0
32	13	0.0
32	14	0.0
32	15	0.0
33	0	0.5732494571372574
33	1	-0.47136956439686956
33	2	0.38791713762851315
33	3	-0.2549486021188441
33	4	-0.0432444830907243
33	5	0.4581961205382216
33	6	-0.14033020791291317
33	7	-0.04702085512782912
33	8	0.0
33	9	0.0
33	10	0.0
33	11	0.0
33	12	0.0
33	13	0.0
33	14	0.0
33	15	0.0
34	0	0.5546303511459896
34	1	-0.4559662082160911
34	2	0.40633984649428734
34	3	-0.33841199112469916
34	4	0.14353290068983968
34	5	0.37347219373140034
34	6	-0.20790933647335358
34	7	0.039189012528509586
34	8	0.0
34	9	0.0
34	10	0.0
34	11	0.0
34	12	0.0
34	13	0.0
34	14	0.0
34	15	0.0
35	0	0.5466462209144136
35	1	-0.44588906607490075
35	2	0.4189536518951825
35	3	-0.39456448800840255
35	4	0.3041196336108723
35	5	0.11803588887272026
35	6	-0.18044320155139548
35	7	0.17937831721113717
35	8	0.0
35	9	0.0
35	10	0.0
35	11	0.0
35	12	0.0
35	13	0.0
35	14	0.0
35	15	0.0
36	0	0.5041391151879051
36	1	-0.4043038334015068
36	2	0.3900693091422688
36	3	-0.38408531026365594
36	4	0.37272597881443653
36	5	-0.2549809186842989
36	6	-0.03717622491678234
36	7	0.27818083230879964
36	8	0.0
36	9	0.0
36	10	0.0
36	11	0.0
36	12	0.0
36	13	0.0
36	14	0.0
36	15	0.0
37	0	0.44926633629754953
37	1	-0.34944984735080326
37	2	0.3364311782637999
37	3	-0.32404412051199055
37	4	0.337653586430732
37	5	-0.5390073819286959
37	6	0.13578301087414715
37	7	0.18675680781355583
37	8	0.0
37	9	0.0
37	10	0.0
37	11	0.0
37	12	0.0
37	13	0.0
37	14	0.0
37	15	0.0
38	0	0.4432368996594501
38	1	-0.3270890520624243
38	2	0.3038231266373175
38	3	-0.26804633572607267
38	4	0.2604212292610189
38	5	-0.583890663882444
38	6	0.23524383760475923
38	7	-0.26136045086320475
38	8	0.0
38	9	0.0
38	10	0.0
38	11	0.0
38	12	0.0
38	13	0.0
38	14	0.0
38	15	0.0
39	0	0.31360058934308993
39	1	-0.21320199305858528
39	2	0.18389584507789755
39	3	-0.13902320459500775
39	4	0.1020179761475643
39	5	-0.09512037650007318
39	6	0.08232776094404741
39	7	-0.8813745137919018
39	8	0.0
39	9	0.0
39	10	0.0
39	11	0.0
39	12	0.0
39	13	0.0
39	14	0.0
39	15	0.0
40	0	0.25674101673513544
40	1	0.20211552513070627
40	2	0.14350547918940246
40	3	0.09820162557228652
40	4	0.06846405010862686
40	5	0.04592723196644846
40	6	0.1264490755335691
40	7	0.014490600672763494
40	8	0.5882675715943411
40	9	0.4631048465186054
40	10	0.32881236051317336
40	11	0.22500819127635704
40	12	0.15687084600301607
40	13	0.1052325084730228
40	14	0.28973123009488444
40	15	0.033202137224158365
41	0	0.258561782731875
41	1	0.2060689823051689
41	2	0.14246319100575847
41	3	0.09736616871274242
41	4	0.06655476868831993
41	5	0.04468557674933574
41	6	0.119514203845699
41	7	0.013980862471160264
41	8	0.5924394705957715
41	9	0.472163354897976
41	10	0.32642417826442005
41	11	0.22309391912699159
41	12	0.15249613268725146
41	13	0.10238751896329487
41	14	0.273841442872649
41	15	0.03203418027742963
42	0	0.26615867886156874
42	1	0.21194839655502185
42	2	0.1399569963171705
42	3	0.0936481850712766
42	4	0.06174481021900533
42	5	0.040699678304972634
42	6	0.10134292819579432
42	7	0.011841325126172137
42	8	0.6098461463762908
42	9	0.48563478531895254
42	10	0.32068176483104477
42	11	0.21457494839217925
42	12	0.1414751332996374
42	13	0.09325467829644454
42	14	0.23220581980285096
42	15	0.027131884359633162
43	0	0.27801898380326495
43	1	0.21859533932307632
43	2	0.13504686849492437
43	3	0.08637939567363045
43	4	0.053600469670119055
43	5	0.033720064545919234
43	6	0.0717451746872309
43	7	0.008064886314286512
43	8	0.6370215189565817
43	9	0.500864844506277
43	10	0.3094312486223689
43	11	0.19792005957947628
43	12	0.12281410477425263
43	13	0.0772623741102358
43	14	0.16438884687603264
43	15	0.01847897600321568
44	0	0.2916718091043534
44	1	0.22388854062954977
44	2	0.12624301110404776
44	3	0.07459297132298276
44	4	0.04157491354266825
44	5	0.023563923759322026
44	6	0.03175240940328256
44	7	0.002849646158192884
44	8	0.6683040716527047
44	9	0.5129930923340539
44	10	0.2892590771717247
44	11	0.1709139686996194
44	12	0.09526009416026095
44	13	0.05399173214863078
44	14	0.07275390979388496
44	15	0.006529359611879497
45	0	0.3039244608757844
45	1	0.2252166353574971
45	2	0.11217709504819923
45	3	0.05769291498583832
45	4	0.025567599066968073
45	5	0.010570928230573824
45	6	-0.014819500373249452
45	7	-0.0031862061418264365
45	8	0.6963784237559633
45	9	0.5160361396444991
45	10	0.2570300146493144
45	11	0.1321910749926281
45	12	0.05858272903133175
45	13	0.024221039391275075
45	14	-0.033955741110920964
45	15	-0.0073005154123264235
46	0	0.312255283571129
46	1	0.2207977935490567
46	2	0.09257893864349954
46	3	0.036198310561089055
46	4	0.00642856626828566
46	5	-0.004088582630987375
46	6	-0.06103394200998707
46	7	-0.00897828649985304
46	8	0.7154667365572998
46	9	0.5059113011088923
46	10	0.21212499704625448
46	11	0.082940749087855
46	12	0.014729695767229415
46	13	-0.009368119695790673
46	14	-0.13984632961115545
46	15	-0.020571838748288336
47	0	0.31646053863791634
47	1	0.21087293841982224
47	2	0.06862884318041135
47	3	0.011756385780777851
47	4	-0.01420136612701705
47	5	-0.01870950492779942
47	6	-0.09903108366406839
47	7	-0.013353677324434083
47	8	0.7251021863873744
47	9	0.48317060116329846
47	10	0.15724843436574445
47	11	0.026937263869758508
47	12	-0.03253941762441874
47	13	-0.04286886127339507
47	14	-0.22690871852204905
47	15	-0.03059711857261728
48	0	0.31861631124854317
48	1	0.1972962030611335
48	2	0.04208595192543282
48	3	-0.013776323857411472
48	4	-0.034675291471244506
48	5	-0.0317637314834223
48	6	-0.12306939633446012
48	7	-0.01547427623645987
48	8	0.7300416819720293
48	9	0.4520623924275111
48	10	0.09643103019628417
48	11	-0.031565523437407046
48	12	-0.0794510739558173
48	13	-0.07277985193851731
48	14	-0.28198741221759216
48	15	-0.035456021089116864
49	0	0.3213173528307814
49	1	0.18193513149945248
49	2	0.014156981400432736
49	3	-0.03913321086947053
49	4	-0.053824902850111635
49	5	-0.04223990788923436
49	6	-0.13045072789616582
49	7	-0.014973843421619948
49	8	0.7362305457249444
49	9	0.41686575583399277
49	10	0.03243771943978247
49	11	-0.08966545049800867
49	12	-0.12332834579214044
49	13	-0.0967837876251894
49	14	-0.29890016752313364
49	15	-0.03430938546199498
50	0	0.32597639806329576
50	1	0.1655318319270046
50	2	-0.014748591025484448
50	3	-0.06351933162238597
50	4	-0.0706658165527395
50	5	-0.049374626566642675
50	6	-0.1204772237160896
50	7	-0.011836438889314266
50	8	0.7469057594470545
50	9	0.3792810748651032
50	10	-0.03379326738411443
50	11	-0.14554107262629293
50	12	-0.16191572669939605
50	13	-0.1131314818259088
50	14	-0.2760479985985547
50	15	-0.027120688584500827
51	0	0.3321018759549319
51	1	0.1476259738241714
51	2	-0.04440759786594936
51	3	-0.08589039367584815
51	4	-0.08375416106755885
51	5	-0.05224705497404641
51	6	-0.0937068210225237
51	7	-0.006343406807474115
51	8	0.7609409925001551
51	9	0.3382535997954174
51	10	-0.10175058932593617
51	11	-0.19679961524456524
51	12	-0.19190489142980593
51	13	-0.11971304212854333
51	14	-0.214709300234697
51	15	-0.014534570929574147
52	0	0.33754157171445
52	1	0.1272376829370668
52	2	-0.07396276323652232
52	3	-0.10436955607464071
52	4	-0.09088463757351839
52	5	-0.049750647035754075
52	6	-0.052697342313456075
52	7	7.814795572028907E-4
52	8	0.7734049012879161
52	9	0.29153815665494986
52	10	-0.16946998056973023
52	11	-0.23914069548048958
52	12	-0.20824286559463784
52	13	-0.11399305295718672
52	14	-0.12074478003720589
52	15	0.0017905946124714093
53	0	0.3398325550638233
53	1	0.10390471267708368
53	2	-0.10164633018554559
53	3	-0.11650014674722048
53	4	-0.08967426521946388
53	5	-0.04114453506918007
53	6	-0.003347521677009068
53	7	0.008236022091122615
53	8	0.7786542035951094
53	9	0.2380756054526868
53	10	-0.23290100109486866
53	11	-0.26693537047130056
53	12	-0.2054695541288695
53	13	-0.09427397319414138
53	14	-0.007670135737699785
53	15	0.018871097328948934
54	0	0.33821220852505157
54	1	0.0783371116351923
54	2	-0.12556062295983914
54	3	-0.12042387325152502
54	4	-0.07882160302583754
54	5	-0.02676476628240053
54	6	0.0455247801653931
54	7	0.014377629550058713
54	8	0.7749415232621187
54	9	0.17949287189623728
54	10	-0.28769552950963645
54	11	-0.2759257573274406
54	12	-0.1806029811318304
54	13	-0.06132578372345111
54	14	0.10431037555206907
54	15	0.032943287863588966
55	0	0.33441339357592076
55	1	0.05193790041256226
55	2	-0.14484178110324306
55	3	-0.11578985680751308
55	4	-0.05874301644668875
55	5	-0.008051617027880402
55	6	0.08515245981575861
55	7	0.01780989259970276
55	8	0.7662373447343579
55	9	0.11900468003882234
55	10	-0.3318742128489178
55	11	-0.2653078917642632
55	12	-0.1345971597084935
55	13	-0.01844857224852865
55	14	0.19510879635869963
55	15	0.04080759047858587
56	0	0.33122821854510714
56	1	0.02570235475984088
56	2	-0.1597857509832642
56	3	-0.10326843648851608
56	4	-0.0309043596909337
56	5	0.013108418921271757
56	6	0.1094928449672371
56	7	0.01777095421253735
56	8	0.7589391918941645
56	9	0.058891493112789677
56	10	-0.3661151494280864
56	11	-0.23661771355418226
56	12	-0.07081078379392286
56	13	0.0300351609739596
56	14	0.2508796250592143
56	15	0.04071837142527338
57	0	0.3303805318101978
57	1	-2.44812633916461E-4
57	2	-0.17079983748167266
57	3	-0.08341633604813678
57	4	0.002967802102249034
57	5	0.03473239895768157
57	6	0.1153423490438367
57	7	0.014098574200946002
57	8	0.7569968975799986
57	9	-5.60936213001848E-4
57	10	-0.39135159197296027
57	11	-0.19113083706823014
57	12	0.006800088890602635
57	13	0.07958192364549056
57	14	0.2642825226636995
57	15	0.0323038917333933
58	0	0.33132829815977355
58	1	-0.026158350447634274
58	2	-0.1772817206911831
58	3	-0.05632149861004988
58	4	0.04054439495212079
58	5	0.05431219266038494
58	6	0.10144624504359778
58	7	0.0071677734646340245
58	8	0.75916850309903
58	9	-0.059936310490733016
58	10	-0.4062034521996827
58	11	-0.12904876531695186
58	12	0.09289887943713948
58	13	0.12444486701261949
58	14	0.23244254844066278
58	15	0.016423432232990646
59	0	0.3314464897356555
59	1	-0.051812004120218906
59	2	-0.17742976225457263
59	3	-0.022486061284619663
59	4	0.07769840010278808
59	5	0.06827545429475856
59	6	0.06906282300243413
59	7	-0.001882717821206379
59	8	0.7594393140205224
59	9	-0.11871621539413349
59	10	-0.40654265803479883
59	11	-0.05152203895909277
59	12	0.1780293999239955
59	13	0.15643871870661447
59	14	0.15824280705799587
59	15	-0.004313848463960284
60	0	0.32793527030510666
60	1	-0.0761474121276828
60	2	-0.16952874519497685
60	3	0.01586654418016506
60	4	0.1082144900914297
60	5	0.07257533270151158
60	6	0.023895108384253374
60	7	-0.010943329355846573
60	8	0.7513940996094777
60	9	-0.1744756400250524
60	10	-0.3884391536634313
60	11	0.03635481986148372
60	12	0.24795054606751263
60	13	0.16629097784564034
60	14	0.05475057145500751
60	15	-0.025074317563999624
61	0	0.32059289746831354
61	1	-0.09810197517396028
61	2	-0.15382665162576106
61	3	0.05490699079731457
61	4	0.1259456303093273
61	5	0.06463781588431111
61	6	-0.023966696580796573
61	7	-0.01743641562149975
61	8	0.7345706099568816
61	9	-0.22477986352967577
61	10	-0.3524611374883259
61	11	0.12580772075546887
61	12	0.2885776921707084
61	13	0.14810384202323731
61	14	-0.0549146006197698
61	15	-0.039951847217116546
62	0	0.3123225902378299
62	1	-0.11779856057609908
62	2	-0.1325567887484552
62	3	0.09115995053464768
62	4	0.12746395093400828
62	5	0.04457948612058119
62	6	-0.06392914559823863
62	7	-0.019373561911705767
62	8	0.7156209555047656
62	9	-0.2699104102984074
62	10	-0.30372575916003325
62	11	0.20887368683672652
62	12	0.2920566017666151
62	13	0.10214443479489829
62	14	-0.14648007440889074
62	15	-0.044390406970652524
63	0	0.30644965448937167
63	1	-0.1364241683421926
63	2	-0.10786477283287915
63	3	0.12267616051647678
63	4	0.11186631057182755
63	5	0.014396460721568756
63	6	-0.08842849624404478
63	7	-0.015870649258598844
63	8	0.7021643691953047
63	9	-0.3125870390247479
63	10	-0.24714924316294246
63	11	0.2810863957666539
63	12	0.2563179179554192
63	13	0.03298643549802369
63	14	-0.20261513881472668
63	15	-0.03636422577781199
64	0	0.3038257529749571
64	1	-0.15479318263269326
64	2	-0.08032712587611189
64	3	0.14778596352894088
64	4	0.07898483654775462
64	5	-0.02272004263387827
64	6	-0.09290539146681111
64	7	-0.007044697763967024
64	8	0.6961522555423477
64	9	-0.3546757382387203
64	10	-0.18405256734276432
64	11	0.3386201822616773
64	12	0.18097699611690002
64	13	-0.05205815758118551
64	14	-0.21287299443308313
64	15	-0.01614143037573252
65	0	0.30179311558385136
65	1	-0.17186966658592284
65	2	-0.049536266795511125
65	3	0.16314950175849466
65	4	0.029812518348335138
65	5	-0.06101946772656435
65	6	-0.07526929544657822
65	7	0.005701132591643757
65	8	0.6914948981897778
65	9	-0.3938028783984069
65	10	-0.11350184611797863
65	11	0.37382247070131636
65	12	0.06830906099425281
65	13	-0.13981316486144804
65	14	-0.17246362194496978
65	15	0.013062935824093638
66	0	0.2960088634836951
66	1	-0.18487958623048684
66	2	-0.016068044516745813
66	3	0.1642158299573754
66	4	-0.030111984821702378
66	5	-0.09071319809968797
66	6	-0.038456598595081735
66	7	0.018940553219860018
66	8	0.6782415116459412
66	9	-0.4236123491766607
66	10	-0.03681651513395391
66	11	0.37626573554483483
66	12	-0.06899522488540623
66	13	-0.2078500484116722
66	14	-0.08811513701624722
66	15	0.04339825941717404
67	0	0.2852681687963194
67	1	-0.1922756843491075
67	2	0.01761085966108941
67	3	0.14926236380149507
67	4	-0.0896429262696561
67	5	-0.10101590723815142
67	6	0.006931084402104434
67	7	0.027832171631791948
67	8	0.6536314884352866
67	9	-0.4405589389146105
67	10	0.040351548725093285
67	11	0.3420030402641938
67	12	-0.2053977475740222
67	13	-0.2314565206567332
67	14	0.01588110946038565
67	15	0.0637715166288446
68	0	0.27370249358321586
68	1	-0.19627391034534114
68	2	0.049315329181491646
68	3	0.12142599574042484
68	4	-0.13779188721016727
68	5	-0.08595956852718678
68	6	0.046814932115635866
68	7	0.028634481293276084
68	8	0.6271311973716258
68	9	-0.44972002555125096
68	10	0.11299561444792504
68	11	0.2782219084079411
68	12	-0.3157208766457045
68	13	-0.19695811474078856
68	14	0.10726648503706025
68	15	0.06560983900611732
69	0	0.2662021334127844
69	1	-0.20050005171653731
69	2	0.07911203187248383
69	3	0.08458283970968876
69	4	-0.16795823423707254
69	5	-0.04466461581867286
69	6	0.07011374105191441
69	7	0.02005866469235273
69	8	0.6099457132614089
69	9	-0.4594033319167964
69	10	0.18126843721870808
69	11	0.19380363273198267
69	12	-0.3848406609912542
69	13	-0.10233949143759519
69	14	0.16065076281346521
69	15	0.045960174646222235
70	0	0.2628484947234032
70	1	-0.20548734237609603
70	2	0.10748346600657131
70	3	0.039957147147502224
70	4	-0.17412844109296427
70	5	0.020653024864300408
70	6	0.06912994597414117
70	7	0.0031844949361336966
70	8	0.6022615616875979
70	9	-0.47083065039688343
70	10	0.24627555946566296
70	11	0.09155332567895887
70	12	-0.3989783809765839
70	13	0.04732202488523084
70	14	0.15839660510735482
70	15	0.007296594547518113
71	0	0.2573949495774374
71	1	-0.20659892956673637
71	2	0.1317026963445104
71	3	-0.010803126638897893
71	4	-0.14834325319031583
71	5	0.09857459221350247
71	6	0.04006141092666914
71	7	-0.016577901608374673
71	8	0.5897659199689742
71	9	-0.47337761661820976
71	10	0.30176878761425135
71	11	-0.024753072782471727
71	12	-0.3398970932903108
71	13	0.2258627652088898
71	14	0.09179222400909616
71	15	-0.03798474449195355
72	0	0.24431824673160013
72	1	-0.19936158796821352
72	2	0.14708120355234056
72	3	-0.06052775366344232
72	4	-0.0908511964555388
72	5	0.1617711496015689
72	6	-0.00867755624796291
72	7	-0.027711323165615215
72	8	0.5598034296532274
72	9	-0.4567947837654679
72	10	0.3370053742919042
72	11	-0.13868650640418254
72	12	-0.2081662423674051
72	13	0.3706642691546074
72	14	-0.019882779176763513
72	15	-0.0634946180069075
73	0	0.22929978285490296
73	1	-0.18854782575874784
