Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
88.65	93.86	47.63	47.67	46.16	46.12	45.58	46.10	46.10	46.37	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	44.75	44.55	42.11	42.00	41.47	0.24	0.24	0.24	0.24	0.24	1.00	2.00	100.50	99.50	1.15	100.50	1.15	1.20	1.15	1.20	0.50	
91.21	96.58	46.15	46.28	43.91	43.77	42.67	43.72	43.72	43.42	0.12	0.12	0.12	0.12	0.11	0.12	0.12	0.12	36.36	36.08	33.41	33.24	32.74	0.67	0.67	0.69	0.69	0.68	1.00	6.00	101.08	98.93	1.30	101.08	1.30	1.39	1.30	1.39	1.00	
92.88	98.34	44.54	44.61	41.85	41.64	40.02	41.56	41.56	41.19	0.15	0.15	0.15	0.15	0.14	0.15	0.15	0.15	27.20	26.91	24.34	24.15	23.74	0.90	0.89	0.94	0.93	0.92	1.00	10.00	101.73	98.30	1.44	101.73	1.43	1.56	1.44	1.57	1.50	
93.78	99.30	42.83	42.78	39.88	39.60	37.55	39.48	39.48	39.04	0.18	0.18	0.19	0.19	0.17	0.18	0.18	0.18	19.49	19.25	17.00	16.82	16.55	0.92	0.91	0.99	0.98	0.96	1.00	14.00	102.47	97.60	1.57	102.47	1.57	1.73	1.57	1.74	2.00	
94.06	99.59	41.07	40.79	37.92	37.59	35.18	37.44	37.44	36.93	0.21	0.20	0.21	0.21	0.19	0.21	0.21	0.21	15.13	14.93	12.99	12.84	12.66	0.92	0.91	1.02	1.00	0.99	1.00	18.00	103.28	96.84	1.68	103.28	1.69	1.89	1.69	1.90	2.50	
93.81	99.33	39.29	39.14	35.97	35.58	32.87	35.42	35.42	35.07	0.23	0.23	0.24	0.24	0.21	0.23	0.23	0.23	12.45	12.29	10.64	10.51	10.37	0.92	0.91	1.04	1.03	1.01	1.00	22.00	104.17	96.03	1.79	104.17	1.79	2.04	1.79	2.04	3.00	
93.15	98.63	37.52	37.42	34.01	33.58	30.62	33.41	33.41	32.91	0.24	0.24	0.26	0.25	0.22	0.25	0.25	0.25	10.64	10.50	9.09	8.98	8.87	0.92	0.91	1.06	1.05	1.03	1.00	26.00	105.13	95.17	1.88	105.13	1.88	2.18	1.88	2.18	3.50	
92.15	97.57	35.80	35.69	32.06	31.60	28.41	31.42	31.42	30.92	0.25	0.25	0.27	0.27	0.22	0.26	0.26	0.26	9.34	9.21	7.99	7.89	7.80	0.92	0.91	1.07	1.06	1.05	1.00	30.00	106.15	94.29	1.94	106.15	1.94	2.30	1.94	2.30	4.00	
90.88	96.23	34.14	33.82	30.12	29.63	26.22	29.45	29.45	29.00	0.26	0.26	0.28	0.27	0.22	0.27	0.27	0.27	8.43	8.32	7.17	7.09	7.01	0.92	0.91	1.09	1.08	1.06	1.00	34.00	107.22	93.38	1.98	107.22	1.98	2.41	1.99	2.41	4.50	
89.40	94.66	32.57	32.17	28.22	27.69	24.07	27.52	27.52	27.13	0.26	0.26	0.28	0.28	0.22	0.28	0.28	0.27	35.95	35.50	31.87	31.37	31.03	0.47	0.47	0.49	0.49	0.48	3.50	2.00	108.34	92.46	2.00	108.33	2.00	2.50	2.00	2.50	5.00	
87.77	92.93	31.12	31.14	26.44	25.89	22.09	25.73	25.73	25.33	0.26	0.26	0.28	0.28	0.21	0.28	0.28	0.27	27.85	27.42	23.98	23.38	23.22	1.12	1.10	1.19	1.16	1.16	3.50	6.00	109.48	91.55	2.00	109.47	2.00	2.58	2.00	2.58	5.50	
86.02	91.08	29.80	29.85	24.88	24.31	20.40	24.16	24.16	23.75	0.26	0.26	0.29	0.28	0.21	0.28	0.28	0.27	20.29	19.89	17.14	16.56	16.53	1.34	1.32	1.49	1.44	1.43	3.50	10.00	110.64	90.64	2.01	110.63	2.00	2.65	2.00	2.66	6.00	
84.20	89.15	28.63	28.77	23.52	22.94	18.98	22.81	22.81	22.48	0.25	0.25	0.29	0.28	0.20	0.28	0.28	0.27	14.90	14.57	12.60	12.11	12.15	1.36	1.33	1.56	1.50	1.51	3.50	14.00	111.81	89.74	2.01	111.80	1.99	2.73	2.00	2.73	6.50	
82.33	87.17	27.59	27.84	22.35	21.77	17.78	21.64	21.64	21.29	0.25	0.25	0.29	0.28	0.20	0.28	0.28	0.27	11.80	11.52	10.09	9.68	9.74	1.36	1.33	1.62	1.55	1.56	3.50	18.00	112.99	88.85	2.01	112.99	2.00	2.79	2.00	2.80	7.00	
80.43	85.16	26.65	27.05	21.34	20.77	16.76	20.64	20.64	20.39	0.25	0.25	0.29	0.28	0.19	0.28	0.28	0.27	9.83	9.59	8.51	8.17	8.23	1.37	1.33	1.66	1.59	1.61	3.50	22.00	114.19	87.97	2.01	114.19	2.00	2.85	2.00	2.85	7.50	
78.54	83.16	25.81	26.14	20.46	19.90	15.91	19.78	19.78	19.51	0.25	0.25	0.29	0.28	0.19	0.28	0.28	0.27	8.48	8.28	7.43	7.12	7.18	1.37	1.33	1.70	1.63	1.64	3.50	26.00	115.40	87.10	2.01	115.40	2.00	2.90	2.00	2.90	8.00	
76.66	81.17	25.04	25.30	19.69	19.14	15.20	19.03	19.03	18.78	0.24	0.25	0.28	0.28	0.19	0.27	0.27	0.27	7.61	7.42	6.65	6.38	6.44	1.37	1.33	1.73	1.66	1.68	3.50	30.00	116.63	86.24	2.01	116.63	2.00	2.94	2.00	2.94	8.50	
74.82	79.22	24.33	24.81	19.03	18.50	14.60	18.39	18.39	18.13	0.24	0.25	0.28	0.27	0.18	0.27	0.27	0.27	28.38	28.15	22.96	22.42	22.25	0.49	0.48	0.53	0.52	0.52	6.00	2.00	117.87	85.39	2.02	117.87	2.00	2.97	2.00	2.97	9.00	
73.01	77.31	23.68	23.98	18.46	17.94	14.13	17.84	17.84	17.69	0.24	0.24	0.28	0.27	0.18	0.27	0.27	0.27	21.65	21.43	17.33	16.81	16.74	1.10	1.09	1.24	1.21	1.20	6.00	6.00	119.12	84.54	2.01	119.12	2.00	2.99	2.00	2.99	9.50	
71.26	75.45	23.08	23.40	17.98	17.47	13.75	17.37	17.37	17.30	0.24	0.24	0.28	0.27	0.18	0.27	0.27	0.27	15.76	15.53	12.81	12.36	12.36	1.31	1.29	1.54	1.49	1.49	6.00	10.00	120.39	83.71	2.01	120.39	2.00	3.00	2.00	3.00	10.00	
69.56	73.65	22.53	22.78	17.55	17.06	13.43	16.96	16.96	16.86	0.23	0.24	0.28	0.27	0.18	0.27	0.27	0.26	11.60	11.40	9.76	9.38	9.43	1.33	1.31	1.63	1.57	1.58	6.00	14.00	121.67	82.88	2.01	121.67	2.00	3.00	2.00	3.00	10.50	
67.93	71.93	22.01	22.08	17.15	16.67	13.14	16.57	16.57	16.49	0.23	0.23	0.27	0.27	0.18	0.26	0.26	0.26	9.20	9.03	8.00	7.67	7.73	1.33	1.31	1.70	1.63	1.64	6.00	18.00	122.96	82.06	2.00	122.96	2.00	3.00	2.00	3.00	11.00	
66.36	70.27	21.52	21.50	16.78	16.31	12.86	16.21	16.21	16.06	0.23	0.23	0.27	0.26	0.17	0.26	0.26	0.26	7.71	7.56	6.86	6.58	6.64	1.33	1.31	1.76	1.68	1.70	6.00	22.00	124.27	81.24	2.00	124.27	2.00	3.00	2.00	3.00	11.50	
64.86	68.68	21.07	20.97	16.43	15.97	12.60	15.88	15.88	15.73	0.23	0.23	0.27	0.26	0.17	0.26	0.26	0.26	6.82	6.69	6.09	5.85	5.91	1.34	1.31	1.81	1.74	1.76	6.00	26.00	125.59	80.44	2.00	125.59	2.00	3.00	2.00	3.00	12.00	
63.43	67.16	20.64	20.51	16.10	15.65	12.36	15.56	15.56	15.27	0.22	0.22	0.27	0.26	0.17	0.26	0.26	0.25	23.85	23.83	18.22	17.77	17.74	0.46	0.46	0.53	0.51	0.51	8.50	2.00	126.93	79.64	2.00	126.93	1.99	2.99	2.00	3.00	12.50	
62.07	65.72	20.24	20.13	15.79	15.35	12.13	15.26	15.26	15.04	0.22	0.22	0.26	0.26	0.17	0.25	0.25	0.25	18.19	18.07	14.13	13.72	13.78	1.05	1.04	1.22	1.18	1.19	8.50	6.00	128.28	78.85	2.00	128.27	2.00	3.00	2.00	3.00	13.00	
60.78	64.36	19.87	19.68	15.50	15.07	11.91	14.98	14.98	14.86	0.22	0.22	0.26	0.25	0.17	0.25	0.25	0.25	13.24	13.07	10.67	10.31	10.40	1.25	1.23	1.51	1.46	1.47	8.50	10.00	129.64	78.07	1.99	129.64	2.00	3.00	2.00	3.00	13.50	
