Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
224.88	238.11	47.63	47.66	44.88	44.85	?	44.86	44.86	45.20	0.10	0.10	0.11	0.11	?	0.11	0.11	0.11	44.83	44.46	42.50	42.44	41.87	0.36	0.35	0.39	0.39	0.38	1.00	2.00	100.50	99.50	1.46	100.50	1.46	1.76	1.46	1.76	0.50	
204.12	216.13	46.15	46.27	43.82	43.77	?	43.77	43.77	43.52	0.17	0.17	0.19	0.18	?	0.18	0.18	0.18	36.29	35.81	34.36	34.23	33.79	1.04	1.03	1.10	1.10	1.09	1.00	6.00	101.23	98.78	1.88	101.23	1.88	2.18	1.88	2.18	1.00	
190.21	201.39	44.54	44.58	42.51	42.44	?	42.42	42.43	42.14	0.23	0.23	0.25	0.25	?	0.25	0.25	0.25	26.49	26.02	25.09	24.90	24.61	1.43	1.40	1.49	1.48	1.46	1.00	10.00	102.19	97.86	2.24	102.19	2.24	2.54	2.24	2.54	1.50	
180.88	191.52	42.83	42.74	41.00	40.92	?	40.89	40.90	40.55	0.28	0.28	0.31	0.30	?	0.30	0.30	0.30	17.89	17.54	17.09	16.90	16.74	1.46	1.43	1.52	1.50	1.49	1.00	14.00	103.34	96.78	2.50	103.34	2.50	2.80	2.50	2.80	2.00	
174.62	184.90	41.07	40.74	39.39	39.29	?	39.26	39.27	38.84	0.32	0.32	0.35	0.35	?	0.34	0.34	0.34	13.44	13.17	12.91	12.74	12.64	1.45	1.42	1.52	1.50	1.48	1.00	18.00	104.66	95.58	2.70	104.66	2.70	3.00	2.70	3.00	2.50	
170.43	180.46	39.29	39.09	37.74	37.64	0.47	37.61	37.61	37.36	0.36	0.36	0.38	0.38	0.00	0.38	0.38	0.38	10.90	10.68	10.51	10.37	10.29	1.45	1.42	1.51	1.49	1.48	1.00	22.00	106.11	94.31	2.90	106.11	2.90	3.20	2.90	3.20	3.00	
167.62	177.48	37.52	37.36	36.10	36.00	2.45	35.96	35.97	35.54	0.39	0.39	0.41	0.41	0.03	0.41	0.41	0.41	9.29	9.11	8.98	8.86	8.79	1.45	1.42	1.51	1.49	1.48	1.00	26.00	107.71	92.96	3.10	107.71	3.10	3.40	3.10	3.40	3.50	
165.74	175.49	35.80	35.63	34.49	34.39	3.99	34.35	34.36	33.92	0.42	0.41	0.44	0.44	0.05	0.44	0.44	0.43	8.21	8.04	7.94	7.83	7.77	1.44	1.42	1.51	1.49	1.47	1.00	30.00	109.47	91.54	3.30	109.47	3.29	3.59	3.30	3.60	4.00	
164.48	174.15	34.14	33.75	32.94	32.84	5.05	32.80	32.81	32.44	0.44	0.43	0.46	0.46	0.07	0.46	0.46	0.45	7.44	7.29	7.21	7.11	7.05	1.44	1.41	1.50	1.48	1.47	1.00	34.00	111.40	90.06	3.49	111.40	3.49	3.80	3.50	3.80	4.50	
193.94	205.35	32.57	32.11	31.47	31.38	5.43	31.35	31.35	31.04	0.46	0.45	0.48	0.48	0.08	0.48	0.48	0.47	36.15	35.42	34.65	34.39	33.68	0.77	0.75	0.81	0.80	0.79	3.50	2.00	113.51	88.51	3.69	113.50	3.69	4.00	3.70	4.00	5.00	
177.77	188.23	31.12	31.08	30.12	30.03	5.38	30.00	30.00	29.68	0.47	0.47	0.49	0.49	0.09	0.49	0.49	0.49	27.58	26.88	26.38	25.87	25.56	1.92	1.87	1.99	1.96	1.93	3.50	6.00	115.80	86.90	3.91	115.80	3.89	4.19	3.90	4.20	5.50	
166.93	176.75	29.80	29.81	28.88	28.80	5.17	28.78	28.78	28.40	0.49	0.49	0.51	0.51	0.09	0.51	0.51	0.50	19.50	18.91	18.66	18.05	18.01	2.37	2.30	2.44	2.36	2.36	3.50	10.00	118.30	85.24	4.11	118.29	4.09	4.39	4.10	4.40	6.00	
159.67	169.06	28.63	28.74	27.78	27.71	4.96	27.68	27.69	27.41	0.50	0.50	0.52	0.52	0.09	0.51	0.51	0.51	14.07	13.61	13.50	12.92	13.00	2.40	2.32	2.47	2.37	2.38	3.50	14.00	121.00	83.53	4.28	120.99	4.25	4.55	4.26	4.56	6.50	
154.80	163.91	27.59	27.80	26.79	26.72	4.78	26.70	26.70	26.38	0.50	0.50	0.52	0.52	0.09	0.52	0.52	0.51	11.10	10.73	10.67	10.17	10.27	2.40	2.32	2.47	2.35	2.38	3.50	18.00	123.89	81.78	4.39	123.88	4.36	4.66	4.37	4.67	7.00	
151.54	160.45	26.65	27.00	25.89	25.82	4.62	25.80	25.81	25.56	0.49	0.50	0.51	0.51	0.09	0.51	0.51	0.51	9.31	8.99	8.96	8.52	8.62	2.40	2.32	2.47	2.35	2.38	3.50	22.00	126.95	80.03	4.46	126.95	4.42	4.72	4.43	4.73	7.50	
149.35	158.13	25.81	26.07	25.07	25.01	4.47	24.99	24.99	24.74	0.49	0.49	0.51	0.50	0.09	0.50	0.50	0.50	8.14	7.86	7.84	7.44	7.53	2.40	2.31	2.47	2.34	2.37	3.50	26.00	130.14	78.30	4.48	130.15	4.45	4.76	4.46	4.76	8.00	
147.88	156.58	25.04	25.22	24.33	24.27	4.34	24.24	24.25	24.00	0.48	0.48	0.50	0.49	0.09	0.49	0.49	0.49	7.33	7.08	7.06	6.70	6.78	2.40	2.31	2.47	2.34	2.37	3.50	30.00	133.46	76.59	4.50	133.47	4.47	4.77	4.48	4.78	8.50	
169.84	179.83	24.33	24.73	23.65	23.58	4.21	23.57	23.57	23.32	0.47	0.48	0.49	0.49	0.09	0.49	0.49	0.48	28.65	28.08	27.69	27.43	26.73	0.95	0.93	0.98	0.97	0.95	6.00	2.00	136.89	74.91	4.53	136.91	4.49	4.79	4.50	4.80	9.00	
157.25	166.50	23.68	23.92	23.02	22.96	4.10	22.94	22.94	22.82	0.46	0.47	0.48	0.48	0.09	0.48	0.48	0.48	21.82	21.31	21.04	20.58	20.21	2.18	2.13	2.24	2.20	2.16	6.00	6.00	140.44	73.26	4.55	140.45	4.52	4.82	4.53	4.83	9.50	
148.81	157.56	23.08	23.34	22.44	22.38	4.00	22.36	22.37	22.34	0.45	0.46	0.47	0.47	0.09	0.47	0.47	0.47	15.96	15.50	15.35	14.79	14.68	2.60	2.52	2.67	2.57	2.55	6.00	10.00	144.12	71.64	4.57	144.13	4.55	4.86	4.55	4.85	10.00	
143.15	151.57	22.53	22.70	21.90	21.85	3.90	21.83	21.83	21.76	0.45	0.45	0.46	0.46	0.08	0.46	0.46	0.46	11.89	11.52	11.44	10.90	10.92	2.63	2.55	2.70	2.57	2.58	6.00	14.00	147.92	70.05	4.59	147.93	4.57	4.87	4.57	4.87	10.50	
139.36	147.56	22.01	22.00	21.40	21.35	3.81	21.33	21.33	21.28	0.44	0.44	0.45	0.45	0.08	0.45	0.45	0.45	9.61	9.29	9.25	8.76	8.81	2.63	2.55	2.70	2.56	2.58	6.00	18.00	151.84	68.48	4.60	151.86	4.59	4.89	4.59	4.89	11.00	
136.82	144.87	21.52	21.42	20.93	20.88	3.72	20.86	20.86	20.71	0.43	0.43	0.44	0.44	0.08	0.44	0.44	0.44	8.20	7.93	7.90	7.46	7.52	2.63	2.55	2.71	2.56	2.58	6.00	22.00	155.89	66.95	4.60	155.91	4.60	4.90	4.60	4.90	11.50	
135.11	143.06	21.07	20.90	20.49	20.44	3.65	20.42	20.42	20.29	0.42	0.42	0.43	0.43	0.08	0.43	0.43	0.43	7.28	7.04	7.00	6.61	6.67	2.64	2.55	2.71	2.55	2.58	6.00	26.00	160.06	65.44	4.60	160.09	4.60	4.90	4.60	4.90	12.00	
151.07	159.96	20.64	20.44	20.07	20.02	3.57	20.01	20.01	19.69	0.41	0.41	0.42	0.42	0.08	0.42	0.42	0.42	24.14	23.76	23.38	23.16	22.62	0.91	0.90	0.95	0.94	0.92	8.50	2.00	164.34	63.97	4.59	164.39	4.58	4.88	4.60	4.90	12.50	
141.27	149.58	20.24	20.05	19.68	19.63	3.50	19.62	19.62	19.38	0.40	0.40	0.41	0.41	0.08	0.41	0.41	0.41	18.47	18.06	17.83	17.44	17.21	2.05	2.00	2.11	2.06	2.04	8.50	6.00	168.74	62.53	4.58	168.80	4.58	4.88	4.59	4.89	13.00	
