Time	Component	Volatility OIS	Volatility Spread
0	0	0.0	0.0
0	1	0.9003019141928903	0.9003019141928904
0	2	0.9192240322249472	0.9192240322249472
0	3	0.9164898906799221	0.916489890679922
0	4	0.8993289641172216	0.8993289641172215
0	5	0.8730613573471586	0.8730613573471586
0	6	0.8415524754858625	0.8415524754858625
0	7	0.8075655977153293	0.8075655977153292
0	8	0.7730344287914487	0.7730344287914487
0	9	0.7392730543877769	0.7392730543877769
0	10	0.7071370381495641	0.7071370381495641
0	11	0.6771464746427844	0.6771464746427842
0	12	0.6495794972367074	0.6495794972367074
0	13	0.6245429088036846	0.6245429088036845
0	14	0.6020251565630451	0.602025156563045
0	15	0.5819357311748393	0.5819357311748393
0	16	0.5641341711394255	0.5641341711394254
0	17	0.5484511463829614	0.5484511463829614
0	18	0.5347035395866067	0.5347035395866067
0	19	0.5227050085325379	0.5227050085325379
0	20	0.5122731722216963	0.5122731722216962
0	21	0.503234297712696	0.5032342977126959
0	22	0.49542615764135334	0.49542615764135334
0	23	0.48869956761683914	0.48869956761683914
0	24	0.48291898819608003	0.48291898819608003
0	25	0.47796248004620473	0.4779624800462047
0	26	0.4737212270092711	0.4737212270092711
0	27	0.47009878519462617	0.47009878519462617
0	28	0.4670101730958215	0.4670101730958215
0	29	0.464380885040535	0.46438088504053493
0	30	0.46214588566566517	0.4621458856656651
0	31	0.46024862471329353	0.46024862471329353
0	32	0.4586400978205044	0.45864009782050447
0	33	0.4572779690008814	0.4572779690008814
0	34	0.45612576331314686	0.45612576331314686
0	35	0.45515213310538327	0.45515213310538327
0	36	0.45433019768858507	0.454330197688585
0	37	0.4536369539287214	0.4536369539287214
0	38	0.4530527537439878	0.45305275374398774
0	39	0.45256084361862325	0.45256084361862325
1	0	0.0	0.0
1	1	0.0	0.0
1	2	0.9003019141928899	0.9003019141928897
1	3	0.9192240322249473	0.9192240322249472
1	4	0.9164898906799225	0.9164898906799224
1	5	0.8993289641172215	0.8993289641172215
1	6	0.8730613573471586	0.8730613573471586
1	7	0.8415524754858625	0.8415524754858624
1	8	0.8075655977153294	0.8075655977153294
1	9	0.773034428791449	0.773034428791449
1	10	0.7392730543877765	0.7392730543877765
1	11	0.7071370381495641	0.7071370381495639
1	12	0.6771464746427844	0.6771464746427844
1	13	0.6495794972367073	0.649579497236707
1	14	0.6245429088036849	0.6245429088036848
1	15	0.6020251565630449	0.6020251565630449
1	16	0.5819357311748394	0.5819357311748394
1	17	0.5641341711394251	0.5641341711394251
1	18	0.5484511463829617	0.5484511463829617
1	19	0.5347035395866065	0.5347035395866065
1	20	0.5227050085325383	0.5227050085325382
1	21	0.5122731722216963	0.5122731722216962
1	22	0.503234297712696	0.503234297712696
1	23	0.49542615764135306	0.4954261576413531
1	24	0.48869956761683925	0.4886995676168392
1	25	0.48291898819608015	0.4829189881960801
1	26	0.47796248004620445	0.47796248004620445
1	27	0.4737212270092711	0.47372122700927116
1	28	0.4700987851946264	0.4700987851946264
1	29	0.46701017309582143	0.4670101730958213
1	30	0.4643808850405351	0.46438088504053504
1	31	0.4621458856656652	0.4621458856656652
1	32	0.4602486247132934	0.4602486247132935
1	33	0.45864009782050463	0.45864009782050463
1	34	0.4572779690008817	0.4572779690008817
1	35	0.45612576331314664	0.45612576331314664
1	36	0.4551521331053834	0.4551521331053833
1	37	0.4543301976885852	0.4543301976885852
1	38	0.453636953928721	0.45363695392872094
1	39	0.4530527537439873	0.45305275374398724
2	0	0.0	0.0
2	1	0.0	0.0
2	2	0.0	0.0
2	3	0.9003019141928899	0.9003019141928899
2	4	0.9192240322249476	0.9192240322249475
2	5	0.9164898906799224	0.9164898906799224
2	6	0.8993289641172215	0.8993289641172215
2	7	0.8730613573471586	0.8730613573471585
2	8	0.8415524754858626	0.8415524754858626
2	9	0.8075655977153298	0.8075655977153298
2	10	0.7730344287914485	0.7730344287914486
2	11	0.7392730543877765	0.7392730543877762
2	12	0.7071370381495641	0.7071370381495641
2	13	0.6771464746427842	0.6771464746427841
2	14	0.6495794972367076	0.6495794972367075
2	15	0.6245429088036847	0.6245429088036847
