Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
30.24	31.29	30.32	30.35	30.64	30.64	85.39	30.75	30.75	30.83	0.15	0.15	0.19	0.19	0.53	0.19	0.19	0.19	32.29	31.75	33.18	33.19	32.05	0.49	0.48	0.66	0.66	0.64	1.00	2.00	100.20	99.80	0.60	100.20	0.61	1.46	0.60	1.46	0.50	
31.12	32.19	31.10	31.17	31.52	31.51	80.80	31.66	31.65	31.42	0.23	0.23	0.30	0.30	0.76	0.31	0.31	0.30	32.61	31.96	33.67	33.61	32.31	1.57	1.54	2.18	2.18	2.10	1.00	6.00	100.50	99.50	0.79	100.50	0.79	1.88	0.79	1.88	1.00	
31.69	32.78	31.63	31.66	32.11	32.11	76.59	32.27	32.27	31.96	0.30	0.30	0.40	0.40	0.94	0.41	0.41	0.40	30.48	29.78	31.40	31.28	30.17	2.57	2.51	3.59	3.58	3.45	1.00	10.00	100.91	99.11	0.96	100.91	0.96	2.24	0.96	2.24	1.50	
32.00	33.10	31.93	31.91	32.45	32.45	72.22	32.63	32.63	32.24	0.36	0.36	0.49	0.49	1.06	0.49	0.49	0.49	26.93	26.23	27.88	27.69	26.84	3.31	3.22	4.65	4.62	4.48	1.00	14.00	101.41	98.64	1.10	101.41	1.10	2.50	1.10	2.50	2.00	
32.09	33.20	32.05	31.88	32.59	32.59	69.15	32.77	32.77	32.33	0.41	0.41	0.57	0.57	1.16	0.57	0.57	0.56	22.80	22.16	23.99	23.77	23.17	3.70	3.59	5.24	5.19	5.06	1.00	18.00	102.00	98.10	1.20	102.00	1.20	2.70	1.20	2.70	2.50	
32.01	33.11	32.00	31.87	32.55	32.54	66.33	32.74	32.74	32.36	0.45	0.45	0.64	0.64	1.25	0.64	0.64	0.63	18.70	18.16	20.29	20.06	19.63	3.75	3.65	5.42	5.36	5.25	1.00	22.00	102.68	97.51	1.30	102.68	1.30	2.90	1.30	2.90	3.00	
31.78	32.88	31.80	31.66	32.35	32.35	42.54	32.55	32.55	32.06	0.50	0.50	0.70	0.70	0.91	0.70	0.70	0.69	15.68	15.22	17.52	17.30	16.97	3.73	3.63	5.49	5.42	5.32	1.00	26.00	103.44	96.88	1.44	103.44	1.44	3.10	1.44	3.10	3.50	
31.44	32.52	31.48	31.31	32.03	32.02	?	32.23	32.23	31.70	0.54	0.54	0.76	0.76	?	0.76	0.76	0.75	13.55	13.15	15.53	15.33	15.05	3.72	3.61	5.53	5.46	5.36	1.00	30.00	104.32	96.19	1.59	104.32	1.59	3.29	1.59	3.30	4.00	
31.01	32.08	31.07	30.77	31.61	31.60	?	31.81	31.81	31.30	0.58	0.58	0.81	0.81	?	0.82	0.82	0.80	11.99	11.64	14.06	13.88	13.63	3.70	3.59	5.56	5.48	5.39	1.00	34.00	105.35	95.43	1.75	105.35	1.75	3.49	1.75	3.50	4.50	
30.50	31.55	30.57	30.23	31.11	31.10	?	31.32	31.31	30.83	0.62	0.61	0.86	0.86	?	0.86	0.86	0.85	32.42	31.56	33.31	33.20	31.97	1.03	1.00	1.46	1.45	1.40	3.50	2.00	106.55	94.60	1.91	106.54	1.91	3.69	1.91	3.70	5.00	
29.95	30.98	30.00	29.88	30.55	30.55	?	30.76	30.76	30.28	0.65	0.64	0.90	0.90	?	0.90	0.90	0.89	30.70	29.79	31.56	31.12	30.27	3.08	2.99	4.34	4.28	4.17	3.50	6.00	107.93	93.70	2.07	107.92	2.06	3.89	2.06	3.90	5.50	
29.35	30.36	29.39	29.30	29.96	29.95	?	30.17	30.17	29.71	0.67	0.67	0.94	0.94	?	0.94	0.94	0.93	27.44	26.54	28.34	27.61	27.23	4.74	4.59	6.66	6.50	6.41	3.50	10.00	109.52	92.75	2.21	109.50	2.19	4.09	2.20	4.10	6.00	
28.73	29.72	28.74	28.72	29.33	29.32	?	29.54	29.53	29.14	0.69	0.69	0.96	0.96	?	0.97	0.97	0.96	23.50	22.65	24.60	23.69	23.69	5.78	5.57	8.11	7.82	7.82	3.50	14.00	111.33	91.74	2.34	111.30	2.31	4.25	2.32	4.26	6.50	
28.09	29.06	28.07	28.09	28.67	28.66	?	28.88	28.87	28.48	0.71	0.71	0.98	0.98	?	0.99	0.99	0.97	19.47	18.71	20.92	19.92	20.15	6.18	5.94	8.80	8.38	8.47	3.50	18.00	113.38	90.68	2.46	113.33	2.43	4.36	2.44	4.37	7.00	
27.44	28.39	27.38	27.57	27.99	27.98	?	28.19	28.18	27.85	0.72	0.72	0.98	0.98	?	0.99	0.99	0.98	16.06	15.41	17.85	16.86	17.17	6.22	5.97	9.02	8.53	8.68	3.50	22.00	115.70	89.59	2.58	115.63	2.55	4.43	2.56	4.43	7.50	
26.80	27.72	26.69	26.87	27.30	27.29	?	27.49	27.48	27.21	0.73	0.73	0.98	0.98	?	0.99	0.99	0.98	13.66	13.08	15.63	14.71	15.02	6.21	5.95	9.13	8.60	8.78	3.50	26.00	118.32	88.46	2.68	118.23	2.65	4.46	2.66	4.46	8.00	
26.16	27.06	26.01	26.21	26.62	26.61	?	26.80	26.79	26.50	0.73	0.74	0.98	0.98	?	0.98	0.98	0.97	11.96	11.45	14.03	13.18	13.47	6.19	5.93	9.19	8.64	8.83	3.50	30.00	121.26	87.30	2.77	121.18	2.73	4.48	2.74	4.48	8.50	
25.53	26.41	25.35	25.71	25.96	25.95	?	26.13	26.12	25.85	0.73	0.74	0.97	0.97	?	0.97	0.97	0.96	29.74	28.89	30.70	30.49	29.33	1.36	1.33	1.93	1.91	1.85	6.00	2.00	124.55	86.12	2.84	124.52	2.79	4.50	2.80	4.50	9.00	
24.91	25.77	24.71	25.01	25.32	25.31	?	25.49	25.48	25.31	0.73	0.73	0.96	0.96	?	0.97	0.97	0.96	27.17	26.36	28.01	27.36	26.93	3.81	3.71	5.29	5.17	5.09	6.00	6.00	128.23	84.93	2.89	128.26	2.84	4.53	2.85	4.53	9.50	
24.31	25.15	24.10	24.43	24.70	24.69	?	24.87	24.85	24.72	0.72	0.73	0.95	0.95	?	0.96	0.96	0.95	23.70	22.93	24.65	23.70	23.73	5.57	5.40	7.65	7.37	7.38	6.00	10.00	132.33	83.74	2.94	132.47	2.90	4.56	2.90	4.55	10.00	
23.73	24.55	23.52	23.87	24.11	24.10	?	24.27	24.26	24.12	0.72	0.73	0.94	0.94	?	0.94	0.94	0.94	19.98	19.25	21.16	20.06	20.34	6.56	6.32	9.04	8.58	8.70	6.00	14.00	136.97	82.54	2.99	137.26	2.94	4.58	2.95	4.57	10.50	
23.18	23.98	22.98	23.21	23.55	23.54	?	23.70	23.69	23.56	0.71	0.72	0.93	0.93	?	0.93	0.93	0.93	16.55	15.89	18.00	16.81	17.28	6.93	6.66	9.66	9.03	9.28	6.00	18.00	142.17	81.34	3.03	142.92	3.00	4.60	3.00	4.59	11.00	
22.64	23.42	22.47	22.68	23.02	23.01	?	23.17	23.16	23.00	0.71	0.71	0.91	0.91	?	0.92	0.92	0.91	13.78	13.21	15.48	14.31	14.83	6.97	6.68	9.86	9.13	9.45	6.00	22.00	147.96	80.14	3.08	149.99	3.04	4.61	3.05	4.60	11.50	
22.13	22.89	22.00	22.10	22.53	22.51	?	22.66	22.65	22.52	0.70	0.71	0.90	0.90	?	0.90	0.90	0.90	11.85	11.34	13.68	12.59	13.08	6.96	6.67	9.96	9.17	9.53	6.00	26.00	154.45	78.93	3.12	159.22	3.10	4.61	3.10	4.60	12.00	
