	Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time
Target (OIS)	0.0000000000E00	8.5208274879E-02	1.3191611319E00	1.3443760246E00	1.5299059997E00	1.5729107665E00	?	1.6724964259E00	1.6724964259E00	1.5677835259E00	2.9711224410E00	2.9714192131E00	2.9619248260E00	2.9628395376E00	?	2.9648864831E00	2.9648864831E00	2.9628343443E00	1.3100034852E00	?	1.6671909782E00	1.6638499349E00	?	2.8954375384E00	?	2.8536552343E00	2.8540931879E00	?	2.8496005945E00	2.7165198108E00	?	1.0590794014E00	2.9338238296E00	?	2.9341106190E00	2.8854556488E00	2.9332226154E00	2.8851126366E00	2.7906178064E00	
Target (LIBOR)	8.5208274879E-02	0.0000000000E00	1.3805245950E00	1.4058790436E00	1.5849600459E00	1.6277374110E00	?	1.7260957898E00	1.7260957898E00	1.6226883245E00	2.9717410320E00	2.9720214210E00	2.9630499356E00	2.9639144225E00	?	2.9658488490E00	2.9658488490E00	2.9639095175E00	1.3736217791E00	?	1.7222116150E00	1.7188996615E00	?	2.9001384895E00	?	2.8605282650E00	2.8609438085E00	?	2.8566915344E00	2.7301509847E00	?	1.1284041564E00	2.9364918274E00	?	2.9367630965E00	2.8907368467E00	2.9359231918E00	2.8904118008E00	2.8006386882E00	
Caplet Vola Analytic Single-Curve	1.3191611319E00	1.3805245950E00	0.0000000000E00	1.2701748724E-01	2.5146913295E-01	2.6334306287E-01	?	3.6456836635E-01	3.6456836635E-01	3.0121516904E-01	2.1006358441E00	2.1019660701E00	2.0793259873E00	2.0824193574E00	?	2.0872060849E00	2.0872060849E00	2.0824583165E00	3.4123404786E-01	?	6.4902308782E-01	6.6706689982E-01	?	1.9909664834E00	?	1.9330147257E00	1.9335971682E00	?	1.9286860636E00	1.7737127881E00	?	3.2433091392E-01	2.0524626313E00	?	2.0529456944E00	1.9788486463E00	2.0496383593E00	1.9771109482E00	1.7733586663E00	
Caplet Vola Monte-Carlo Single-Curve	1.3443760246E00	1.4058790436E00	1.2701748724E-01	0.0000000000E00	2.5700755556E-01	2.6945296039E-01	?	3.7281149190E-01	3.7281149190E-01	2.7475395873E-01	2.1612829341E00	2.1617383151E00	2.1368736210E00	2.1398370452E00	?	2.1456099218E00	2.1456099218E00	2.1393883875E00	3.0430128977E-01	?	6.2145957444E-01	6.5597398655E-01	?	2.0208706891E00	?	1.9561675482E00	1.9567371545E00	?	1.9057488200E00	1.7939653550E00	?	3.3397820135E-01	2.1083489776E00	?	2.1102739463E00	2.0306211812E00	2.1075777093E00	2.0301457631E00	1.7772369296E00	
Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	1.5299059997E00	1.5849600459E00	2.5146913295E-01	2.5700755556E-01	0.0000000000E00	1.2586257272E-01	?	3.0951543184E-01	3.0951543184E-01	2.8057339640E-01	2.1261177935E00	2.1273007535E00	2.1016558221E00	2.1049106530E00	?	2.1105640470E00	2.1105640470E00	2.1060811567E00	3.4584692168E-01	?	5.9299203295E-01	6.2314595034E-01	?	2.0095430415E00	?	1.9433583471E00	1.9439398261E00	?	1.8977090036E00	1.7780580712E00	?	5.7985012478E-01	2.0734500685E00	?	2.0742347337E00	1.9965011073E00	2.0710498094E00	1.9921026751E00	1.7289445568E00	
Caplet Vola Analytic Multi-Curve Ju	1.5729107665E00	1.6277374110E00	2.6334306287E-01	2.6945296039E-01	1.2586257272E-01	0.0000000000E00	?	2.4250083411E-01	2.4250083411E-01	3.6535705193E-01	2.0669240969E00	2.0675986381E00	2.0400860329E00	2.0432485530E00	?	2.0496361381E00	2.0496361381E00	2.0425955901E00	3.6863063086E-01	?	4.8070820587E-01	5.1274766455E-01	?	1.9458256017E00	?	1.8761553746E00	1.8767618794E00	?	1.8201300735E00	1.7044379395E00	?	6.0399208814E-01	2.0095796816E00	?	2.0110666245E00	1.9246397117E00	2.0083586787E00	1.9241051825E00	1.6340951449E00	
Caplet Vola Analytic Multi-Curve Ho	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	
Caplet Vola Analytic Multi-Curve Drift-Freeze	1.6724964259E00	1.7260957898E00	3.6456836635E-01	3.7281149190E-01	3.0951543184E-01	2.4250083411E-01	?	0.0000000000E00	0.0000000000E00	6.0056504952E-01	2.0907547033E00	2.0926290334E00	2.0608254705E00	2.0651666770E00	?	2.0718806857E00	2.0718806857E00	2.0652214804E00	4.4604962157E-01	?	3.3453794270E-01	3.5780695793E-01	?	1.9431322038E00	?	1.8651860321E00	1.8659600073E00	?	1.8631531836E00	1.6590312871E00	?	6.7223288904E-01	2.0232267726E00	?	2.0238968575E00	1.9214343836E00	2.0192780053E00	1.9189660327E00	1.6586531206E00	
Caplet Vola Analytic Multi-Curve Integrated-Expectation	1.6724964259E00	1.7260957898E00	3.6456836635E-01	3.7281149190E-01	3.0951543184E-01	2.4250083411E-01	?	0.0000000000E00	0.0000000000E00	6.0056504952E-01	2.0907547033E00	2.0926290334E00	2.0608254705E00	2.0651666770E00	?	2.0718806857E00	2.0718806857E00	2.0652214804E00	4.4604962157E-01	?	3.3453794270E-01	3.5780695793E-01	?	1.9431322038E00	?	1.8651860321E00	1.8659600073E00	?	1.8631531836E00	1.6590312871E00	?	6.7223288904E-01	2.0232267726E00	?	2.0238968575E00	1.9214343836E00	2.0192780053E00	1.9189660327E00	1.6586531206E00	
Caplet Vola Monte-Carlo Multi-Curve	1.5677835259E00	1.6226883245E00	3.0121516904E-01	2.7475395873E-01	2.8057339640E-01	3.6535705193E-01	?	6.0056504952E-01	6.0056504952E-01	0.0000000000E00	2.7741585979E00	2.7750957389E00	2.7431390457E00	2.7466613939E00	?	2.7540789733E00	2.7540789733E00	2.7419714917E00	4.5251739843E-01	?	8.1569633942E-01	8.5171606867E-01	?	2.4875513247E00	?	2.3374177993E00	2.3354551252E00	?	2.4124921955E00	2.0132795804E00	?	5.9988252719E-01	2.7074395337E00	?	2.7093284736E00	2.5984000225E00	2.7056644988E00	2.6074474349E00	2.1858207955E00	
Caplet Value Analytic Single-Curve	2.9711224410E00	2.9717410320E00	2.1006358441E00	2.1612829341E00	2.1261177935E00	2.0669240969E00	?	2.0907547033E00	2.0907547033E00	2.7741585979E00	0.0000000000E00	8.7954948932E-02	7.4017561122E-01	7.0963999150E-01	?	5.5856232743E-01	5.5856232743E-01	9.1635438783E-01	2.3292463628E00	?	2.3176856253E00	2.3242568448E00	?	3.4742683789E00	?	3.6207792721E00	3.4404831476E00	?	4.5676223848E00	4.8818629738E00	?	2.2811884600E00	1.3955681975E00	?	1.4094304081E00	1.6595423120E00	1.3741221709E00	1.6449323606E00	3.6306975411E00	
