Component	Factor	Correlation
34	0	0.9999999999999998
34	1	-0.0
34	2	0.0
34	3	0.0
34	4	0.0
34	5	0.0
34	6	0.0
34	7	0.0
34	8	0.0
34	9	0.0
34	10	0.0
34	11	0.0
34	12	0.0
34	13	0.0
34	14	0.0
34	15	0.0
35	0	0.9999999999999998
35	1	-0.0
35	2	0.0
35	3	0.0
35	4	0.0
35	5	0.0
35	6	0.0
35	7	0.0
35	8	0.0
35	9	0.0
35	10	0.0
35	11	0.0
35	12	0.0
35	13	0.0
35	14	0.0
35	15	0.0
36	0	0.9999999999999998
36	1	-0.0
36	2	0.0
36	3	0.0
36	4	0.0
36	5	0.0
36	6	0.0
36	7	0.0
36	8	0.0
36	9	0.0
36	10	0.0
36	11	0.0
36	12	0.0
36	13	0.0
36	14	0.0
36	15	0.0
37	0	0.9999999999999998
37	1	-0.0
37	2	0.0
37	3	0.0
37	4	0.0
37	5	0.0
37	6	0.0
37	7	0.0
37	8	0.0
37	9	0.0
37	10	0.0
37	11	0.0
37	12	0.0
37	13	0.0
37	14	0.0
37	15	0.0
38	0	0.9999999999999998
38	1	-0.0
38	2	0.0
38	3	0.0
38	4	0.0
38	5	0.0
38	6	0.0
38	7	0.0
38	8	0.0
38	9	0.0
38	10	0.0
38	11	0.0
38	12	0.0
38	13	0.0
38	14	0.0
38	15	0.0
39	0	0.9999999999999998
39	1	-0.0
39	2	0.0
39	3	0.0
39	4	0.0
39	5	0.0
39	6	0.0
39	7	0.0
39	8	0.0
39	9	0.0
39	10	0.0
39	11	0.0
39	12	0.0
39	13	0.0
39	14	0.0
39	15	0.0
40	0	0.0
40	1	0.0
40	2	0.0
40	3	0.0
40	4	0.0
40	5	0.0
40	6	0.0
40	7	0.0
40	8	0.6575694144102203
40	9	0.5037935412285479
40	10	0.35591341962187883
40	11	0.24428043289937706
40	12	0.17016902144232676
40	13	0.11645595320377122
40	14	0.28916455988820816
40	15	0.03621620208655399
41	0	0.0
41	1	0.0
41	2	0.0
41	3	0.0
41	4	0.0
41	5	0.0
41	6	0.0
41	7	0.0
41	8	0.6618290300568997
41	9	0.5131627687047823
41	10	0.35309406210673444
41	11	0.24175637922193446
41	12	0.16488141594502212
41	13	0.11283887120307251
41	14	0.2727525193774839
41	15	0.034818316939093215
42	0	0.0
42	1	0.0
42	2	0.0
42	3	0.0
42	4	0.0
42	5	0.0
42	6	0.0
42	7	0.0
42	8	0.6796707359624301
42	9	0.5266070763960975
42	10	0.34621291102127383
42	11	0.23151872822565536
42	12	0.15166208315274382
42	13	0.1018311344001397
42	14	0.23029294336961786
42	15	0.02936953052915414
43	0	0.0
43	1	0.0
43	2	0.0
43	3	0.0
43	4	0.0
43	5	0.0
43	6	0.0
43	7	0.0
43	8	0.7075199316713192
43	9	0.5414757551644508
43	10	0.33315592235887465
43	11	0.21210260722441673
43	12	0.12963006055768694
43	13	0.08295058049133494
43	14	0.16173510633127752
43	15	0.01990407593139862
44	0	0.0
44	1	0.0
44	2	0.0
44	3	0.0
44	4	0.0
44	5	0.0
44	6	0.0
44	7	0.0
44	8	0.7396662915810652
44	9	0.553019651003399
44	10	0.31063868697749647
44	11	0.18147399797910166
44	12	0.09781999007477742
44	13	0.05600131458399599
44	14	0.0698604748602671
44	15	0.006960838462795328
45	0	0.0
45	1	0.0
45	2	0.0
45	3	0.0
45	4	0.0
45	5	0.0
45	6	0.0
45	7	0.0
45	8	0.7688684586051864
45	9	0.5554750776240995
45	10	0.2757073184911523
45	11	0.13854909832028936
45	12	0.056474221082196095
45	13	0.022131052348376177
45	14	-0.0365520013226553
45	15	-0.007948802429371604
46	0	0.0
46	1	0.0
46	2	0.0
46	3	0.0
46	4	0.0
46	5	0.0
46	6	0.0
46	7	0.0
46	8	0.7893418193836897
46	9	0.5448407154878285
46	10	0.2278127007712695
46	11	0.08478405587182282
46	12	0.008092478330156128
46	13	-0.015520377726754379
46	14	-0.14211864514020187
46	15	-0.02229449549081778
47	0	0.0
47	1	0.0
47	2	0.0
47	3	0.0
47	4	0.0
47	5	0.0
47	6	0.0
47	7	0.0
47	8	0.8003007322673268
47	9	0.521408108170114
47	10	0.16957689680160787
47	11	0.024169123382035067
47	12	-0.04303613726087766
47	13	-0.05255692996792073
47	14	-0.22932667136323676
47	15	-0.033268453772195235
48	0	0.0
48	1	0.0
48	2	0.0
48	3	0.0
48	4	0.0
48	5	0.0
48	6	0.0
48	7	0.0
48	8	0.8060956734407203
48	9	0.48907649065031855
48	10	0.10501875720158442
48	11	-0.038763149771443246
48	12	-0.09264851774625532
48	13	-0.08499849930940018
48	14	-0.2849020960892606
48	15	-0.03879089232628703
49	0	0.0
49	1	0.0
49	2	0.0
49	3	0.0
49	4	0.0
49	5	0.0
49	6	0.0
49	7	0.0
49	8	0.8125809328997955
49	9	0.45205953839674173
49	10	0.037103244245203525
49	11	-0.10074598218195296
49	12	-0.13766415641092541
49	13	-0.11014466474237367
49	14	-0.3021739915299982
49	15	-0.03788943499427603
50	0	0.0
50	1	0.0
50	2	0.0
50	3	0.0
50	4	0.0
50	5	0.0
50	6	0.0
50	7	0.0
50	8	0.8232792647865501
50	9	0.4122972157247384
50	10	-0.03295050103343966
50	11	-0.15964327081648214
50	12	-0.17562322720398693
50	13	-0.12604883626363594
50	14	-0.2792665971609326
50	15	-0.030477685213950417
51	0	0.0
51	1	0.0
51	2	0.0
51	3	0.0
51	4	0.0
51	5	0.0
51	6	0.0
51	7	0.0
51	8	0.8375577913308199
51	9	0.36907200284283886
51	10	-0.10448083614825467
51	11	-0.21294327533842272
51	12	-0.2033375231545637
51	13	-0.13063593952398816
51	14	-0.21751629543165224
51	15	-0.0172186953124673
52	0	0.0
52	1	0.0
52	2	0.0
52	3	0.0
52	4	0.0
52	5	0.0
52	6	0.0
52	7	0.0
52	8	0.8509554741748543
52	9	0.3203377291830731
52	10	-0.17562490069585188
52	11	-0.2564688725737983
52	12	-0.21625721632279712
52	13	-0.12163578437952248
52	14	-0.12278292490030789
52	15	1.938803668989423E-4
53	0	0.0
53	1	0.0
53	2	0.0
53	3	0.0
53	4	0.0
53	5	0.0
53	6	0.0
53	7	0.0
53	8	0.8578826095569051
53	9	0.26490113009443533
53	10	-0.24257121615810584
53	11	-0.2847876468910566
53	12	-0.20963251995596852
53	13	-0.09776033529343266
53	14	-0.008154443474699973
53	15	0.01872563046209675
54	0	0.0
54	1	0.0
54	2	0.0
54	3	0.0
54	4	0.0
54	5	0.0
54	6	0.0
54	7	0.0
54	8	0.8559450773682369
54	9	0.20399830977808306
54	10	-0.3009755418081019
54	11	-0.29360478550430036
54	12	-0.18103676295853666
54	13	-0.06022634878848578
54	14	0.10660408084563938
54	15	0.034448724435322445
55	0	0.0
55	1	0.0
55	2	0.0
55	3	0.0
55	4	0.0
55	5	0.0
55	6	0.0
55	7	0.0
55	8	0.848236150879158
55	9	0.14062044026378787
55	10	-0.3484612293600789
55	11	-0.28187111159617084
55	12	-0.13174202227471626
55	13	-0.012842824481503565
55	14	0.20100432959703426
55	15	0.04383073250223962
56	0	0.0
56	1	0.0
56	2	0.0
56	3	0.0
56	4	0.0
56	5	0.0
56	6	0.0
56	7	0.0
56	8	0.8408770991707506
56	9	0.07723308765362248
56	10	-0.3852846841077749
56	11	-0.2510814698006091
56	12	-0.06544406315120962
56	13	0.039459138224302685
56	14	0.2600590481927351
56	15	0.04476499121360638
57	0	0.0
57	1	0.0
57	2	0.0
57	3	0.0
57	4	0.0
57	5	0.0
57	6	0.0
57	7	0.0
57	8	0.838327993927153
57	9	0.01446381848444189
57	10	-0.4123708920348546
57	11	-0.2028711870146721
57	12	0.013498724895770465
57	13	0.09157666683530706
57	14	0.2754598697240062
57	15	0.03665869779081583
58	0	0.0
58	1	0.0
58	2	0.0
58	3	0.0
58	4	0.0
58	5	0.0
58	6	0.0
58	7	0.0
58	8	0.8402514042646936
58	9	-0.048155470885521495
58	10	-0.4288004689910415
58	11	-0.137956437701156
58	12	0.09964202660059042
58	13	0.1374925026006662
58	14	0.24395197789047116
58	15	0.020285908698722165
59	0	0.0
59	1	0.0
59	2	0.0
59	3	0.0
59	4	0.0
59	5	0.0
59	6	0.0
59	7	0.0
59	8	0.8413705728404057
59	9	-0.11037925270599108
59	10	-0.43102094956710374
59	11	-0.05770739541928098
59	12	0.18413940766054293
59	13	0.16914440790091737
59	14	0.1681737329669349
59	15	-0.001794614361981482
60	0	0.0
60	1	0.0
60	2	0.0
60	3	0.0
60	4	0.0
60	5	0.0
60	6	0.0
60	7	0.0
60	8	0.835099924909793
60	9	-0.1701784315281283
60	10	-0.41510843491163635
60	11	0.03307543717627725
60	12	0.25385671216458994
60	13	0.17750732124043214
60	14	0.060623242867867945
60	15	-0.024721702981575396
61	0	0.0
61	1	0.0
61	2	0.0
61	3	0.0
61	4	0.0
61	5	0.0
61	6	0.0
61	7	0.0
61	8	0.8196982234412911
61	9	-0.22503887122744073
61	10	-0.3807975690538006
61	11	0.12589194104152646
61	12	0.29525158574319166
61	13	0.15664866795696644
61	14	-0.05569106547872289
61	15	-0.04222511902490187
62	0	0.0
62	1	0.0
62	2	0.0
62	3	0.0
62	4	0.0
62	5	0.0
62	6	0.0
62	7	0.0
62	8	0.8006899984071535
62	9	-0.27459838907775286
62	10	-0.33243984670846977
62	11	0.21236903193680176
62	12	0.3000770977028281
62	13	0.10675831687088934
62	14	-0.15500721163954076
62	15	-0.04902606770083282
63	0	0.0
63	1	0.0
63	2	0.0
63	3	0.0
63	4	0.0
63	5	0.0
63	6	0.0
63	7	0.0
63	8	0.7859238542207272
63	9	-0.3210775155492729
63	10	-0.2751172303412032
63	11	0.2873748606707585
63	12	0.26592526332521
63	13	0.03280401482371838
63	14	-0.21763625145880694
63	15	-0.04244097533294687
64	0	0.0
64	1	0.0
64	2	0.0
64	3	0.0
64	4	0.0
64	5	0.0
64	6	0.0
64	7	0.0
64	8	0.7786126211812127
64	9	-0.36656417783231593
64	10	-0.21086996015511794
64	11	0.34710894524309954
64	12	0.19261861665340485
64	13	-0.05728880038463346
64	14	-0.23142326444642305
64	15	-0.02239786252792441
65	0	0.0
65	1	0.0
65	2	0.0
65	3	0.0
65	4	0.0
65	5	0.0
65	6	0.0
65	7	0.0
65	8	0.7739686652003445
65	9	-0.409575473464282
65	10	-0.1391060270428535
65	11	0.3848753302925493
65	12	0.08218684427474557
65	13	-0.15023419453850104
65	14	-0.19065792620425603
65	15	0.008092885275251078
66	0	0.0
66	1	0.0
66	2	0.0
66	3	0.0
66	4	0.0
66	5	0.0
66	6	0.0
66	7	0.0
66	8	0.7621365932921594
66	9	-0.4444326057976322
66	10	-0.06055279123286794
66	11	0.39103723944568963
66	12	-0.05463892708865672
66	13	-0.22390262703597344
66	14	-0.1011321458985999
66	15	0.0412940580287896
67	0	0.0
67	1	0.0
67	2	0.0
67	3	0.0
67	4	0.0
67	5	0.0
67	6	0.0
67	7	0.0
67	8	0.7385199228835366
67	9	-0.4667510283334267
67	10	0.01991715224004111
67	11	0.36072955089196806
67	12	-0.1946271390831539
67	13	-0.2527271564469301
67	14	0.0130421337470545
67	15	0.06548635802660144
68	0	0.0
68	1	0.0
68	2	0.0
68	3	0.0
68	4	0.0
68	5	0.0
68	6	0.0
68	7	0.0
68	8	0.7109443538714844
68	9	-0.47998485151225795
68	10	0.09687376517262794
68	11	0.29967776176024763
68	12	-0.31228848760868083
68	13	-0.2209524411058704
68	14	0.1168952933458124
68	15	0.07051801482384551
69	0	0.0
69	1	0.0
69	2	0.0
69	3	0.0
69	4	0.0
69	5	0.0
69	6	0.0
69	7	0.0
69	8	0.6914064585979516
69	9	-0.4922227669223227
69	10	0.16943730221751782
69	11	0.21702524616725033
69	12	-0.3908036418039808
69	13	-0.12562519147108642
69	14	0.18067348601850455
69	15	0.05208470165207344
70	0	0.0
70	1	0.0
70	2	0.0
70	3	0.0
70	4	0.0
70	5	0.0
70	6	0.0
70	7	0.0
70	8	0.6822100279423788
70	9	-0.5061141171684308
70	10	0.23880695171008118
70	11	0.1166264244803232
70	12	-0.4161920198923265
70	13	0.028144909960195273
70	14	0.1834463286322394
70	15	0.012124612908591648
71	0	0.0
71	1	0.0
71	2	0.0
71	3	0.0
71	4	0.0
71	5	0.0
71	6	0.0
71	7	0.0
71	8	0.6702524951227855
71	9	-0.5126028145235733
71	10	0.3003021789205838
71	11	0.0013462241018116594
71	12	-0.3698653388667247
71	13	0.21598619410184822
71	14	0.1139525292342678
71	15	-0.03716385991692184
72	0	0.0
72	1	0.0
72	2	0.0
72	3	0.0
72	4	0.0
72	5	0.0
72	6	0.0
72	7	0.0
72	8	0.6408048830801335
72	9	-0.5003140545346368
72	10	0.343509872444904
72	11	-0.11532544318787268
72	12	-0.24708191174052416
72	13	0.3767515179861057
72	14	-0.010377235068605972
72	15	-0.06824290380925335
73	0	0.0
73	1	0.0
73	2	0.0
73	3	0.0
73	4	0.0
73	5	0.0
73	6	0.0
73	7	0.0
73	8	0.6040977728583414
73	9	-0.4773404487639174
73	10	0.36925907603472374
73	11	-0.21681716780419616
73	12	-0.07817601255869405
73	13	0.4429611501007851
73	14	-0.13757006459832608
73	15	-0.05097484871020515
74	0	0.0
74	1	0.0
74	2	0.0
74	3	0.0
74	4	0.0
74	5	0.0
74	6	0.0
74	7	0.0
74	8	0.5839012171405954
74	9	-0.46333304498892125
74	10	0.39163553198232504
74	11	-0.30168326496942555
74	12	0.101247178820175
74	13	0.3774304180291927
74	14	-0.21524327818443967
74	15	0.030924024528091464
75	0	0.0
75	1	0.0
75	2	0.0
75	3	0.0
75	4	0.0
75	5	0.0
75	6	0.0
75	7	0.0
75	8	0.5759194037355214
75	9	-0.45549207562128563
75	10	0.40949939780238137
75	11	-0.3654015292324516
75	12	0.2641779828836333
75	13	0.14934275880527537
75	14	-0.1962405385181877
75	15	0.17038826214051012
76	0	0.0
76	1	0.0
76	2	0.0
76	3	0.0
76	4	0.0
76	5	0.0
76	6	0.0
76	7	0.0
76	8	0.5365898734671068
76	9	-0.4192393946563532
76	10	0.39043499300301004
76	11	-0.3727680582385357
76	12	0.3510124449648914
76	13	-0.2020539986956481
76	14	-0.05411435094155369
76	15	0.27919564962510107
77	0	0.0
77	1	0.0
77	2	0.0
77	3	0.0
77	4	0.0
77	5	0.0
77	6	0.0
77	7	0.0
77	8	0.481538210385502
77	9	-0.36681936955071776
77	10	0.34391659090415
77	11	-0.32896714620938744
77	12	0.33699720846574405
77	13	-0.4850189967782681
77	14	0.1285274199149547
77	15	0.20429550620942447
78	0	0.0
78	1	0.0
78	2	0.0
78	3	0.0
78	4	0.0
78	5	0.0
78	6	0.0
78	7	0.0
78	8	0.4749111523892495
78	9	-0.3454385113655987
78	10	0.3152749059666792
78	11	-0.28177983966090386
78	12	0.2731802166674148
78	13	-0.5436451471694954
78	14	0.23767953876011472
78	15	-0.2228552172725432
79	0	0.0
79	1	0.0
79	2	0.0
79	3	0.0
79	4	0.0
79	5	0.0
79	6	0.0
79	7	0.0
79	8	0.34511113283508127
79	9	-0.2332556113226853
79	10	0.19961709835859273
79	11	-0.15264711520745813
79	12	0.11600870493032185
79	13	-0.1015821272229937
79	14	0.08700115208941944
79	15	-0.8555675598021809
