Component	Factor	Correlation
34	0	0.9999999999999998
34	1	-0.0
34	2	0.0
34	3	0.0
34	4	0.0
34	5	0.0
34	6	0.0
34	7	0.0
34	8	0.0
34	9	0.0
34	10	0.0
34	11	0.0
34	12	0.0
34	13	0.0
34	14	0.0
34	15	0.0
35	0	0.9999999999999998
35	1	-0.0
35	2	0.0
35	3	0.0
35	4	0.0
35	5	0.0
35	6	0.0
35	7	0.0
35	8	0.0
35	9	0.0
35	10	0.0
35	11	0.0
35	12	0.0
35	13	0.0
35	14	0.0
35	15	0.0
36	0	0.9999999999999998
36	1	-0.0
36	2	0.0
36	3	0.0
36	4	0.0
36	5	0.0
36	6	0.0
36	7	0.0
36	8	0.0
36	9	0.0
36	10	0.0
36	11	0.0
36	12	0.0
36	13	0.0
36	14	0.0
36	15	0.0
37	0	0.9999999999999998
37	1	-0.0
37	2	0.0
37	3	0.0
37	4	0.0
37	5	0.0
37	6	0.0
37	7	0.0
37	8	0.0
37	9	0.0
37	10	0.0
37	11	0.0
37	12	0.0
37	13	0.0
37	14	0.0
37	15	0.0
38	0	0.9999999999999998
38	1	-0.0
38	2	0.0
38	3	0.0
38	4	0.0
38	5	0.0
38	6	0.0
38	7	0.0
38	8	0.0
38	9	0.0
38	10	0.0
38	11	0.0
38	12	0.0
38	13	0.0
38	14	0.0
38	15	0.0
39	0	0.9999999999999998
39	1	-0.0
39	2	0.0
39	3	0.0
39	4	0.0
39	5	0.0
39	6	0.0
39	7	0.0
39	8	0.0
39	9	0.0
39	10	0.0
39	11	0.0
39	12	0.0
39	13	0.0
39	14	0.0
39	15	0.0
40	0	0.0
40	1	0.0
40	2	0.0
40	3	0.0
40	4	0.0
40	5	0.0
40	6	0.0
40	7	0.0
40	8	1.5440133545564998
40	9	1.558765762004626
40	10	1.7747968224148438
40	11	0.19070389064796012
40	12	5.704307382362795E-4
40	13	3.524672722052481E-15
40	14	2.9731296748536236E-15
40	15	1.4741613654401122E-15
41	0	0.0
41	1	0.0
41	2	0.0
41	3	0.0
41	4	0.0
41	5	0.0
41	6	0.0
41	7	0.0
41	8	0.07153625916410182
41	9	0.13335192625668535
41	10	0.34926700375400327
41	11	0.3240573246583911
41	12	0.009961817724914165
41	13	0.1702465370568652
41	14	0.27468288412084996
41	15	0.803470864307592
42	0	0.0
42	1	0.0
42	2	0.0
42	3	0.0
42	4	0.0
42	5	0.0
42	6	0.0
42	7	0.0
42	8	0.07153625916410472
42	9	0.13335192625668607
42	10	0.3492670037540011
42	11	0.3240573246583915
42	12	0.009961817724901867
42	13	0.15980433108690298
42	14	0.6381864959421453
42	15	-0.5631878657809927
43	0	0.0
43	1	0.0
43	2	0.0
43	3	0.0
43	4	0.0
43	5	0.0
43	6	0.0
43	7	0.0
43	8	0.07153625916410504
43	9	0.1333519262566825
43	10	0.3492670037540063
43	11	0.32405732465839565
43	12	0.009961817724913917
43	13	-0.8324877568305535
43	14	-0.2321557821513487
43	15	-0.05538797289065077
44	0	0.0
44	1	0.0
44	2	0.0
44	3	0.0
44	4	0.0
44	5	0.0
44	6	0.0
44	7	0.0
44	8	0.0747188145653862
44	9	0.14474627111083646
44	10	0.42674246910432306
44	11	-0.5136720528356093
44	12	-0.7262902332730736
44	13	-6.527877739782901E-15
44	14	-3.1595653894457193E-15
44	15	4.66071262471354E-15
45	0	0.0
45	1	0.0
45	2	0.0
45	3	0.0
45	4	0.0
45	5	0.0
45	6	0.0
45	7	0.0
45	8	0.10574949694764206
45	9	0.20505700262076865
45	10	0.6062250031814469
45	11	-0.7610909448171482
45	12	-6.991469816249741E-4
45	13	-3.2180556980434542E-15
45	14	-2.235883479978716E-15
45	15	-1.3220840896950404E-15
46	0	0.0
46	1	0.0
46	2	0.0
46	3	0.0
46	4	0.0
46	5	0.0
46	6	0.0
46	7	0.0
46	8	0.07048058531480614
46	9	0.13680778142065658
46	10	0.4056400087059647
46	11	-0.5314187718630222
46	12	0.7275756938525797
46	13	1.1976975353040203E-15
46	14	7.820461601984724E-16
46	15	-6.7778118062572905E-15
47	0	0.0
47	1	0.0
47	2	0.0
47	3	0.0
47	4	0.0
47	5	0.0
47	6	0.0
47	7	0.0
47	8	0.07153625916410397
47	9	0.13335192625668565
47	10	0.34926700375400344
47	11	0.3240573246583912
47	12	0.009961817724906674
47	13	0.5024368886867789
47	14	-0.6807135979116551
47	15	-0.18489502563595514
48	0	0.0
48	1	0.0
48	2	0.0
48	3	0.0
48	4	0.0
48	5	0.0
48	6	0.0
48	7	0.0
48	8	0.13329250925416636
48	9	0.9228308429437856
48	10	-0.36084034780866575
48	11	-0.020262832729226424
48	12	-5.737159338973284E-5
48	13	-8.872913230043737E-17
48	14	-8.712384633154174E-16
48	15	-6.110046755130746E-16
49	0	0.0
49	1	0.0
49	2	0.0
49	3	0.0
49	4	0.0
49	5	0.0
49	6	0.0
49	7	0.0
49	8	0.13329250925416639
49	9	0.9228308429437854
49	10	-0.3608403478086661
49	11	-0.02026283272922666
49	12	-5.737159338967949E-5
49	13	-2.873632871156623E-16
49	14	-1.7736324012947206E-16
49	15	-5.141286280360255E-16
50	0	0.0
50	1	0.0
50	2	0.0
50	3	0.0
50	4	0.0
50	5	0.0
50	6	0.0
50	7	0.0
50	8	0.13329250925416633
50	9	0.9228308429437853
50	10	-0.36084034780866603
50	11	-0.020262832729226667
50	12	-5.737159338984373E-5
50	13	-2.842954847980556E-16
50	14	-2.551587423290155E-16
50	15	-1.490360319118266E-17
51	0	0.0
51	1	0.0
51	2	0.0
51	3	0.0
51	4	0.0
51	5	0.0
51	6	0.0
51	7	0.0
51	8	0.1332925092541663
51	9	0.9228308429437854
51	10	-0.36084034780866603
51	11	-0.020262832729226667
51	12	-5.737159338983776E-5
51	13	-3.4993887756255734E-16
51	14	1.4976378194511132E-16
51	15	-1.1875047072786677E-16
52	0	0.0
52	1	0.0
52	2	0.0
52	3	0.0
52	4	0.0
52	5	0.0
52	6	0.0
52	7	0.0
52	8	0.1332925092541663
52	9	0.922830842943785
52	10	-0.36084034780866603
52	11	-0.020262832729226667
52	12	-5.7371593389849705E-5
52	13	-3.308961859852146E-16
52	14	3.966888929197203E-17
52	15	-1.1991681974349612E-16
53	0	0.0
53	1	0.0
53	2	0.0
53	3	0.0
53	4	0.0
53	5	0.0
53	6	0.0
53	7	0.0
53	8	0.13329250925416627
53	9	0.922830842943785
53	10	-0.36084034780866603
53	11	-0.020262832729226694
53	12	-5.73715933898398E-5
53	13	-3.7587409542440227E-16
53	14	6.171352449328903E-17
53	15	-1.1690246512114573E-16
54	0	0.0
54	1	0.0
54	2	0.0
54	3	0.0
54	4	0.0
54	5	0.0
54	6	0.0
54	7	0.0
54	8	0.13329250925416655
54	9	0.9228308429437853
54	10	-0.3608403478086661
54	11	-0.020262832729226632
54	12	-5.737159338970145E-5
54	13	-5.859127442720736E-16
54	14	-3.4949507114303407E-16
54	15	8.374863139048045E-17
55	0	0.0
55	1	0.0
55	2	0.0
55	3	0.0
55	4	0.0
55	5	0.0
55	6	0.0
55	7	0.0
55	8	0.13329250925416616
55	9	0.9228308429437856
55	10	-0.3608403478086663
55	11	-0.020262832729226705
55	12	-5.737159338975751E-5
55	13	-3.5221184985579294E-16
55	14	-1.2869783002267889E-16
55	15	-1.0544804310202101E-16
56	0	0.0
56	1	0.0
56	2	0.0
56	3	0.0
56	4	0.0
56	5	0.0
56	6	0.0
56	7	0.0
56	8	0.13329250925416639
56	9	0.922830842943785
56	10	-0.3608403478086663
56	11	-0.020262832729226785
56	12	-5.737159338971456E-5
56	13	-9.74191870822929E-16
56	14	-1.040899365524409E-15
56	15	2.7509384562103987E-16
57	0	0.0
57	1	0.0
57	2	0.0
57	3	0.0
57	4	0.0
57	5	0.0
57	6	0.0
57	7	0.0
57	8	0.13329250925416652
57	9	0.9228308429437858
57	10	-0.3608403478086662
57	11	-0.020262832729226698
57	12	-5.737159338967998E-5
57	13	-1.3598855575151827E-15
57	14	-1.1870264383043576E-15
57	15	3.0307115308433294E-16
58	0	0.0
58	1	0.0
58	2	0.0
58	3	0.0
58	4	0.0
58	5	0.0
58	6	0.0
58	7	0.0
58	8	0.1332925092540403
58	9	0.9228308429438024
58	10	-0.36084034780864793
58	11	-0.020262832729225192
58	12	-5.7371593389818866E-5
58	13	-1.4345928245555826E-15
58	14	-8.240065412330396E-16
58	15	3.6735819380760987E-16
59	0	0.0
59	1	0.0
59	2	0.0
59	3	0.0
59	4	0.0
59	5	0.0
59	6	0.0
59	7	0.0
59	8	0.9749732760434172
59	9	-0.18755709231668538
59	10	-0.11896609209028347
59	11	-0.009824267783727938
59	12	-2.8603430983278895E-5
59	13	1.5126949378150268E-16
59	14	1.018749859324694E-16
59	15	-1.2729389866943416E-16
60	0	0.0
60	1	0.0
60	2	0.0
60	3	0.0
60	4	0.0
60	5	0.0
60	6	0.0
60	7	0.0
60	8	-0.974973276043417
60	9	0.18755709231668535
60	10	0.11896609209028348
60	11	0.00982426778372796
60	12	2.8603430983226945E-5
60	13	-4.596615582251309E-17
60	14	6.623988731078498E-17
60	15	1.080116524476706E-17
61	0	0.0
61	1	0.0
61	2	0.0
61	3	0.0
61	4	0.0
61	5	0.0
61	6	0.0
61	7	0.0
61	8	0.9749732760434177
61	9	-0.1875570923166854
61	10	-0.11896609209028351
61	11	-0.009824267783727967
61	12	-2.8603430983272322E-5
61	13	-2.452505328186556E-17
61	14	-2.428502740374915E-16
61	15	2.035502779745214E-16
62	0	0.0
62	1	0.0
62	2	0.0
62	3	0.0
62	4	0.0
62	5	0.0
62	6	0.0
62	7	0.0
62	8	-0.9749732760434173
62	9	0.18755709231668544
62	10	0.11896609209028351
62	11	0.009824267783727967
62	12	2.8603430983277495E-5
62	13	5.034003713265439E-17
62	14	2.7427033450382237E-16
62	15	-2.338890593929894E-16
63	0	0.0
63	1	0.0
63	2	0.0
63	3	0.0
63	4	0.0
63	5	0.0
63	6	0.0
63	7	0.0
63	8	0.9749732760434177
63	9	-0.18755709231668552
63	10	-0.11896609209028348
63	11	-0.009824267783727948
63	12	-2.860343098327571E-5
63	13	-1.4311889498284489E-16
63	14	-2.517955638995152E-16
63	15	1.6957165516193821E-16
64	0	0.0
64	1	0.0
64	2	0.0
64	3	0.0
64	4	0.0
64	5	0.0
64	6	0.0
64	7	0.0
64	8	-0.9749732760434172
64	9	0.18755709231668552
64	10	0.11896609209028364
64	11	0.00982426778372804
64	12	2.860343098327759E-5
64	13	-1.3008045975396104E-16
64	14	3.7586434410593573E-16
64	15	-3.9313891069650094E-16
65	0	0.0
65	1	0.0
65	2	0.0
65	3	0.0
65	4	0.0
65	5	0.0
65	6	0.0
65	7	0.0
65	8	0.974973276043417
65	9	-0.1875570923166854
65	10	-0.11896609209028369
65	11	-0.009824267783728049
65	12	-2.8603430983240087E-5
65	13	6.867225697766411E-17
65	14	-4.695578899668815E-16
65	15	3.4911511746232847E-16
66	0	0.0
66	1	0.0
66	2	0.0
66	3	0.0
66	4	0.0
66	5	0.0
66	6	0.0
66	7	0.0
66	8	-0.974973276043417
66	9	0.18755709231668544
66	10	0.11896609209028369
66	11	0.009824267783728049
66	12	2.8603430983240196E-5
66	13	3.713085144913196E-17
66	14	4.552071657963106E-16
66	15	-3.650348546240851E-16
67	0	0.0
67	1	0.0
67	2	0.0
67	3	0.0
67	4	0.0
67	5	0.0
67	6	0.0
67	7	0.0
67	8	0.974973276043417
67	9	-0.18755709231668533
67	10	-0.11896609209028364
67	11	-0.00982426778372802
67	12	-2.8603430983284827E-5
67	13	1.5296305220176008E-16
67	14	-3.6384407959429033E-16
67	15	3.718640909337898E-16
68	0	0.0
68	1	0.0
68	2	0.0
68	3	0.0
68	4	0.0
68	5	0.0
68	6	0.0
68	7	0.0
68	8	-0.9749732760434173
68	9	0.18755709231668544
68	10	0.11896609209028347
68	11	0.009824267783727917
68	12	2.860343098327826E-5
68	13	2.4861847225785497E-16
68	14	3.0299306731217006E-16
68	15	-1.488666989873642E-16
69	0	0.0
69	1	0.0
69	2	0.0
69	3	0.0
69	4	0.0
69	5	0.0
69	6	0.0
69	7	0.0
69	8	0.9749732760434172
69	9	-0.1875570923166854
69	10	-0.11896609209028347
69	11	-0.009824267783727917
69	12	-2.8603430983283496E-5
69	13	-2.3174050660489595E-16
69	14	-3.2478607127530194E-16
69	15	1.9826123941110384E-16
70	0	0.0
70	1	0.0
70	2	0.0
70	3	0.0
70	4	0.0
70	5	0.0
70	6	0.0
70	7	0.0
70	8	0.9749732760434173
70	9	-0.18755709231668552
70	10	-0.11896609209028343
70	11	-0.00982426778372791
70	12	-2.860343098327206E-5
70	13	-3.1259021038013795E-16
70	14	-3.3798330713607925E-16
70	15	1.8021427644758695E-16
71	0	0.0
71	1	0.0
71	2	0.0
71	3	0.0
71	4	0.0
71	5	0.0
71	6	0.0
71	7	0.0
71	8	0.9749732760434173
71	9	-0.1875570923166856
71	10	-0.11896609209028337
71	11	-0.009824267783727901
71	12	-2.8603430983232874E-5
71	13	-3.24966881189845E-16
71	14	-1.8181449577377347E-16
71	15	-9.916668226672621E-18
72	0	0.0
72	1	0.0
72	2	0.0
72	3	0.0
72	4	0.0
72	5	0.0
72	6	0.0
72	7	0.0
72	8	0.9749732760434172
72	9	-0.18755709231668546
72	10	-0.11896609209028336
72	11	-0.009824267783727842
72	12	-2.860343098326977E-5
72	13	-2.238355413869817E-16
72	14	-4.778586934533425E-17
72	15	-1.6104449784625936E-16
73	0	0.0
73	1	0.0
73	2	0.0
73	3	0.0
73	4	0.0
73	5	0.0
73	6	0.0
73	7	0.0
73	8	0.9749732760434173
73	9	-0.1875570923166854
73	10	-0.11896609209028336
73	11	-0.009824267783727815
73	12	-2.860343098326211E-5
73	13	-2.349332130410199E-16
73	14	-9.082653410987691E-17
73	15	-1.0907822282242642E-16
74	0	0.0
74	1	0.0
74	2	0.0
74	3	0.0
74	4	0.0
74	5	0.0
74	6	0.0
74	7	0.0
74	8	0.9749732760434173
74	9	-0.1875570923166854
74	10	-0.11896609209028336
74	11	-0.009824267783727815
74	12	-2.860343098326632E-5
74	13	-2.561463137776743E-16
74	14	-9.869621977241019E-17
74	15	-7.079227177304477E-17
75	0	0.0
75	1	0.0
75	2	0.0
75	3	0.0
75	4	0.0
75	5	0.0
75	6	0.0
75	7	0.0
75	8	0.9749732760434171
75	9	-0.1875570923166856
75	10	-0.11896609209028326
75	11	-0.009824267783727787
75	12	-2.8603430983211105E-5
75	13	-3.514196651064076E-16
75	14	-2.5136334158153227E-18
75	15	-2.9716142424971067E-16
76	0	0.0
76	1	0.0
76	2	0.0
76	3	0.0
76	4	0.0
76	5	0.0
76	6	0.0
76	7	0.0
76	8	0.974973276043417
76	9	-0.18755709231668558
76	10	-0.11896609209028326
76	11	-0.009824267783727787
76	12	-2.86034309832177E-5
76	13	-3.5854014591234394E-16
76	14	3.844724576923936E-17
76	15	-3.088510857336452E-16
77	0	0.0
77	1	0.0
77	2	0.0
77	3	0.0
77	4	0.0
77	5	0.0
77	6	0.0
77	7	0.0
77	8	0.9749732760434171
77	9	-0.18755709231668555
77	10	-0.11896609209028326
77	11	-0.009824267783727763
77	12	-2.860343098322684E-5
77	13	-3.7679969817359515E-16
77	14	-4.434928190896156E-17
77	15	-2.857987334546581E-16
78	0	0.0
78	1	0.0
78	2	0.0
78	3	0.0
78	4	0.0
78	5	0.0
78	6	0.0
78	7	0.0
78	8	0.9749732760434172
78	9	-0.18755709231668552
78	10	-0.11896609209028326
78	11	-0.009824267783727763
78	12	-2.8603430983225396E-5
78	13	-3.7802120210665966E-16
78	14	-4.165567478297391E-17
78	15	-2.9066950641675167E-16
79	0	0.0
79	1	0.0
79	2	0.0
79	3	0.0
79	4	0.0
79	5	0.0
79	6	0.0
79	7	0.0
79	8	0.9749732760434175
79	9	-0.1875570923166856
79	10	-0.11896609209028322
79	11	-0.009824267783727771
79	12	-2.8603430983271942E-5
79	13	-4.057524911494979E-16
79	14	7.685157831600052E-17
79	15	-4.905666578858572E-16
