Component	Factor	Correlation
34	0	0.9999999999999998
34	1	-0.0
34	2	0.0
34	3	0.0
34	4	0.0
34	5	0.0
34	6	0.0
34	7	0.0
34	8	0.0
34	9	0.0
34	10	0.0
34	11	0.0
34	12	0.0
34	13	0.0
34	14	0.0
34	15	0.0
35	0	0.9999999999999998
35	1	-0.0
35	2	0.0
35	3	0.0
35	4	0.0
35	5	0.0
35	6	0.0
35	7	0.0
35	8	0.0
35	9	0.0
35	10	0.0
35	11	0.0
35	12	0.0
35	13	0.0
35	14	0.0
35	15	0.0
36	0	0.9999999999999998
36	1	-0.0
36	2	0.0
36	3	0.0
36	4	0.0
36	5	0.0
36	6	0.0
36	7	0.0
36	8	0.0
36	9	0.0
36	10	0.0
36	11	0.0
36	12	0.0
36	13	0.0
36	14	0.0
36	15	0.0
37	0	0.9999999999999998
37	1	-0.0
37	2	0.0
37	3	0.0
37	4	0.0
37	5	0.0
37	6	0.0
37	7	0.0
37	8	0.0
37	9	0.0
37	10	0.0
37	11	0.0
37	12	0.0
37	13	0.0
37	14	0.0
37	15	0.0
38	0	0.9999999999999998
38	1	-0.0
38	2	0.0
38	3	0.0
38	4	0.0
38	5	0.0
38	6	0.0
38	7	0.0
38	8	0.0
38	9	0.0
38	10	0.0
38	11	0.0
38	12	0.0
38	13	0.0
38	14	0.0
38	15	0.0
39	0	0.9999999999999998
39	1	-0.0
39	2	0.0
39	3	0.0
39	4	0.0
39	5	0.0
39	6	0.0
39	7	0.0
39	8	0.0
39	9	0.0
39	10	0.0
39	11	0.0
39	12	0.0
39	13	0.0
39	14	0.0
39	15	0.0
40	0	1.4361978474241587E-8
40	1	2.9320426675268325E-8
40	2	1.7895673392852242E-8
40	3	4.005619948524471E-9
40	4	1.0442375194353626E-7
40	5	0.7076469401883303
40	6	0.7065662092416088
40	7	1.5293675423730678E-7
40	8	0.0
40	9	0.0
40	10	0.0
40	11	0.0
40	12	0.0
40	13	0.0
40	14	0.0
40	15	0.0
41	0	7.103662801599516E-9
41	1	9.421131806310011E-9
41	2	-2.6637644550646774E-8
41	3	2.850538693365516E-8
41	4	1.8737491644549445E-7
41	5	0.7078090091015604
41	6	0.7064038551951817
41	7	1.2504122850309987E-7
41	8	0.0
41	9	0.0
41	10	0.0
41	11	0.0
41	12	0.0
41	13	0.0
41	14	0.0
41	15	0.0
42	0	-3.164566413681251E-5
42	1	-8.675951966654951E-5
42	2	-1.9415527117821958E-4
42	3	1.0681221099007875E-4
42	4	3.616361874626006E-4
42	5	0.7072357196311923
42	6	-0.7069776755633992
42	7	-1.2131864288767016E-4
42	8	0.0
42	9	0.0
42	10	0.0
42	11	0.0
42	12	0.0
42	13	0.0
42	14	0.0
42	15	0.0
43	0	-3.279362653118315E-5
43	1	-8.456622678890542E-5
43	2	-1.8938959747677662E-4
43	3	1.0419758884502614E-4
43	4	3.545832225438456E-4
43	5	0.7062161632260567
43	6	-0.7079961310370697
43	7	-1.689766879153101E-4
43	8	0.0
43	9	0.0
43	10	0.0
43	11	0.0
43	12	0.0
43	13	0.0
43	14	0.0
43	15	0.0
44	0	0.024130878571526595
44	1	0.05425617168744098
44	2	0.09486800360402294
44	3	-0.047183492955260885
44	4	-0.1327854415505216
44	5	-4.1622174486702196E-5
44	6	4.192512717285832E-5
44	7	-0.9836746268152036
44	8	0.0
44	9	0.0
44	10	0.0
44	11	0.0
44	12	0.0
44	13	0.0
44	14	0.0
44	15	0.0
45	0	-0.12487113414760308
45	1	-0.16954573916321308
45	2	0.4010436316919404
45	3	-0.36769315380493206
45	4	-0.793758719585645
45	5	-2.9238891562452074E-5
45	6	2.9724129095356643E-5
45	7	-0.17197175830913097
45	8	0.0
45	9	0.0
45	10	0.0
45	11	0.0
45	12	0.0
45	13	0.0
45	14	0.0
45	15	0.0
46	0	-0.17226872014598635
46	1	-0.0012112417736589982
46	2	-0.439211785814766
46	3	0.3904888073438559
46	4	0.7629715595049639
46	5	-3.4063349272154154E-4
46	6	3.411329648070281E-4
46	7	-0.20690018481600111
46	8	0.0
46	9	0.0
46	10	0.0
46	11	0.0
46	12	0.0
46	13	0.0
46	14	0.0
46	15	0.0
47	0	0.0640638165764529
47	1	0.11460881320158053
47	2	0.7680998281812823
47	3	0.2482632400350095
47	4	0.575016596998222
47	5	-6.692996302488305E-5
47	6	6.693829753591741E-5
47	7	-0.02246261680250034
47	8	0.0
47	9	0.0
47	10	0.0
47	11	0.0
47	12	0.0
47	13	0.0
47	14	0.0
47	15	0.0
48	0	0.27661530908231535
48	1	0.015642647608826898
48	2	-0.955874594893996
48	3	0.054631187365570454
48	4	-0.0327531516524482
48	5	-1.1736912924940905E-4
48	6	1.1757852770381251E-4
48	7	-0.07406533613611846
48	8	0.0
48	9	0.0
48	10	0.0
48	11	0.0
48	12	0.0
48	13	0.0
48	14	0.0
48	15	0.0
49	0	0.17443218684794726
49	1	0.7656413114685446
49	2	0.5612941143810913
49	3	0.18326115535342427
49	4	0.13408377560679408
49	5	1.4202402561944182E-4
49	6	-1.4239045177013657E-4
49	7	0.12943168521272516
49	8	0.0
49	9	0.0
49	10	0.0
49	11	0.0
49	12	0.0
49	13	0.0
49	14	0.0
49	15	0.0
50	0	0.3242287730406832
50	1	-0.8173158169281086
50	2	0.12433548556833866
50	3	0.14180941115624207
50	4	0.42922401743637295
50	5	-1.4749540772576478E-4
50	6	1.476933004638411E-4
50	7	-0.08407160849687247
50	8	0.0
50	9	0.0
50	10	0.0
50	11	0.0
50	12	0.0
50	13	0.0
50	14	0.0
50	15	0.0
51	0	0.11540993546596297
51	1	0.8529780706391556
51	2	-0.43553573094590087
51	3	0.23123632041070621
51	4	-0.1262588844623848
51	5	3.494716158925071E-7
51	6	-3.501976032003585E-7
51	7	0.0024582698897988625
51	8	0.0
51	9	0.0
51	10	0.0
51	11	0.0
51	12	0.0
51	13	0.0
51	14	0.0
51	15	0.0
52	0	0.33262859002316475
52	1	0.6532577929773792
52	2	-0.3122627622570693
52	3	0.6003235424221023
52	4	-0.06859171710640412
52	5	-2.05254318547731E-5
52	6	2.053544663338115E-5
52	7	-0.0033562235154385137
52	8	0.0
52	9	0.0
52	10	0.0
52	11	0.0
52	12	0.0
52	13	0.0
52	14	0.0
52	15	0.0
53	0	0.14489424460491748
53	1	0.2819954445330429
53	2	-0.149698040811754
53	3	-0.805857398991154
53	4	0.4767749838896696
53	5	-6.02213474019913E-5
53	6	6.023835894431376E-5
53	7	-0.01881976867686693
53	8	0.0
53	9	0.0
53	10	0.0
53	11	0.0
53	12	0.0
53	13	0.0
53	14	0.0
53	15	0.0
54	0	0.21444133928178302
54	1	0.1554646274771381
54	2	-0.11871748300904852
54	3	0.9049387893335875
54	4	-0.3111812954680213
54	5	1.0846331238419122E-5
54	6	-1.0831681524415016E-5
54	7	0.001951797572018919
54	8	0.0
54	9	0.0
54	10	0.0
54	11	0.0
54	12	0.0
54	13	0.0
54	14	0.0
54	15	0.0
55	0	0.47740787083662395
55	1	0.7661982156054975
55	2	-0.381328867064775
55	3	-0.07874371506966796
55	4	0.18277547800005184
55	5	-3.2612628957228244E-5
55	6	3.260150801508852E-5
55	7	-0.0016924129890130912
55	8	0.0
55	9	0.0
55	10	0.0
55	11	0.0
55	12	0.0
55	13	0.0
55	14	0.0
55	15	0.0
56	0	0.4906440976046495
56	1	0.4403038336878211
56	2	-0.3010796434330559
56	3	-0.5053737049749013
56	4	0.46739426525130895
56	5	-8.457431064899104E-5
56	6	8.462067435574961E-5
56	7	-0.029865643344969776
56	8	0.0
56	9	0.0
56	10	0.0
56	11	0.0
56	12	0.0
56	13	0.0
56	14	0.0
56	15	0.0
57	0	0.8092539162022082
57	1	0.5005202487923032
57	2	0.1529054317318361
57	3	0.2035378366948164
57	4	-0.17169266842697894
57	5	1.3331467001977096E-5
57	6	-1.3282260192275638E-5
57	7	-0.01736332039249282
57	8	0.0
57	9	0.0
57	10	0.0
57	11	0.0
57	12	0.0
57	13	0.0
57	14	0.0
57	15	0.0
58	0	0.8154933181475804
58	1	0.515666782655133
58	2	0.15013184199507967
58	3	0.1538492506426244
58	4	-0.15006395321644914
58	5	1.1282335976701312E-5
58	6	-1.1232539064448136E-5
58	7	-0.01816769413576805
58	8	0.0
58	9	0.0
58	10	0.0
58	11	0.0
58	12	0.0
58	13	0.0
58	14	0.0
58	15	0.0
59	0	0.6692155118388661
59	1	0.5040343252022594
59	2	0.5100117217834261
59	3	0.1123399632833945
59	4	0.15474730295777195
59	5	-2.9763390848591318E-5
59	6	2.983961944594643E-5
59	7	-0.0376967435751643
59	8	0.0
59	9	0.0
59	10	0.0
59	11	0.0
59	12	0.0
59	13	0.0
59	14	0.0
59	15	0.0
60	0	0.8500440257244968
60	1	0.5055580443638684
60	2	-0.08376262205479819
60	3	-0.09119628170650108
60	4	-0.026314124326561616
60	5	-6.679813179096819E-5
60	6	6.699646505268756E-5
60	7	-0.0762288486656812
60	8	0.0
60	9	0.0
60	10	0.0
60	11	0.0
60	12	0.0
60	13	0.0
60	14	0.0
60	15	0.0
61	0	0.9408246380760173
61	1	-0.19272391730223576
61	2	0.20760222916972054
61	3	0.14644986777711877
61	4	0.0613207767231542
61	5	-9.997002575144996E-5
61	6	1.0021938818996555E-4
61	7	-0.09695352012575999
61	8	0.0
61	9	0.0
61	10	0.0
61	11	0.0
61	12	0.0
61	13	0.0
61	14	0.0
61	15	0.0
62	0	0.7987064888421795
62	1	0.5390944749188181
62	2	0.025811943149121632
62	3	-0.2611170906219954
62	4	0.03980792476164654
62	5	-2.028698018715737E-5
62	6	2.0362047993361116E-5
62	7	-0.03181239804492072
62	8	0.0
62	9	0.0
62	10	0.0
62	11	0.0
62	12	0.0
62	13	0.0
62	14	0.0
62	15	0.0
63	0	0.9500892897041303
63	1	0.204993978089478
63	2	0.19114496031858905
63	3	0.10993508903817037
63	4	-0.07814118612734725
63	5	-4.128947221311008E-6
63	6	4.191856763085154E-6
63	7	-0.024075835925615623
63	8	0.0
63	9	0.0
63	10	0.0
63	11	0.0
63	12	0.0
63	13	0.0
63	14	0.0
63	15	0.0
64	0	0.9255082580135705
64	1	0.2047013512331732
64	2	0.2815281062002033
64	3	0.011017578618374057
64	4	0.14072001680620586
64	5	-4.981612016595942E-5
64	6	4.992752464467665E-5
64	7	-0.04847918551679266
64	8	0.0
64	9	0.0
64	10	0.0
64	11	0.0
64	12	0.0
64	13	0.0
64	14	0.0
64	15	0.0
65	0	0.9371184699698022
65	1	0.17012744549113315
65	2	0.0498495657831649
65	3	-0.2741441511612649
65	4	-0.11803509329713048
65	5	6.561447571843475E-5
65	6	-6.57046916823969E-5
65	7	0.03596302038745731
65	8	0.0
65	9	0.0
65	10	0.0
65	11	0.0
65	12	0.0
65	13	0.0
65	14	0.0
65	15	0.0
66	0	0.9649620293039917
66	1	0.17154228800831936
66	2	0.07675205013040066
66	3	-0.16222105667629735
66	4	-0.07975643508313424
66	5	5.171249914418615E-5
66	6	-5.1788092240927366E-5
66	7	0.029221271441199487
66	8	0.0
66	9	0.0
66	10	0.0
66	11	0.0
66	12	0.0
66	13	0.0
66	14	0.0
66	15	0.0
67	0	0.943444522308802
67	1	0.024893041687318283
67	2	0.027874984639031843
67	3	-0.30195557862164923
67	4	-0.12172685464218964
67	5	7.843521997071477E-5
67	6	-7.856112618048103E-5
67	7	0.050210995874346166
67	8	0.0
67	9	0.0
67	10	0.0
67	11	0.0
67	12	0.0
67	13	0.0
67	14	0.0
67	15	0.0
68	0	0.9600248218147007
68	1	-0.20724420857788992
68	2	-0.05581365126564936
68	3	-0.1428200671480104
68	4	-0.10668912700474689
68	5	3.71646850843542E-5
68	6	-3.721544894505894E-5
68	7	0.022513810774100182
68	8	0.0
68	9	0.0
68	10	0.0
68	11	0.0
68	12	0.0
68	13	0.0
68	14	0.0
68	15	0.0
69	0	0.9538238915014932
69	1	-0.2605377125890034
69	2	0.07162585885191997
69	3	-0.08038329705465125
69	4	-0.09757283755884516
69	5	5.2122176065769365E-5
69	6	-5.22079123621988E-5
69	7	0.035041149332091216
69	8	0.0
69	9	0.0
69	10	0.0
69	11	0.0
69	12	0.0
69	13	0.0
69	14	0.0
69	15	0.0
70	0	0.8903164522623005
70	1	-0.35760046352167435
70	2	0.26873276944507146
70	3	0.08004188152535723
70	4	0.006265753631086704
70	5	3.5050385378732776E-5
70	6	-3.512692865343963E-5
70	7	0.028200301725715658
70	8	0.0
70	9	0.0
70	10	0.0
70	11	0.0
70	12	0.0
70	13	0.0
70	14	0.0
70	15	0.0
71	0	0.8786793714197033
71	1	-0.22189275796153649
71	2	-0.31766076166035695
71	3	-0.06323848653969617
71	4	-0.2694254578431814
71	5	5.4939168289779834E-5
71	6	-5.500683886608479E-5
71	7	0.03447632737337692
71	8	0.0
71	9	0.0
71	10	0.0
71	11	0.0
71	12	0.0
71	13	0.0
71	14	0.0
71	15	0.0
72	0	0.8819125755970346
72	1	-0.32176036006238956
72	2	-0.27905822545402553
72	3	-0.17145741442152998
72	4	-0.10532306642140725
72	5	2.13862988679712E-5
72	6	-2.1422030992405713E-5
72	7	0.018341000680831773
72	8	0.0
72	9	0.0
72	10	0.0
72	11	0.0
72	12	0.0
72	13	0.0
72	14	0.0
72	15	0.0
73	0	0.881912575597035
73	1	-0.3217603600623898
73	2	-0.27905822545402564
73	3	-0.17145741442152998
73	4	-0.10532306642140728
73	5	2.1386298867971195E-5
73	6	-2.1422030992405734E-5
73	7	0.01834100068083179
73	8	0.0
73	9	0.0
73	10	0.0
73	11	0.0
73	12	0.0
73	13	0.0
73	14	0.0
73	15	0.0
74	0	0.8321231697983803
74	1	-0.422039739409428
74	2	0.03171129617561514
74	3	0.10333710964547875
74	4	0.34286099409626275
74	5	-6.540817153460864E-5
74	6	6.54260358484186E-5
74	7	-0.014685172025762727
74	8	0.0
74	9	0.0
74	10	0.0
74	11	0.0
74	12	0.0
74	13	0.0
74	14	0.0
74	15	0.0
75	0	0.7294040033434451
75	1	-0.5815276724651123
75	2	0.07914756768959914
75	3	0.1796865178503966
75	4	0.30103855651642675
75	5	-7.204493439041507E-5
75	6	7.209349507087376E-5
75	7	-0.024890982263571095
75	8	0.0
75	9	0.0
75	10	0.0
75	11	0.0
75	12	0.0
75	13	0.0
75	14	0.0
75	15	0.0
76	0	0.8168290881805345
76	1	-0.4303667188185334
76	2	-0.22953726320040435
76	3	0.30743202203723147
76	4	-0.015975933308442866
76	5	-3.355904511809096E-5
76	6	3.35945467251072E-5
76	7	-0.010848592729725486
76	8	0.0
76	9	0.0
76	10	0.0
76	11	0.0
76	12	0.0
76	13	0.0
76	14	0.0
76	15	0.0
77	0	0.8168290881805343
77	1	-0.4303667188185334
77	2	-0.22953726320040435
77	3	0.30743202203723147
77	4	-0.015975933308442894
77	5	-3.355904511809098E-5
77	6	3.359454672510712E-5
77	7	-0.010848592729725551
77	8	0.0
77	9	0.0
77	10	0.0
77	11	0.0
77	12	0.0
77	13	0.0
77	14	0.0
77	15	0.0
78	0	0.9744283268332838
78	1	-0.13463098612863691
78	2	-6.889334077919835E-5
78	3	-0.07157614289534697
78	4	0.1585163452579992
78	5	2.6677923516553733E-5
78	6	-2.6809869776030787E-5
78	7	0.04597120094598332
78	8	0.0
78	9	0.0
78	10	0.0
78	11	0.0
78	12	0.0
78	13	0.0
78	14	0.0
78	15	0.0
79	0	0.9176669345104332
79	1	-0.3391743488936536
79	2	0.07299695086868348
79	3	0.12313009645658222
79	4	-0.13089445057939092
79	5	8.616435915794241E-5
79	6	-8.634525207556992E-5
79	7	0.07228561957248822
79	8	0.0
79	9	0.0
79	10	0.0
79	11	0.0
79	12	0.0
79	13	0.0
79	14	0.0
79	15	0.0
