Target (OIS)	Target (OIS) Error	Target (LIBOR)	Target (LIBOR) Error	Caplet Vola Analytic Single-Curve	Caplet Vola Analytic Single-Curve Error	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Monte-Carlo Single-Curve Error	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson Error	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ju Error	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Ho Error	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Drift-Freeze Error	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Analytic Multi-Curve Integrated-Expectation Error	Caplet Vola Monte-Carlo Multi-Curve	Caplet Vola Monte-Carlo Multi-Curve Error	Caplet Value Analytic Single-Curve	Caplet Value Analytic Single-Curve Error	Caplet Value Monte-Carlo Single-Curve	Caplet Value Monte-Carlo Single-Curve Error	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Fenton-Wilkinson Error	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ju Error	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Ho Error	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Drift-Freeze Error	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Analytic Multi-Curve Integrated-Expectation Error	Caplet Value Monte-Carlo Multi-Curve	Caplet Value Monte-Carlo Multi-Curve Error	Swaption Vola Analytic Single-Curve	Swaption Vola Analytic Single-Curve Error	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Monte-Carlo Single-Curve Error	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Drift-Freeze Error	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Analytic Multi-Curve Integrated-Expectation Error	Swaption Vola Monte-Carlo Multi-Curve	Swaption Vola Monte-Carlo Multi-Curve Error	Swaption Value Analytic Single-Curve	Swaption Value Analytic Single-Curve Error	Swaption Value Monte-Carlo Single-Curve	Swaption Value Monte-Carlo Single-Curve Error	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Drift-Freeze Error	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Analytic Multi-Curve Integrated-Expectation Error	Swaption Value Monte-Carlo Multi-Curve	Swaption Value Monte-Carlo Multi-Curve Error	Swaption Exercise Date	Swaption Exercise Date Error	Swaption Number Of Periods	Swaption Number Of Periods Error	Numeraire Single-Curve	Numeraire Single-Curve Error	Discount Single-Curve	Discount Single-Curve Error	OIS Spot Rate Single-Curve	OIS Spot Rate Single-Curve Error	Numeraire Multi-Curve	Numeraire Multi-Curve Error	OIS Spot Rate Multi-Curve	OIS Spot Rate Multi-Curve Error	LIBOR Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve Error	OIS Forward Rate Multi-Curve	OIS Forward Rate Multi-Curve Error	LIBOR Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve Error	Time	Time Error	
224.88072929100258	0.0	238.10900748459093	0.0	61.40480648084866	0.0	31.075307643593277	0.0	64.00377169588481	0.0	63.64653927248074	0.0	NaN	0.0	63.85316728345136	0.0	63.83932366547417	0.0	63.258556624307275	0.0	0.5338603925995625	0.0	0.27174938290821815	0.00515460831566467	0.584302116765604	0.0	0.581095705362098	0.0	NaN	0.0	0.5829504480337605	0.0	0.5828261939419008	0.0	0.5776122568215151	0.011386730004368972	34.93537112068199	0.0	33.98810510837859	0.0	69.199313405662	0.0	68.71819571342532	0.0	66.62249968000508	0.0	0.8794459921858908	0.0	0.8558318455795053	0.018367286871490727	1.8086974416118284	0.0	1.7966110521760663	0.0	1.7438482913614768	0.04057365239669872	1.0	0.0	2.0	0.0	100.05000015000182	0.0	99.95002483765431	0.0	0.1723238756928562	0.014330069977212095	100.05000015000182	0.0	0.1754894553157625	0.014412791283432765	0.4963451447896083	0.030885914959470386	0.17331658911475994	0.0	0.48436827832893253	0.0	0.5	0.0	
204.12093135532638	0.0	216.12804496446324	0.0	64.28001205710326	0.0	32.909335584386135	0.0	67.42603156666952	0.0	66.66136645039043	0.0	9.697971301149586	0.0	66.46584175986399	0.0	66.43459685784833	0.0	65.16455103933036	0.0	0.7926009573097128	0.0	0.41092932207138233	0.008830937607564019	0.8722681934783313	0.0	0.8627389818275334	0.0	0.1277902761182135	0.0	0.8603004089471509	0.0	0.8599106508121491	0.0	0.8440506981879901	0.019549047838136675	34.858065588205314	0.0	33.632580807320686	0.0	64.60708833770667	0.0	63.41337886547296	0.0	62.56468442088776	0.0	2.7800101673564486	0.0	2.683209524438406	0.05361469314261386	5.3283774880272246	0.0	5.233213910807489	0.0	5.165445419198702	0.11266281407724824	1.0	0.0	6.0	0.0	100.14189455898229	0.007248063428576824	99.86348484480223	0.0	0.2631581794469744	0.022799590641741665	100.14195728073949	0.007293608646207872	0.24988780111830697	0.02275833624709251	0.5597310519610988	0.04908500562814447	0.25598472542780915	0.0	0.5724854156813685	0.0	1.0	0.0	
190.20522264739333	0.0	201.39376515606352	0.0	65.75205817121072	0.0	33.82422754635217	0.0	69.56466278438565	0.0	68.41517105315461	0.0	21.702928858017987	0.0	67.73744176638903	0.0	67.68698506327311	0.0	66.72638226288582	0.0	1.0003365055302893	0.0	0.524779577790721	0.01240031544442824	1.1144928354537809	0.0	1.0971382806078354	0.0	0.3571965943577706	0.0	1.08688213754819	0.0	1.0861178627642398	0.0	1.0715488746260542	0.02779890936936366	30.4170708632604	0.0	29.228081231451974	0.0	54.39719317301437	0.0	52.91071736225801	0.0	52.79436092693561	0.0	4.225436062654678	0.0	4.061462053110448	0.07487992265111104	7.810648611538748	0.0	7.602214895494885	0.0	7.5858819382431	0.15284794766590776	1.0	0.0	10.0	0.0	100.29558872074904	0.01784794391454463	99.73583059874656	0.0	0.3786267212687282	0.030669654058465164	100.29576305926197	0.017914153640395763	0.36751801685286567	0.03059388881247547	0.7195556197997807	0.0667039888441144	0.3745009030951358	0.0	0.731408623856117	0.0	1.5	0.0	
180.8772441456731	0.0	191.51708203659504	0.0	66.16772460220048	0.0	34.48290066621305	0.0	70.15931504014397	0.0	68.78008616961682	0.0	20.034729271797953	0.0	67.60415995817564	0.0	67.53559360623392	0.0	67.3567485436671	0.0	1.1945686721123903	0.0	0.6389955691735828	0.01597672008694279	1.3210114602517875	0.0	1.2970461673211875	0.0	0.39145198944152754	0.0	1.2765233800803533	0.0	1.2753241970501392	0.0	1.2721950014646017	0.03690639116746816	25.32433700958213	0.0	24.24166597891714	0.0	44.648330281577415	0.0	43.013905328893685	0.0	43.347583899140155	0.0	5.0757888537996845	0.0	4.859872047270692	0.08519900174616005	9.24185730615901	0.0	8.908826957375982	0.0	8.97686557114317	0.17196753515844534	1.0	0.0	14.000000000000002	0.0	100.55352623912867	0.033134223743450486	99.54942385306867	0.0	0.6173913835709838	0.03867798026868236	100.55376254812754	0.033227843346066106	0.617180670065407	0.03897847892313477	0.9512966235706559	0.08555875475525106	0.6307338075151803	0.0	0.9437820016445405	0.0	2.0	0.0	
174.62451316698053	0.0	184.8965433532735	0.0	65.81384985738467	0.0	34.72485312653688	0.0	70.17971055109491	0.0	68.61489782379073	0.0	16.531395303421213	0.0	66.9630592703126	0.0	66.87818622778269	0.0	65.99596936041843	0.0	1.3500605444193676	0.0	0.7353485800138174	0.018904232032940674	1.495985185938441	0.0	1.4658104556669578	0.0	0.36950360890874256	0.0	1.4337372163605757	0.0	1.432083219225828	0.0	1.4148560122767668	0.045212042600386776	20.917399803013854	0.0	19.975149945276776	0.0	36.855256233684266	0.0	35.24774220125408	0.0	35.80217164615364	0.0	5.473090193678553	0.0	5.227386150247707	0.08933951933730916	9.950169694303568	0.0	9.520750586529806	0.0	9.668926793048021	0.1803830507851729	1.0	0.0	18.0	0.0	101.02628109540504	0.055193935129255856	99.23646488635808	0.0	0.7984356631075242	0.0452908186957305	101.02875787785007	0.05567690624425491	0.7895129704681382	0.04544436916208451	1.1035098480472738	0.10273740888625328	0.8219075928001607	0.0	1.1293197346263864	0.0	2.5	0.0	
170.43318224949488	0.0	180.4586635582887	0.0	64.91793832322512	0.0	34.74081848233176	0.0	69.55692337502445	0.0	67.88605238966461	0.0	12.335150908279603	0.0	65.8167149509131	0.0	65.71855736230496	0.0	65.51743067721787	0.0	1.481588816728601	0.0	0.8224160211212299	0.021326581447981868	1.641606445834489	0.0	1.6065641199037146	0.0	0.3082369571529175	0.0	1.5627505143602747	0.0	1.5606609962741826	0.0	1.5563763781720112	0.053052032437894435	17.544594129717137	0.0	16.73448673332809	0.0	31.104276824164845	0.0	29.604740621914882	0.0	30.253211928290636	0.0	5.639622955876991	0.0	5.379839783263297	0.09088782688847488	10.293292361475785	0.0	9.80075851459587	0.0	10.013822456222265	0.18440516909074994	1.0	0.0	22.0	0.0	101.74178930458832	0.08783867289551374	98.83031794277795	0.0	0.9830619076910055	0.050923315319340516	101.7471793098517	0.08861327222484179	0.9846408792841247	0.051450661849572386	1.3021190363385953	0.11919576523027876	1.013194938251461	0.0	1.304802001967344	0.0	3.0	0.0	
167.62364911593528	0.0	177.4838637698138	0.0	63.65592971731475	0.0	34.39819437500913	0.0	68.49399617137564	0.0	66.77444839457578	0.0	8.43695999149391	0.0	64.36235608103705	0.0	64.25349466693461	0.0	63.263206970823795	0.0	1.5946406335907377	0.0	0.8973899192165723	0.02325840923003539	1.769185420283406	0.0	1.7303231837121729	0.0	0.23268416323319244	0.0	1.6751493812171017	0.0	1.67264137172243	0.0	1.649756268065879	0.06331604574275441	15.056405859860067	0.0	14.351432066982383	0.0	26.925596428649172	0.0	25.55437933942781	0.0	26.213858999569634	0.0	5.697835836094059	0.0	5.431519551712357	0.0913296321851347	10.463359554017943	0.0	9.933472052888904	0.0	10.188378139051837	0.18639991227348698	1.0	0.0	26.0	0.0	102.7967718185151	0.14206415515865406	98.33216965994426	0.0	1.1706914747225383	0.055602484488134166	102.83031614551498	0.15230983051503214	1.1572532647427678	0.05581666923149847	1.4559118215838072	0.14025161518991458	1.2129993331617128	0.0	1.501663220566664	0.0	3.5000000000000004	0.0	
165.74036273650896	0.0	175.48979583865653	0.0	62.161261515792454	0.0	34.14437077297785	0.0	67.12071470616061	0.0	65.39568354514638	0.0	5.215535610193174	0.0	62.71678394861384	0.0	62.599929037744516	0.0	61.183943930958485	0.0	1.690176398500472	0.0	0.9696506701622625	0.025079662438302227	1.8771203201499693	0.0	1.8354580306301316	0.0	0.15681302743955844	0.0	1.7698240141638584	0.0	1.7669355065509262	0.0	1.7317668441507825	0.06991314189618693	13.24528870970559	0.0	12.618541126414259	0.0	23.88125360522834	0.0	22.628906587375422	0.0	23.259745132861518	0.0	5.712375520246266	0.0	5.44244168751163	0.09136851949796074	10.557075487865228	0.0	10.005879933595367	0.0	10.28358109868658	0.1874567182725806	1.0	0.0	30.0	0.0	104.41153510751573	0.28715368301627403	97.73938064223093	0.0	1.3670480699006524	0.06007252547513003	104.57134696495855	0.39564908229336826	1.3407342734796093	0.05973851097302041	1.622847927882753	0.15470470630397848	1.4111063371765895	0.0	1.6983533091365952	0.0	4.0	0.0	
164.4779581239536	0.0	174.153132131245	0.0	60.53331128482935	0.0	33.3719545445557	0.0	65.54905700317984	0.0	63.84755840311793	0.0	2.8333159817234743	0.0	60.971552563435395	0.0	60.849217658501665	0.0	59.51102205720734	0.0	1.7691301075620864	0.0	1.021369529578375	0.025918397031933275	1.9655292504949264	0.0	1.9219416681046233	0.0	0.0918376712665487	0.0	1.8470520749369346	0.0	1.8438331716680652	0.0	1.8084468671489828	0.06824418753465301	11.888937284078558	0.0	11.321973388391832	0.0	21.604712224932346	0.0	20.45437166112418	0.0	21.044730406194578	0.0	5.7128834082421065	0.0	5.440743566135753	0.09130303879612127	10.620106133178416	0.0	10.056663889665922	0.0	10.345866967559433	0.1881720379032662	1.0	0.0	34.0	0.0	107.29202429932727	1.1812591253353601	97.05460877475963	0.0	1.5309752166618502	0.06269993135097598	107.88285666569159	1.4804640246786474	1.5214493581619226	0.06288047415600026	1.8065810626312417	0.15342740811334168	1.6002511183675188	0.0	1.8837850765925486	0.0	4.5	0.0	
193.93922150843198	0.0	205.347411008928	0.0	58.844662864137874	0.0	32.89144304481344	0.0	63.85614414560955	0.0	62.19867060718847	0.0	1.2656567361854356	0.0	59.187472027842766	0.0	59.06185734296159	0.0	57.095915386665354	0.0	1.8341103589644545	0.0	1.0753237628917343	0.0269605676258874	2.0367024687288278	0.0	1.991930833626417	0.0	0.04382146095388644	0.0	1.9091124086190066	0.0	1.9056166623920976	0.0	1.8504861437896591	0.0658087246502171	37.466629602756754	0.0	34.26147527222621	0.0	64.72758531357472	0.0	61.90435401434292	0.0	62.081850233237944	0.0	1.9686091263510404	0.0	1.806155810503356	0.04474682763622381	3.399402389238742	0.0	3.2673413251424153	0.0	3.2757045782545866	0.11842789243758178	3.5000000000000004	0.0	2.0	0.0	114.0446164848314	5.55417817128625	96.28421416774428	0.0	1.7073384367703601	0.06571368693790584	116.95590084066758	7.148424200577159	1.6870967958641285	0.0653332299945817	1.9354842273971582	0.15060257386693662	1.782242445353557	0.0	2.05842299481432	0.0	5.0	0.0	
