Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
224.88	238.11	28.66	15.49	41.51	41.33	?	41.71	41.70	41.20	0.27	0.14	0.44	0.43	?	0.44	0.44	0.43	18.72	18.44	45.54	45.40	43.39	0.51	0.50	1.45	1.44	1.38	1.00	2.00	100.20	99.80	0.60	100.20	0.61	1.46	0.60	1.46	0.50	
204.12	216.13	31.18	17.33	43.39	43.04	?	43.44	43.42	42.42	0.42	0.23	0.68	0.67	?	0.68	0.68	0.66	19.31	18.96	43.20	42.83	41.25	1.62	1.59	4.33	4.29	4.14	1.00	6.00	100.50	99.50	0.80	100.50	0.79	1.88	0.79	1.88	1.00	
190.21	201.39	32.75	18.46	44.37	43.90	?	44.31	44.28	43.34	0.55	0.31	0.88	0.87	?	0.88	0.88	0.86	17.10	16.75	36.84	36.41	35.40	2.45	2.40	6.37	6.29	6.12	1.00	10.00	100.91	99.11	0.96	100.91	0.96	2.24	0.96	2.24	1.50	
180.88	191.52	33.58	19.05	44.64	44.10	?	44.49	44.45	43.64	0.66	0.38	1.04	1.03	?	1.04	1.04	1.02	14.38	14.05	30.63	30.18	29.60	2.94	2.87	7.58	7.47	7.33	1.00	14.00	101.41	98.64	1.10	101.41	1.10	2.51	1.10	2.50	2.00	
174.62	184.90	33.85	19.37	44.48	43.89	?	44.26	44.21	43.02	0.75	0.43	1.18	1.16	?	1.17	1.17	1.14	11.97	11.67	25.66	25.22	24.91	3.17	3.09	8.21	8.07	7.97	1.00	18.00	102.01	98.10	1.20	102.01	1.20	2.69	1.20	2.70	2.50	
170.43	180.46	33.73	19.48	44.00	43.36	?	43.71	43.65	42.81	0.82	0.48	1.29	1.27	?	1.28	1.28	1.26	10.10	9.85	21.99	21.58	21.42	3.26	3.18	8.55	8.40	8.33	1.00	22.00	102.69	97.51	1.30	102.69	1.30	2.91	1.30	2.90	3.00	
167.62	177.48	33.33	19.42	43.19	42.53	?	42.85	42.79	41.58	0.88	0.52	1.39	1.37	?	1.38	1.37	1.34	8.70	8.48	19.28	18.91	18.82	3.30	3.21	8.75	8.58	8.54	1.00	26.00	103.46	96.88	1.44	103.46	1.43	3.09	1.44	3.10	3.50	
165.74	175.49	32.74	19.33	42.21	41.54	?	41.84	41.77	40.44	0.94	0.56	1.47	1.44	?	1.45	1.45	1.41	7.63	7.44	17.25	16.91	16.85	3.30	3.22	8.87	8.70	8.67	1.00	30.00	104.35	96.19	1.60	104.35	1.58	3.28	1.59	3.30	4.00	
164.48	174.15	32.03	19.03	41.13	40.45	?	40.74	40.67	39.44	0.98	0.59	1.53	1.51	?	1.52	1.52	1.47	6.82	6.64	15.72	15.40	15.37	3.30	3.21	8.96	8.78	8.75	1.00	34.00	105.38	95.43	1.75	105.38	1.74	3.49	1.75	3.50	4.50	
193.94	205.35	31.25	18.76	40.03	39.34	?	39.62	39.54	38.12	1.02	0.62	1.59	1.56	?	1.57	1.57	1.52	20.21	19.48	43.48	42.65	41.01	1.09	1.05	2.81	2.76	2.66	3.50	2.00	106.56	94.60	1.90	106.57	1.89	3.67	1.91	3.70	5.00	
