Component	Factor	Correlation
34	0	0.9999999999999998
34	1	-0.0
34	2	0.0
34	3	0.0
34	4	0.0
34	5	0.0
34	6	0.0
34	7	0.0
34	8	0.0
34	9	0.0
34	10	0.0
34	11	0.0
34	12	0.0
34	13	0.0
34	14	0.0
34	15	0.0
35	0	0.9999999999999998
35	1	-0.0
35	2	0.0
35	3	0.0
35	4	0.0
35	5	0.0
35	6	0.0
35	7	0.0
35	8	0.0
35	9	0.0
35	10	0.0
35	11	0.0
35	12	0.0
35	13	0.0
35	14	0.0
35	15	0.0
36	0	0.9999999999999998
36	1	-0.0
36	2	0.0
36	3	0.0
36	4	0.0
36	5	0.0
36	6	0.0
36	7	0.0
36	8	0.0
36	9	0.0
36	10	0.0
36	11	0.0
36	12	0.0
36	13	0.0
36	14	0.0
36	15	0.0
37	0	0.9999999999999998
37	1	-0.0
37	2	0.0
37	3	0.0
37	4	0.0
37	5	0.0
37	6	0.0
37	7	0.0
37	8	0.0
37	9	0.0
37	10	0.0
37	11	0.0
37	12	0.0
37	13	0.0
37	14	0.0
37	15	0.0
38	0	0.9999999999999998
38	1	-0.0
38	2	0.0
38	3	0.0
38	4	0.0
38	5	0.0
38	6	0.0
38	7	0.0
38	8	0.0
38	9	0.0
38	10	0.0
38	11	0.0
38	12	0.0
38	13	0.0
38	14	0.0
38	15	0.0
39	0	0.9999999999999998
39	1	-0.0
39	2	0.0
39	3	0.0
39	4	0.0
39	5	0.0
39	6	0.0
39	7	0.0
39	8	0.0
39	9	0.0
39	10	0.0
39	11	0.0
39	12	0.0
39	13	0.0
39	14	0.0
39	15	0.0
40	0	9.704302283655278E-6
40	1	4.528009974662162E-6
40	2	1.404983695039703E-4
40	3	0.004601167084184594
40	4	0.20241560028950956
40	5	0.879590635461169
40	6	0.42948606334146616
40	7	0.02947489730091883
40	8	0.0
40	9	0.0
40	10	0.0
40	11	0.0
40	12	0.0
40	13	0.0
40	14	0.0
40	15	0.0
41	0	2.468355659105492E-6
41	1	2.2009348852358538E-7
41	2	-1.2306022843361383E-4
41	3	0.011609298371537407
41	4	0.2410945719859137
41	5	0.8884675378997762
41	6	0.38977530639668573
41	7	0.020958554863556692
41	8	0.0
41	9	0.0
41	10	0.0
41	11	0.0
41	12	0.0
41	13	0.0
41	14	0.0
41	15	0.0
42	0	-1.218708732310049E-4
42	1	-7.656295574105242E-5
42	2	-0.00450437076456189
42	3	0.12222564620548214
42	4	0.6922576582585754
42	5	0.2319071916833584
42	6	-0.6561872913099392
42	7	-0.14648279452034632
42	8	0.0
42	9	0.0
42	10	0.0
42	11	0.0
42	12	0.0
42	13	0.0
42	14	0.0
42	15	0.0
43	0	-1.19166378462745E-4
43	1	-3.308744805818624E-6
43	2	-0.007049514847526327
43	3	0.13634569699111052
43	4	0.6794017483907029
43	5	0.10292432901561971
43	6	-0.6999991808122402
43	7	-0.1384959735276888
43	8	0.0
43	9	0.0
43	10	0.0
43	11	0.0
43	12	0.0
43	13	0.0
43	14	0.0
43	15	0.0
44	0	0.002692993258386422
44	1	0.002941343159375864
44	2	-0.08599497567254864
44	3	0.5159912887785286
44	4	0.6165963980686752
44	5	-0.32753074731009635
44	6	0.32149166351125985
44	7	0.3681270868864082
44	8	0.0
44	9	0.0
44	10	0.0
44	11	0.0
44	12	0.0
44	13	0.0
44	14	0.0
44	15	0.0
45	0	-0.0076124395532495654
45	1	0.0011509950965939918
45	2	-0.08627284917360101
45	3	0.5018686895355977
45	4	0.467996244169262
45	5	-0.35497892307946166
45	6	0.48749422601476144
45	7	0.39742219257196393
45	8	0.0
45	9	0.0
45	10	0.0
45	11	0.0
45	12	0.0
45	13	0.0
45	14	0.0
45	15	0.0
46	0	0.0911030783142266
46	1	0.03062160590627093
46	2	-0.3856597517258353
46	3	0.7691063230053493
46	4	-0.08417419274979543
46	5	-0.05296857429711847
46	6	0.17568569059605657
46	7	-0.45798268495325156
46	8	0.0
46	9	0.0
46	10	0.0
46	11	0.0
46	12	0.0
46	13	0.0
46	14	0.0
46	15	0.0
47	0	-0.026995509422775094
47	1	0.007818019053472382
47	2	-0.33453349485849815
47	3	0.633880773966412
47	4	-0.26827236439512314
47	5	0.07969978747483021
47	6	-7.236849300680285E-4
47	7	-0.6380987266254541
47	8	0.0
47	9	0.0
47	10	0.0
47	11	0.0
47	12	0.0
47	13	0.0
47	14	0.0
47	15	0.0
48	0	0.1408638227598546
48	1	0.053258606955567306
48	2	-0.7376663620099759
48	3	0.386192748370721
48	4	-0.35417999920435006
48	5	0.2061343679742634
48	6	-0.2736100495625804
48	7	0.20304456399837204
48	8	0.0
48	9	0.0
48	10	0.0
48	11	0.0
48	12	0.0
48	13	0.0
48	14	0.0
48	15	0.0
49	0	-0.029783150519726614
49	1	0.017851423908149738
49	2	-0.6063923254949253
49	3	0.08191072813637217
49	4	-0.2555812262856524
49	5	0.1953221608700686
49	6	-0.32440765031415686
49	7	0.644717331446591
49	8	0.0
49	9	0.0
49	10	0.0
49	11	0.0
49	12	0.0
49	13	0.0
49	14	0.0
49	15	0.0
50	0	0.1569275166196935
50	1	0.07796404814828968
50	2	-0.8983138896834488
50	3	-0.3258475517549148
50	4	0.0494492123484973
50	5	0.007224434045765683
50	6	-0.04977693815336713
50	7	0.2262205333738197
50	8	0.0
50	9	0.0
50	10	0.0
50	11	0.0
50	12	0.0
50	13	0.0
50	14	0.0
50	15	0.0
51	0	-0.04412784949843097
51	1	0.03992702926299255
51	2	-0.6375123245682887
51	3	-0.5234237273005221
51	4	0.3202533264700242
51	5	-0.1841186019910321
51	6	0.2551763580310361
51	7	-0.33835983293383176
51	8	0.0
51	9	0.0
51	10	0.0
51	11	0.0
51	12	0.0
51	13	0.0
51	14	0.0
51	15	0.0
52	0	0.28950137266789505
52	1	0.08899917048684702
52	2	-0.5962394760335057
52	3	-0.5023313964106889
52	4	0.31014727476578813
52	5	-0.17890863390635925
52	6	0.24860954890331244
52	7	-0.33230019431026886
52	8	0.0
52	9	0.0
52	10	0.0
52	11	0.0
52	12	0.0
52	13	0.0
52	14	0.0
52	15	0.0
53	0	0.9515415311847115
53	1	0.2990197813366874
53	2	-0.02802836233129676
53	3	-0.04445972326278544
53	4	0.028063733465459106
53	5	-0.01610622762230823
53	6	0.02223718973540923
53	7	-0.029191649505727293
53	8	0.0
53	9	0.0
53	10	0.0
53	11	0.0
53	12	0.0
53	13	0.0
53	14	0.0
53	15	0.0
54	0	0.9994684657425154
54	1	0.02186937719933493
54	2	0.022191014037833856
54	3	0.006327007375719744
54	4	-0.0036492519983991954
54	5	0.0022021389912435544
54	6	-0.003207209657928227
54	7	0.0048571134205695945
54	8	0.0
54	9	0.0
54	10	0.0
54	11	0.0
54	12	0.0
54	13	0.0
54	14	0.0
54	15	0.0
55	0	0.9366895128280378
55	1	-0.35015275529865114
55	2	-0.002231175672865564
55	3	-5.557751694813236E-4
55	4	1.0551219156949998E-4
55	5	3.01645981938115E-5
55	6	-1.5757117137842337E-4
55	7	6.932621540558396E-4
55	8	0.0
55	9	0.0
55	10	0.0
55	11	0.0
55	12	0.0
55	13	0.0
55	14	0.0
55	15	0.0
56	0	0.6806346428571501
56	1	0.7304053277282218
56	2	0.0542379593426272
56	3	0.012395936176813597
56	4	-0.00655597619865739
56	5	0.0038475412409495085
56	6	-0.0054892001405192035
56	7	0.007823617187433657
56	8	0.0
56	9	0.0
56	10	0.0
56	11	0.0
56	12	0.0
56	13	0.0
56	14	0.0
56	15	0.0
57	0	0.9352207192645249
57	1	0.35172865712986406
57	2	0.038351700039447836
57	3	0.009227166795509825
57	4	-0.005029907163036767
57	5	0.0029922194788580855
57	6	-0.004315366957666358
57	7	0.006347343816256095
57	8	0.0
57	9	0.0
57	10	0.0
57	11	0.0
57	12	0.0
57	13	0.0
57	14	0.0
57	15	0.0
58	0	0.7766928760081836
58	1	-0.6294828579940105
58	2	-0.021382059421348847
58	3	-0.005116386611395728
58	4	0.0025249053782120333
58	5	-0.001380996112080078
58	6	0.001843469695662803
58	7	-0.002111230641643019
58	8	0.0
58	9	0.0
58	10	0.0
58	11	0.0
58	12	0.0
58	13	0.0
58	14	0.0
58	15	0.0
59	0	0.04184453586342762
59	1	0.9972699280391553
59	2	0.05791323442383821
59	3	0.013608770391586214
59	4	-0.007107058965326702
59	5	0.00410353208377905
59	6	-0.005767947910489387
59	7	0.00787182369938809
59	8	0.0
59	9	0.0
59	10	0.0
59	11	0.0
59	12	0.0
59	13	0.0
59	14	0.0
59	15	0.0
60	0	0.6061371574243534
60	1	0.7930333776469434
60	2	0.05758204688342949
60	3	0.013888353744578325
60	4	-0.00741435628671487
60	5	0.00433574543781664
60	6	-0.006160844051615685
60	7	0.00868921557505052
60	8	0.0
60	9	0.0
60	10	0.0
60	11	0.0
60	12	0.0
60	13	0.0
60	14	0.0
60	15	0.0
61	0	0.7848781253195715
61	1	-0.6193026253736076
61	2	-0.020009033515306168
61	3	-0.00441495125696168
61	4	0.002106836453173428
61	5	-0.0011389707972997442
61	6	0.001505257295097161
61	7	-0.0016527460578539697
61	8	0.0
61	9	0.0
61	10	0.0
61	11	0.0
61	12	0.0
61	13	0.0
61	14	0.0
61	15	0.0
62	0	0.9270465233623638
62	1	0.37262908938668743
62	2	0.03933352334369518
62	3	0.009422627509828316
62	4	-0.00512554687017128
62	5	0.0030465922113409546
62	6	-0.004390980258993864
62	7	0.006446676223368326
62	8	0.0
62	9	0.0
62	10	0.0
62	11	0.0
62	12	0.0
62	13	0.0
62	14	0.0
62	15	0.0
63	0	0.9885592705922934
63	1	-0.15038645206624507
63	2	0.010649526300146405
63	3	0.002738662787215728
63	4	-0.0016586537244187031
63	5	0.0010527446671310023
63	6	-0.0015979794899754532
63	7	0.0026754316880958848
63	8	0.0
63	9	0.0
63	10	0.0
63	11	0.0
63	12	0.0
63	13	0.0
63	14	0.0
63	15	0.0
64	0	0.9899346466549018
64	1	0.13850472645863535
64	2	0.0273165140425137
64	3	0.006713528815278513
64	4	-0.00374048643215918
64	5	0.002253828888249176
64	6	-0.003284595291885165
64	7	0.0049712314999851995
64	8	0.0
64	9	0.0
64	10	0.0
64	11	0.0
64	12	0.0
64	13	0.0
64	14	0.0
64	15	0.0
65	0	0.9676900478708109
65	1	-0.2520839717201909
65	2	0.0046203281354769464
65	3	0.001438682333687026
65	4	-9.923322633516713E-4
65	5	6.665017375347387E-4
65	6	-0.0010522836938831322
65	7	0.0019206680518728382
65	8	0.0
65	9	0.0
65	10	0.0
65	11	0.0
65	12	0.0
65	13	0.0
65	14	0.0
65	15	0.0
66	0	0.986066507414799
66	1	0.1634215082992688
66	2	0.029097655828964123
66	3	0.007386404825200044
66	4	-0.004124168644510881
66	5	0.002474700779120188
66	6	-0.0035923713368486996
66	7	0.005383584884912502
66	8	0.0
66	9	0.0
66	10	0.0
66	11	0.0
66	12	0.0
66	13	0.0
66	14	0.0
66	15	0.0
67	0	0.9486505389932007
67	1	-0.31632008386301
67	2	6.929640202692888E-4
67	3	5.821695800721232E-4
67	4	-5.498466179740074E-4
67	5	4.092401635950054E-4
67	6	-6.879810747780627E-4
67	7	0.0014132110528561513
67	8	0.0
67	9	0.0
67	10	0.0
67	11	0.0
67	12	0.0
67	13	0.0
67	14	0.0
67	15	0.0
68	0	0.9980459682418303
68	1	0.057029738273146016
68	2	0.0236589155628308
68	3	0.006364690043731176
68	4	-0.003628417015886637
68	5	0.002190118600935421
68	6	-0.0031925436485390818
68	7	0.004842137883944718
68	8	0.0
68	9	0.0
68	10	0.0
68	11	0.0
68	12	0.0
68	13	0.0
68	14	0.0
68	15	0.0
69	0	0.9858075166475875
69	1	0.16489666976399625
69	2	0.02942313876003498
69	3	0.007610781230886315
69	4	-0.004261179174528595
69	5	0.0025538143190557677
69	6	-0.0037024800362962604
69	7	0.005531307482844365
69	8	0.0
69	9	0.0
69	10	0.0
69	11	0.0
69	12	0.0
69	13	0.0
69	14	0.0
69	15	0.0
70	0	0.99974226510513
70	1	0.0034704682515842838
70	2	0.020682411168174104
70	3	0.005697311227575466
70	4	-0.0032839742258715795
70	5	0.001991361277180532
70	6	-0.002913128526435574
70	7	0.004461098671915163
70	8	0.0
70	9	0.0
70	10	0.0
70	11	0.0
70	12	0.0
70	13	0.0
70	14	0.0
70	15	0.0
71	0	0.9957772681557329
71	1	-0.09024462206522274
71	2	0.015299525458327946
71	3	0.004468938654731016
71	4	-0.00264752923390668
71	5	0.001623931829761849
71	6	-0.0023964472091023772
71	7	0.003755528698187953
71	8	0.0
71	9	0.0
71	10	0.0
71	11	0.0
71	12	0.0
71	13	0.0
71	14	0.0
71	15	0.0
72	0	0.9996511257859929
72	1	0.012850679701054905
72	2	0.021274613897691717
72	3	0.005871299335862706
72	4	-0.003379663720287575
72	5	0.0020466362677492578
72	6	-0.0029905851070360363
72	7	0.004566283770543524
72	8	0.0
72	9	0.0
72	10	0.0
72	11	0.0
72	12	0.0
72	13	0.0
72	14	0.0
72	15	0.0
73	0	0.9114385315932128
73	1	0.40897401269115524
73	2	0.04219369052661742
73	3	0.010733932559678685
73	4	-0.005890363621557977
73	5	0.0034860217915841695
73	6	-0.00500127562351242
73	7	0.0072576685418210395
73	8	0.0
73	9	0.0
73	10	0.0
73	11	0.0
73	12	0.0
73	13	0.0
73	14	0.0
73	15	0.0
74	0	0.9830661375494296
74	1	-0.18290369186008634
74	2	0.00988727843346907
74	3	0.003276689069221478
74	4	-0.0020329406444045362
74	5	0.001268014723373578
74	6	-0.0018942795530271907
74	7	0.0030634518915653944
74	8	0.0
74	9	0.0
74	10	0.0
74	11	0.0
74	12	0.0
74	13	0.0
74	14	0.0
74	15	0.0
75	0	0.999744225620936
75	1	-0.001363618718268696
75	2	0.020713541573713634
75	3	0.005885047890223138
75	4	-0.0034048290768618297
75	5	0.0020608106544676478
75	6	-0.0030090576654265185
75	7	0.00458748937426778
75	8	0.0
75	9	0.0
75	10	0.0
75	11	0.0
75	12	0.0
75	13	0.0
75	14	0.0
75	15	0.0
76	0	0.9190959383505829
76	1	-0.3940153056917104
76	2	-0.0036116756855750077
76	3	-9.623375764297627E-6
76	4	-2.8993052090844006E-4
76	5	2.5619986867195634E-4
76	6	-4.6609717913528354E-4
76	7	0.0010880025744352503
76	8	0.0
76	9	0.0
76	10	0.0
76	11	0.0
76	12	0.0
76	13	0.0
76	14	0.0
76	15	0.0
77	0	0.999080393290686
77	1	-0.037929591315742375
77	2	0.018333805679878273
77	3	0.005165066055356724
77	4	-0.0030084183256576043
77	5	0.0018322477235833555
77	6	-0.002689339070499977
77	7	0.0041553880090541015
77	8	0.0
77	9	0.0
77	10	0.0
77	11	0.0
77	12	0.0
77	13	0.0
77	14	0.0
77	15	0.0
78	0	0.9946302405543959
78	1	-0.1022093012643921
78	2	0.01469916913810389
78	3	0.004383720911267546
78	4	-0.002607776581615635
78	5	0.0016002388370398998
78	6	-0.002361918176393604
78	7	0.003704160750137018
78	8	0.0
78	9	0.0
78	10	0.0
78	11	0.0
78	12	0.0
78	13	0.0
78	14	0.0
78	15	0.0
79	0	0.9821250442903334
79	1	-0.18789284119147814
79	2	0.00978187872528646
79	3	0.003368307737622554
79	4	-0.00209540052618739
79	5	0.0013038006246344986
79	6	-0.0019434063483357127
79	7	0.0031272241082084267
79	8	0.0
79	9	0.0
79	10	0.0
79	11	0.0
79	12	0.0
79	13	0.0
79	14	0.0
79	15	0.0
