Target (OIS)	Target (OIS) Error	Target (LIBOR)	Target (LIBOR) Error	Caplet Vola Analytic Single-Curve	Caplet Vola Analytic Single-Curve Error	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Monte-Carlo Single-Curve Error	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson Error	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ju Error	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Ho Error	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Drift-Freeze Error	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Analytic Multi-Curve Integrated-Expectation Error	Caplet Vola Monte-Carlo Multi-Curve	Caplet Vola Monte-Carlo Multi-Curve Error	Caplet Value Analytic Single-Curve	Caplet Value Analytic Single-Curve Error	Caplet Value Monte-Carlo Single-Curve	Caplet Value Monte-Carlo Single-Curve Error	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Fenton-Wilkinson Error	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ju Error	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Ho Error	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Drift-Freeze Error	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Analytic Multi-Curve Integrated-Expectation Error	Caplet Value Monte-Carlo Multi-Curve	Caplet Value Monte-Carlo Multi-Curve Error	Swaption Vola Analytic Single-Curve	Swaption Vola Analytic Single-Curve Error	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Monte-Carlo Single-Curve Error	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Drift-Freeze Error	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Analytic Multi-Curve Integrated-Expectation Error	Swaption Vola Monte-Carlo Multi-Curve	Swaption Vola Monte-Carlo Multi-Curve Error	Swaption Value Analytic Single-Curve	Swaption Value Analytic Single-Curve Error	Swaption Value Monte-Carlo Single-Curve	Swaption Value Monte-Carlo Single-Curve Error	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Drift-Freeze Error	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Analytic Multi-Curve Integrated-Expectation Error	Swaption Value Monte-Carlo Multi-Curve	Swaption Value Monte-Carlo Multi-Curve Error	Swaption Exercise Date	Swaption Exercise Date Error	Swaption Number Of Periods	Swaption Number Of Periods Error	Numeraire Single-Curve	Numeraire Single-Curve Error	Discount Single-Curve	Discount Single-Curve Error	OIS Spot Rate Single-Curve	OIS Spot Rate Single-Curve Error	Numeraire Multi-Curve	Numeraire Multi-Curve Error	OIS Spot Rate Multi-Curve	OIS Spot Rate Multi-Curve Error	LIBOR Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve Error	OIS Forward Rate Multi-Curve	OIS Forward Rate Multi-Curve Error	LIBOR Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve Error	Time	Time Error	
224.88072929100258	0.0	238.10900748459093	0.0	28.655576357729373	0.0	28.66235164146372	0.0	34.972443043159736	0.0	34.37863345133622	0.0	NaN	0.0	34.34037296622761	0.0	34.34037296622761	0.0	34.54495147872034	0.0	0.024270127995394197	0.0	0.02427584677638133	4.0098178846318533E-4	0.0713306139616111	0.0	0.07012547007968394	0.0	NaN	0.0	0.07004780935078295	0.0	0.07004780935078295	0.0	0.07046304579895277	0.0012680962050587896	33.151687810171936	0.0	33.26718471699909	0.0	35.72018817645762	0.0	35.493139813441424	0.0	35.34288678863904	0.0	0.11377898158266167	0.0	0.11417173933295009	0.002035377007817368	0.28872416675642637	0.0	0.28690819515554733	0.0	0.28570624446316356	0.005666140318213887	1.0	0.0	2.0	0.0	100.2	0.0	99.8003992015968	0.0	0.6045259194467293	0.001233291565728365	100.2	0.0	0.6047365359361708	0.0012372073675428702	1.4594169181263907	0.003657492124350954	0.60453125	0.0	1.4570312500000004	0.0	0.5	0.0	
204.12093135532638	0.0	216.12804496446324	0.0	31.180638757782937	0.0	31.420960519694642	0.0	36.35534985566108	0.0	35.22702520795456	0.0	NaN	0.0	35.01497493053661	0.0	35.01497493053661	0.0	34.92744844662659	0.0	0.048576820378866514	0.0	0.04894816310261491	8.62951924543673E-4	0.13446684205487186	0.0	0.13033719763384097	0.0	NaN	0.0	0.12956063594438272	0.0	0.12956063594438272	0.0	0.1292400580212364	0.0025709316787790324	33.188026291168335	0.0	33.24298538167901	0.0	32.68201337976073	0.0	32.569831827712825	0.0	32.51096985736767	0.0	0.4363647558496272	0.0	0.4370807474913337	0.007749999513571371	0.9703095812363141	0.0	0.9670083665392826	0.0	0.9652760893760954	0.018395192756853973	1.0	0.0	6.0	0.0	100.502908387277	6.199838641108014E-4	99.49964597481824	0.0	0.7924215639662214	0.0025175574586765075	100.5029086308769	6.219595078780657E-4	0.7910371765827189	0.0025112185588360585	1.8814715950926078	0.007030118975687043	0.7912500000000001	0.0	1.8812500000000003	0.0	1.0	0.0	
190.20522264739333	0.0	201.39376515606352	0.0	32.74655204249634	0.0	32.9259656003973	0.0	37.148434310928536	0.0	35.587061410288726	0.0	13.152191907987321	0.0	35.13060666027626	0.0	35.13060666027626	0.0	35.38451633097978	0.0	0.07503936547406169	0.0	0.07544496901502186	0.0014125347349459457	0.19878513008559956	0.0	0.19056438307560478	0.0	0.07090961019753798	0.0	0.18815784303757235	0.0	0.18815784303757235	0.0	0.18949669614461817	0.004075193150969031	27.9470281389389	0.0	27.905735575458056	0.0	26.917846526885448	0.0	26.80224113028458	0.0	26.88647965699416	0.0	0.7506320591968766	0.0	0.7495301619955214	0.012841635376064284	1.525357753868173	0.0	1.5188459323561179	0.0	1.5235909706099096	0.02769945741498811	1.0	0.0	10.0	0.0	100.90080169679342	0.0017899420392722507	99.10755172331285	0.0	0.9590238202602362	0.003968006776934753	100.90080151792604	0.0017894843700243255	0.9574695950147573	0.003960711960978263	2.241474326706868	0.01072873903834356	0.9573437500000002	0.0	2.239843750000001	0.0	1.5	0.0	
180.8772441456731	0.0	191.51708203659504	0.0	33.57509392087221	0.0	33.53728093987783	0.0	37.26200806384917	0.0	35.39312734705125	0.0	21.35767143515841	0.0	34.654245255903085	0.0	34.654245255903085	0.0	35.51758233365885	0.0	0.10124912801209948	0.0	0.10113722188305999	0.001981881853969478	0.25482986839654587	0.0	0.2423204787806061	0.0	0.14719444168621165	0.0	0.23736321231765983	0.0	0.23736321231765983	0.0	0.24315483125152831	0.0055888033038117525	22.108131185248673	0.0	21.98334932920899	0.0	21.633625503629148	0.0	21.50062976762467	0.0	21.651583677920392	0.0	0.9719980573928595	0.0	0.9665340646070506	0.01611102273312532	1.89314912084704	0.0	1.881555626284536	0.0	1.894714505712709	0.03338580852386178	1.0	0.0	14.000000000000002	0.0	101.38477588320953	0.003649867503856445	98.63541174848244	0.0	1.1010307039815772	0.0054342825259801235	101.3847724050559	0.0036451675746175176	1.1001016937652224	0.005454030648574047	2.5082542598885507	0.01429353405238903	1.1	0.0	2.5	0.0	2.0	0.0	
174.62451316698053	0.0	184.8965433532735	0.0	33.854242447267936	0.0	33.825300783672944	0.0	37.317273414846056	0.0	35.1958532841821	0.0	24.572009203716025	0.0	34.20488829243361	0.0	34.20488829243361	0.0	35.0055014238107	0.0	0.12346306201637106	0.0	0.12336000768465398	0.0025020975815469057	0.3054309996962255	0.0	0.2885247166819785	0.0	0.20276020438404824	0.0	0.2806000312967029	0.0	0.2806000312967029	0.0	0.28700380983835677	0.0069610887586404125	17.342730418243686	0.0	17.205048241745633	0.0	17.637544744129222	0.0	17.496295600013138	0.0	17.69210080963597	0.0	1.089265841288886	0.0	1.0806396662666247	0.017720252397646123	2.0843169186339643	0.0	2.0676675104835485	0.0	2.0907473084305273	0.03621496277563326	1.0	0.0	18.0	0.0	101.94483631815667	0.0062149671111342945	98.0958843843684	0.0	1.2008249560862392	0.006741806700968126	101.94483938873609	0.006218054054267513	1.1991762079289854	0.0067480015798344764	2.7045938866436168	0.017524711275346997	1.2	0.0	2.7	0.0	2.5	0.0	
170.43318224949488	0.0	180.4586635582887	0.0	33.734838306005166	0.0	33.74812655161138	0.0	37.09487012293359	0.0	34.7867488800682	0.0	25.98700261800122	0.0	33.58049228709366	0.0	33.58049228709366	0.0	34.59036046882439	0.0	0.14473005126126012	0.0	0.14478545630020312	0.003011945028274556	0.3539751530848903	0.0	0.33263033546466036	0.0	0.2501382755380002	0.0	0.3214234468607784	0.0	0.3214234468607784	0.0	0.33080813310832374	0.008387204599225533	13.934106559630413	0.0	13.817347622672	0.0	14.80206783447697	0.0	14.660975418592614	0.0	14.885278034364847	0.0	1.1423090447427051	0.0	1.1327525059271568	0.01842305199101112	2.185986939667004	0.0	2.16518771980667	0.0	2.198252910866057	0.03776317977436258	1.0	0.0	22.0	0.0	102.56124349102222	0.009409118185155703	97.51081946756302	0.0	1.3009461412315289	0.008022641617801975	102.56125650105179	0.009417330182875426	1.3007134235298201	0.008079109088416308	2.9060307401337484	0.020863225141151125	1.3	0.0	2.9	0.0	3.0	0.0	
167.62364911593528	0.0	177.4838637698138	0.0	33.33465190140072	0.0	33.26070946912569	0.0	36.22613240168412	0.0	33.86612185112409	0.0	26.339844910795367	0.0	32.44474144097944	0.0	32.44474144097944	0.0	33.441976124994774	0.0	0.169503541337342	0.0	0.16913954045666152	0.0035951562255415502	0.3955248283916297	0.0	0.3706380198182642	0.0	0.2901595579647405	0.0	0.35556429312174254	0.0	0.35556429312174254	0.0	0.3661464816636121	0.009716224915423613	11.48976661631769	0.0	11.394075511259324	0.0	12.768642179199368	0.0	12.631916059519261	0.0	12.868609037958667	0.0	1.1629603086774236	0.0	1.1532852551228805	0.018686310031203832	2.2409411697010206	0.0	2.216977322834264	0.0	2.25846159731408	0.03863234862673907	1.0	0.0	26.0	0.0	103.23592084063485	0.013224023895863518	96.88109236717638	0.0	1.4405903564082647	0.009502959094497951	103.23601098023964	0.013263912544719739	1.4384169219876262	0.009556637034670228	3.102331006477357	0.02397311058815423	1.4395833333333334	0.0	3.0999999999999996	0.0	3.5000000000000004	0.0	
165.74036273650896	0.0	175.48979583865653	0.0	32.74395425053473	0.0	32.69041923179783	0.0	35.15198488651484	0.0	32.817162049581654	0.0	26.225944160200125	0.0	31.2095693432483	0.0	31.2095693432483	0.0	32.27000601377926	0.0	0.19512843056911577	0.0	0.19482061615795712	0.004222477657508644	0.4326943896669545	0.0	0.4050079058741253	0.0	0.32574479895438896	0.0	0.3858203606135776	0.0	0.3858203606135776	0.0	0.39848839493960553	0.01068634073892983	9.705219654527728	0.0	9.624361200958212	0.0	11.281422754569764	0.0	11.150340408219032	0.0	11.387033949165414	0.0	1.1680996959979784	0.0	1.1583752850205404	0.018739573109510486	2.269002243483214	0.0	2.2426654681803524	0.0	2.2902207035643447	0.03908822289901843	1.0	0.0	30.0	0.0	103.99182383318366	0.017782879792976235	96.18873387646143	0.0	1.5946910426410383	0.011094816010473522	103.9920534238459	0.017863552249324073	1.5905586037196742	0.0111078814976783	3.2994601446195815	0.026440875235277113	1.5933333333333337	0.0	3.2999999999999994	0.0	4.0	0.0	
164.4779581239536	0.0	174.153132131245	0.0	32.030861422983065	0.0	31.74530425985192	0.0	34.01065976142109	0.0	31.749324423871467	0.0	25.868763262298593	0.0	29.991630377390972	0.0	29.991630377390972	0.0	31.317441769573573	0.0	0.22060662573346346	0.0	0.2187134424954941	0.004759117150238384	0.46635644802118886	0.0	0.43654476447299795	0.0	0.3579270221705855	0.0	0.4132049236338073	0.0	0.4132049236338073	0.0	0.4308231963963467	0.01161596431274696	8.406833364357306	0.0	8.337206984256284	0.0	10.190973503376217	0.0	10.065391945267715	0.0	10.29418897180219	0.0	1.1671784071906364	0.0	1.157517320147472	0.01871542893399471	2.2841685097958075	0.0	2.2560450107104515	0.0	2.3072825373235175	0.039338404111310905	1.0	0.0	34.0	0.0	104.83985660281081	0.023205787358345848	95.42848693058113	0.0	1.7519199780517407	0.012540781442420022	104.8402298054794	0.023315584028865615	1.75003397673461	0.012625109561325265	3.5039531638640735	0.02884886816807463	1.7537500000000001	0.0	3.5000000000000004	0.0	4.5	0.0	
193.93922150843198	0.0	205.347411008928	0.0	31.24597048479933	0.0	30.90386564830654	0.0	32.896877098185776	0.0	30.726606387626365	0.0	25.388551220787342	0.0	28.858850257905644	0.0	28.858850257905644	0.0	30.226754868636363	0.0	0.24487207768708946	0.0	0.2422966161835179	0.0052974383061088	0.4974726785911122	0.0	0.46596952403851133	0.0	0.38739620120539614	0.0	0.43864587493951546	0.0	0.43864587493951546	0.0	0.4586758362056592	0.01211353918368443	33.45931212087671	0.0	33.12384288364929	0.0	32.179987760703845	0.0	31.409743343210323	0.0	32.69300463331408	0.0	0.3569147119024499	0.0	0.3534498525124495	0.007459272449758451	0.7252897018017294	0.0	0.7084294243378987	0.0	0.7364991755854874	0.018999343487193426	3.5000000000000004	0.0	2.0	0.0	105.78744195988794	0.029509633133089977	94.59897219316234	0.0	1.9092789636940475	0.013994696632762722	105.78821262558824	0.029697226534780272	1.9066583211901948	0.014039384575273057	3.7009413814259986	0.030478401648872108	1.9133333333333336	0.0	3.6999999999999997	0.0	5.0	0.0	
