Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
224.88	238.11	47.63	47.69	0.00	0.00	0.00	39.06	39.06	41.29	0.01	0.01	0.00	-0.00	0.00	0.03	0.03	0.03	44.29	44.37	38.12	4.03	38.24	0.06	0.06	0.10	0.01	0.10	1.00	2.00	100.05	99.95	0.17	100.05	0.17	0.49	0.17	0.48	0.50	
204.12	216.13	46.15	46.32	0.00	0.00	0.00	37.50	37.50	39.21	0.02	0.02	0.00	0.00	0.00	0.04	0.04	0.05	33.80	33.71	30.79	6.69	30.85	0.29	0.28	0.38	0.08	0.38	1.00	6.00	100.14	99.86	0.26	100.14	0.26	0.57	0.26	0.57	1.00	
190.21	201.39	44.54	44.66	0.00	0.00	0.00	35.87	35.87	38.02	0.04	0.04	0.00	0.00	0.00	0.06	0.06	0.07	22.37	22.21	21.66	7.01	21.61	0.48	0.47	0.59	0.19	0.59	1.00	10.00	100.26	99.74	0.37	100.26	0.37	0.73	0.37	0.73	1.50	
180.88	191.52	42.83	42.84	0.14	0.11	0.01	32.58	32.58	37.33	0.07	0.07	0.00	0.00	0.00	0.09	0.09	0.10	12.99	12.88	13.55	5.60	13.52	0.50	0.49	0.63	0.26	0.63	1.00	14.00	100.45	99.55	0.63	100.45	0.63	0.94	0.63	0.94	2.00	
174.62	184.90	41.07	40.84	1.00	0.89	0.07	30.30	30.30	36.27	0.10	0.10	0.00	0.00	0.00	0.11	0.11	0.13	8.66	8.59	9.51	4.57	9.50	0.49	0.49	0.64	0.31	0.63	1.00	18.00	100.77	99.24	0.82	100.77	0.82	1.13	0.82	1.13	2.50	
170.43	180.46	39.29	39.19	3.10	2.89	0.26	28.19	28.19	35.45	0.13	0.13	0.01	0.01	0.00	0.13	0.13	0.16	6.41	6.36	7.29	3.92	7.29	0.49	0.49	0.64	0.34	0.64	1.00	22.00	101.19	98.83	1.01	101.19	1.01	1.31	1.01	1.30	3.00	
167.62	177.48	37.52	37.47	5.87	5.52	0.68	26.53	26.53	34.08	0.16	0.16	0.03	0.03	0.00	0.15	0.15	0.19	5.10	5.07	5.95	3.49	5.96	0.49	0.49	0.64	0.37	0.64	1.00	26.00	101.71	98.33	1.21	101.71	1.21	1.50	1.21	1.50	3.50	
165.74	175.49	35.80	35.74	8.69	8.18	1.45	25.17	25.17	32.79	0.19	0.19	0.06	0.05	0.01	0.17	0.17	0.21	4.31	4.28	5.11	3.17	5.12	0.49	0.48	0.64	0.40	0.64	1.00	30.00	102.33	97.74	1.41	102.33	1.41	1.70	1.41	1.70	4.00	
164.48	174.15	34.14	33.86	11.17	10.55	2.55	24.04	24.04	31.53	0.22	0.22	0.09	0.08	0.02	0.18	0.18	0.24	3.78	3.75	4.53	2.95	4.54	0.49	0.48	0.64	0.42	0.64	1.00	34.00	103.07	97.05	1.60	103.07	1.60	1.88	1.60	1.88	4.50	
193.94	205.35	32.57	32.19	13.25	12.58	3.95	23.08	23.08	30.32	0.24	0.24	0.12	0.11	0.03	0.20	0.20	0.26	35.73	35.43	32.92	13.74	32.53	0.33	0.33	0.38	0.16	0.38	3.50	2.00	103.92	96.28	1.78	103.92	1.78	2.06	1.78	2.06	5.00	
177.77	188.23	31.12	31.16	15.06	14.40	5.66	22.27	22.27	29.16	0.26	0.26	0.15	0.14	0.06	0.22	0.22	0.28	26.61	26.26	25.11	12.77	24.77	0.95	0.93	1.05	0.54	1.04	3.50	6.00	104.88	95.43	1.96	104.88	1.95	2.22	1.96	2.22	5.50	
