Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
224.88	238.11	24.56	13.39	21.29	21.29	?	21.28	21.28	21.38	0.23	0.12	0.22	0.22	?	0.22	0.22	0.22	15.39	14.96	23.78	23.75	22.80	0.42	0.41	0.75	0.75	0.72	1.00	2.00	100.20	99.80	0.60	100.20	0.61	1.46	0.60	1.46	0.50	
204.12	216.13	25.71	14.43	22.30	22.30	?	22.27	22.27	22.21	0.34	0.19	0.35	0.35	?	0.35	0.35	0.35	15.01	14.56	22.55	22.50	21.63	1.25	1.21	2.25	2.25	2.16	1.00	6.00	100.50	99.50	0.80	100.50	0.79	1.88	0.79	1.88	1.00	
190.21	201.39	26.30	14.98	22.83	22.83	?	22.78	22.78	22.82	0.44	0.25	0.45	0.45	?	0.45	0.45	0.45	12.98	12.57	19.01	18.93	18.30	1.84	1.79	3.27	3.25	3.14	1.00	10.00	100.91	99.11	0.96	100.91	0.96	2.24	0.96	2.24	1.50	
180.88	191.52	26.47	15.19	22.99	22.99	?	22.93	22.93	23.08	0.52	0.30	0.54	0.54	?	0.54	0.54	0.54	10.80	10.43	15.53	15.45	15.00	2.19	2.11	3.82	3.80	3.69	1.00	14.00	101.40	98.64	1.10	101.40	1.10	2.51	1.10	2.50	2.00	
174.62	184.90	26.33	15.26	22.89	22.88	?	22.80	22.80	22.83	0.58	0.34	0.61	0.61	?	0.61	0.61	0.61	8.94	8.63	12.78	12.70	12.39	2.34	2.26	4.06	4.03	3.93	1.00	18.00	101.98	98.10	1.20	101.98	1.20	2.70	1.20	2.70	2.50	
170.43	180.46	25.97	15.21	22.59	22.58	?	22.49	22.49	22.62	0.63	0.37	0.67	0.67	?	0.67	0.67	0.67	7.54	7.26	10.78	10.70	10.47	2.41	2.32	4.16	4.13	4.04	1.00	22.00	102.63	97.51	1.30	102.63	1.30	2.91	1.30	2.90	3.00	
167.62	177.48	25.46	15.08	22.16	22.15	?	22.05	22.05	22.06	0.67	0.40	0.72	0.72	?	0.72	0.72	0.72	6.48	6.25	9.32	9.25	9.07	2.43	2.35	4.19	4.16	4.08	1.00	26.00	103.36	96.88	1.44	103.36	1.44	3.10	1.44	3.10	3.50	
165.74	175.49	24.86	14.92	21.64	21.64	?	21.53	21.53	21.48	0.71	0.43	0.76	0.76	?	0.76	0.76	0.75	5.69	5.48	8.24	8.18	8.03	2.44	2.35	4.20	4.17	4.09	1.00	30.00	104.18	96.19	1.60	104.18	1.59	3.29	1.59	3.30	4.00	
164.48	174.15	24.21	14.64	21.08	21.08	?	20.97	20.97	20.94	0.74	0.45	0.80	0.79	?	0.79	0.79	0.79	5.08	4.90	7.45	7.39	7.26	2.43	2.35	4.20	4.17	4.10	1.00	34.00	105.11	95.43	1.75	105.11	1.75	3.50	1.75	3.50	4.50	
193.94	205.35	23.54	14.39	20.50	20.50	?	20.38	20.38	20.32	0.77	0.47	0.82	0.82	?	0.82	0.82	0.82	15.65	14.97	22.71	22.54	21.74	0.84	0.80	1.48	1.47	1.42	3.50	2.00	106.16	94.60	1.91	106.17	1.90	3.69	1.91	3.70	5.00	
